,prefix,continuation,surprisals
70,I remember that we all pitched in to buy the gift for at the last, minute,10.963617324829102
71,The newspaper reported that the critics reviewed the novel by, in,5.6906938552856445
72,The newspaper reported that the critics reviewed the novel by in, the,3.247440814971924
73,The newspaper reported that the critics reviewed the novel by in the, press,10.494003295898438
74,I know that the family bought the painting by, sometime,11.945767402648926
75,I know that the family bought the painting by sometime, last,8.533499717712402
76,I know that the family bought the painting by sometime last, year,8.23501205444336
77,You remember that the spy sold the instructions for, much,8.230667114257812
78,You remember that the spy sold the instructions for much, to,4.854219913482666
79,You remember that the spy sold the instructions for much to, our,7.926703929901123
80,You remember that the spy sold the instructions for much to our, regret,11.994954109191895
81,She told me that he has had an allergy to, ever,9.114923477172852
82,She told me that he has had an allergy to ever, since,8.992835998535156
83,She told me that he has had an allergy to ever since, he,6.51591157913208
84,She told me that he has had an allergy to ever since he, was,5.021498680114746
85,She told me that he has had an allergy to ever since he was, young,8.44367504119873
86,She knows that the doorman accepted the delivery for, last,7.840494632720947
87,She knows that the doorman accepted the delivery for last, Tuesday,9.888335227966309
88,We all remember that the mailman lost the package for, in,5.437021255493164
89,We all remember that the mailman lost the package for in, the,3.401601791381836
90,We all remember that the mailman lost the package for in the, holiday,10.560070991516113
91,We all remember that the mailman lost the package for in the holiday, rush,18.315776824951172
92,My friend reported that we listened to the symphony by, yesterday,10.254524230957031
93,My friend reported that we listened to the symphony by yesterday, night,8.895394325256348
94,I have an idea about that I saw the play by, last,7.800978183746338
95,I have an idea about that I saw the play by last, night,9.194720268249512
96,She can guess that my friend wrote a forward for, over,8.22927474975586
97,She can guess that my friend wrote a forward for over, the,3.3980777263641357
98,She can guess that my friend wrote a forward for over the, weekend,10.48845100402832
99,The newspaper reported that she made the salad dressing from a mix of, every,7.459336757659912
100,The newspaper reported that she made the salad dressing from a mix of every, time,8.470576286315918
101,The newspaper reported that she made the salad dressing from a mix of every time, she,6.969876289367676
102,The newspaper reported that she made the salad dressing from a mix of every time she, cooked,12.050121307373047
103,We recall that the blogger drafted a critique of, late,9.802817344665527
104,We recall that the blogger drafted a critique of late, in,6.481917381286621
105,We recall that the blogger drafted a critique of late in, the,3.212803363800049
106,We recall that the blogger drafted a critique of late in the, afternoon,11.472614288330078
107,I remember that the politician wrote a diatribe against, yesterday,10.470734596252441
108,I remember that the politician wrote a diatribe against yesterday, night,9.639622688293457
109,Our friend guessed that we saw a picture of, yesterday,10.075162887573242
110,Our friend guessed that we saw a picture of yesterday, afternoon,11.48934555053711
111,The mayor told me that the newspapers printed a photograph of, two,7.400356292724609
112,The mayor told me that the newspapers printed a photograph of two, days,8.753379821777344
113,The mayor told me that the newspapers printed a photograph of two days, after,8.723028182983398
114,The mayor told me that the newspapers printed a photograph of two days after, the,3.215733289718628
115,The mayor told me that the newspapers printed a photograph of two days after the, battle,9.86742115020752
116,My friend remembers that the monk penned a description of, over,8.635466575622559
117,My friend remembers that the monk penned a description of over, a,4.023338317871094
118,My friend remembers that the monk penned a description of over a, year,8.265853881835938
119,My friend remembers that the monk penned a description of over a year, ago,10.599918365478516
120,The newspaper said that I picked out the present for, while,8.001996994018555
121,The newspaper said that I picked out the present for while, I,5.936305522918701
122,The newspaper said that I picked out the present for while I, was,5.0312347412109375
123,The newspaper said that I picked out the present for while I was, on,5.710084438323975
124,The newspaper said that I picked out the present for while I was on, vacation,11.002415657043457
125,Our neighbor said that she won the argument about, yesterday,10.000960350036621
126,My friend told me that he wrote a proposal for, last,7.785638809204102
127,My friend told me that he wrote a proposal for last, evening,10.892602920532227
128,She can not believe that we attended a conference on, last,7.831493377685547
129,She can not believe that we attended a conference on last, spring,9.928072929382324
130,I know what your tears signaled an indication of depression, last,11.755526542663574
131,I know what your tears signaled an indication of depression last, night,9.271088600158691
132,I remember who we all pitched in to buy the gift for Mary, at,14.544784545898438
133,I remember who we all pitched in to buy the gift for Mary at, the,3.2980732917785645
134,I remember who we all pitched in to buy the gift for Mary at the, last,7.667983055114746
135,I remember who we all pitched in to buy the gift for Mary at the last, minute,10.912792205810547
136,The newspaper reported who the critics reviewed the novel by the famous author, in,6.329527854919434
137,The newspaper reported who the critics reviewed the novel by the famous author in, the,3.0717720985412598
138,The newspaper reported who the critics reviewed the novel by the famous author in the, press,10.744973182678223
139,I know who the family bought the painting by Monet, sometime,12.924633026123047
140,I know who the family bought the painting by Monet sometime, last,8.411881446838379
141,I know who the family bought the painting by Monet sometime last, year,8.236586570739746
142,You remember what the spy sold the instructions for the submarine, much,15.205952644348145
143,You remember what the spy sold the instructions for the submarine much, to,4.892651081085205
144,You remember what the spy sold the instructions for the submarine much to, our,8.003437995910645
145,You remember what the spy sold the instructions for the submarine much to our, regret,12.164746284484863
146,She told me what he has had an allergy to peanuts, ever,17.016035079956055
147,She told me what he has had an allergy to peanuts ever, since,9.075510025024414
148,She told me what he has had an allergy to peanuts ever since, he,6.537790775299072
149,She told me what he has had an allergy to peanuts ever since he, was,4.969529151916504
150,She told me what he has had an allergy to peanuts ever since he was, young,8.43986701965332
151,She knows who the doorman accepted the delivery for Sarah, last,12.101690292358398
152,She knows who the doorman accepted the delivery for Sarah last, Tuesday,9.976430892944336
153,We all remember who the mailman lost the package for Robert, in,12.866377830505371
154,We all remember who the mailman lost the package for Robert in, the,3.36464786529541
155,We all remember who the mailman lost the package for Robert in the, holiday,10.577863693237305
156,We all remember who the mailman lost the package for Robert in the holiday, rush,17.92522621154785
157,My friend reported who we listened to the symphony by Mozart, yesterday,9.875443458557129
158,My friend reported who we listened to the symphony by Mozart yesterday, night,8.803391456604004
159,I have an idea about who I saw the play by the amateur comedian, last,15.854341506958008
160,I have an idea about who I saw the play by the amateur comedian last, night,9.218446731567383
161,She can guess what my friend wrote a forward for the new manuscript, over,15.027849197387695
162,She can guess what my friend wrote a forward for the new manuscript over, the,3.3504035472869873
163,She can guess what my friend wrote a forward for the new manuscript over the, weekend,10.519094467163086
164,The newspaper reported what she made the salad dressing from a mix of oil and vinegar, every,16.08495330810547
165,The newspaper reported what she made the salad dressing from a mix of oil and vinegar every, time,8.507274627685547
166,The newspaper reported what she made the salad dressing from a mix of oil and vinegar every time, she,7.344104290008545
167,The newspaper reported what she made the salad dressing from a mix of oil and vinegar every time she, cooked,12.402495384216309
168,We recall what the blogger drafted a critique of the fossil fuel industry, late,13.177922248840332
169,We recall what the blogger drafted a critique of the fossil fuel industry late, in,5.987109661102295
170,We recall what the blogger drafted a critique of the fossil fuel industry late in, the,2.780726909637451
171,We recall what the blogger drafted a critique of the fossil fuel industry late in the, afternoon,12.118853569030762
172,I remember who the politician wrote a diatribe against the mayor, yesterday,14.692102432250977
173,I remember who the politician wrote a diatribe against the mayor yesterday, night,9.753418922424316
174,Our friend guessed who we saw a picture of the convict, yesterday,14.596134185791016
175,Our friend guessed who we saw a picture of the convict yesterday, afternoon,11.654534339904785
176,The mayor told me who the newspapers printed a photograph of the general, two,7.311325550079346
177,The mayor told me who the newspapers printed a photograph of the general two, days,8.864816665649414
178,The mayor told me who the newspapers printed a photograph of the general two days, after,8.901455879211426
179,The mayor told me who the newspapers printed a photograph of the general two days after, the,3.1561830043792725
180,The mayor told me who the newspapers printed a photograph of the general two days after the, battle,9.919798851013184
181,My friend remembers what the monk penned a description of abbey life, over,9.860424995422363
182,My friend remembers what the monk penned a description of abbey life over, a,3.916022777557373
183,My friend remembers what the monk penned a description of abbey life over a, year,8.35265064239502
184,My friend remembers what the monk penned a description of abbey life over a year, ago,10.983871459960938
185,The newspaper said who I picked out the present for Simon, while,11.473470687866211
186,The newspaper said who I picked out the present for Simon while, I,5.977978229522705
187,The newspaper said who I picked out the present for Simon while I, was,5.015222072601318
188,The newspaper said who I picked out the present for Simon while I was, on,5.683624267578125
189,The newspaper said who I picked out the present for Simon while I was on, vacation,11.027905464172363
190,Our neighbor said what she won the argument about childcare, yesterday,13.500651359558105
191,My friend told me who he wrote a proposal for the board, last,8.264904975891113
192,My friend told me who he wrote a proposal for the board last, evening,10.945476531982422
193,She can not believe what we attended a conference on cell evolution, last,15.885775566101074
194,She can not believe what we attended a conference on cell evolution last, spring,9.98871898651123
195,I know what your tears signaled an indication of, last,7.888590335845947
196,I know what your tears signaled an indication of last, night,9.307516098022461
197,I remember who we all pitched in to buy the gift for, at,6.342263221740723
198,I remember who we all pitched in to buy the gift for at, the,3.3308615684509277
199,I remember who we all pitched in to buy the gift for at the, last,7.639480113983154
200,I remember who we all pitched in to buy the gift for at the last, minute,10.96813678741455
201,The newspaper reported who the critics reviewed the novel by, in,5.8117852210998535
202,The newspaper reported who the critics reviewed the novel by in, the,3.246840000152588
203,The newspaper reported who the critics reviewed the novel by in the, press,10.540023803710938
204,I know who the family bought the painting by, sometime,11.972528457641602
205,I know who the family bought the painting by sometime, last,8.590522766113281
206,I know who the family bought the painting by sometime last, year,8.222212791442871
207,You remember what the spy sold the instructions for, much,8.30502986907959
208,You remember what the spy sold the instructions for much, to,4.888670921325684
209,You remember what the spy sold the instructions for much to, our,7.957397937774658
210,You remember what the spy sold the instructions for much to our, regret,12.037003517150879
211,She told me what he has had an allergy to, ever,9.1915922164917
212,She told me what he has had an allergy to ever, since,9.101554870605469
213,She told me what he has had an allergy to ever since, he,6.5159759521484375
214,She told me what he has had an allergy to ever since he, was,5.000073432922363
215,She told me what he has had an allergy to ever since he was, young,8.445184707641602
216,She knows who the doorman accepted the delivery for, last,7.848128318786621
217,She knows who the doorman accepted the delivery for last, Tuesday,9.903667449951172
218,We all remember who the mailman lost the package for, in,5.460408687591553
219,We all remember who the mailman lost the package for in, the,3.402031898498535
220,We all remember who the mailman lost the package for in the, holiday,10.55858325958252
221,We all remember who the mailman lost the package for in the holiday, rush,18.256872177124023
222,My friend reported who we listened to the symphony by, yesterday,10.297770500183105
223,My friend reported who we listened to the symphony by yesterday, night,8.826123237609863
224,I have an idea about who I saw the play by, last,7.800492286682129
225,I have an idea about who I saw the play by last, night,9.189239501953125
226,She can guess what my friend wrote a forward for, over,8.279667854309082
227,She can guess what my friend wrote a forward for over, the,3.3782479763031006
228,She can guess what my friend wrote a forward for over the, weekend,10.494680404663086
229,The newspaper reported what she made the salad dressing from a mix of, every,7.364134788513184
230,The newspaper reported what she made the salad dressing from a mix of every, time,8.56116008758545
231,The newspaper reported what she made the salad dressing from a mix of every time, she,7.01267147064209
232,The newspaper reported what she made the salad dressing from a mix of every time she, cooked,12.159820556640625
233,We recall what the blogger drafted a critique of, late,9.9307279586792
234,We recall what the blogger drafted a critique of late, in,6.565073013305664
235,We recall what the blogger drafted a critique of late in, the,3.177278995513916
236,We recall what the blogger drafted a critique of late in the, afternoon,11.549393653869629
237,I remember who the politician wrote a diatribe against, yesterday,10.533228874206543
238,I remember who the politician wrote a diatribe against yesterday, night,9.769033432006836
239,Our friend guessed who we saw a picture of, yesterday,10.067778587341309
240,Our friend guessed who we saw a picture of yesterday, afternoon,11.524149894714355
241,The mayor told me who the newspapers printed a photograph of, two,7.447169780731201
242,The mayor told me who the newspapers printed a photograph of two, days,8.711917877197266
243,The mayor told me who the newspapers printed a photograph of two days, after,8.740067481994629
244,The mayor told me who the newspapers printed a photograph of two days after, the,3.2128520011901855
245,The mayor told me who the newspapers printed a photograph of two days after the, battle,9.887852668762207
246,My friend remembers what the monk penned a description of, over,8.797200202941895
247,My friend remembers what the monk penned a description of over, a,4.0160064697265625
248,My friend remembers what the monk penned a description of over a, year,8.280370712280273
249,My friend remembers what the monk penned a description of over a year, ago,10.685361862182617
250,The newspaper said who I picked out the present for, while,8.016618728637695
251,The newspaper said who I picked out the present for while, I,5.942248344421387
252,The newspaper said who I picked out the present for while I, was,5.0076117515563965
253,The newspaper said who I picked out the present for while I was, on,5.71745491027832
254,The newspaper said who I picked out the present for while I was on, vacation,11.003976821899414
255,Our neighbor said what she won the argument about, yesterday,10.000981330871582
256,My friend told me who he wrote a proposal for, last,7.7892327308654785
257,My friend told me who he wrote a proposal for last, evening,10.91909122467041
258,She can not believe what we attended a conference on, last,7.869420528411865
259,She can not believe what we attended a conference on last, spring,9.926627159118652
