,prefix,continuation,surprisals
110,Our friend guessed that a picture that showed appeared in the newspaper yesterday, afternoon,39.49419403076172
111,The mayor told me that a photograph that shocked was taken by the war correspondent, two,37.6646728515625
112,The mayor told me that a photograph that shocked was taken by the war correspondent two, days,30.336435317993164
113,The mayor told me that a photograph that shocked was taken by the war correspondent two days, after,32.99916076660156
114,The mayor told me that a photograph that shocked was taken by the war correspondent two days after, the,19.64777946472168
115,The mayor told me that a photograph that shocked was taken by the war correspondent two days after the, battle,29.678457260131836
116,My friend remembers that a description that mocked was disliked by the bishop, over,37.62295913696289
117,My friend remembers that a description that mocked was disliked by the bishop over, a,27.588546752929688
118,My friend remembers that a description that mocked was disliked by the bishop over a, year,29.49739646911621
119,My friend remembers that a description that mocked was disliked by the bishop over a year, ago,39.91801071166992
120,The newspaper said that the present that we gave was imported from Italy, while,36.39196014404297
121,The newspaper said that the present that we gave was imported from Italy while, I,23.082056045532227
122,The newspaper said that the present that we gave was imported from Italy while I, was,25.952768325805664
123,The newspaper said that the present that we gave was imported from Italy while I was, on,21.737674713134766
124,The newspaper said that the present that we gave was imported from Italy while I was on, vacation,28.415891647338867
125,Our neighbor said that the argument that concerned tore their marriage apart, yesterday,33.46010208129883
126,My friend told me that a proposal that he will deliver to suggested increasing employe benefits, last,36.65093231201172
127,My friend told me that a proposal that he will deliver to suggested increasing employe benefits last, evening,37.672794342041016
128,She can not believe that a conference that popularized took place downtown, last,36.559024810791016
129,She can not believe that a conference that popularized took place downtown last, spring,34.983116149902344
130,I know what an indication that signaled depression caused us to recommend therapy, last,36.40034103393555
131,I know what an indication that signaled depression caused us to recommend therapy last, night,32.3763427734375
132,I remember who the gift that we bought Mary cost a lot of money, at,32.025447845458984
133,I remember who the gift that we bought Mary cost a lot of money at, the,22.517974853515625
134,I remember who the gift that we bought Mary cost a lot of money at the, last,27.146635055541992
135,I remember who the gift that we bought Mary cost a lot of money at the last, minute,34.14509582519531
136,The newspaper reported who the novel that provoked the famous author received favorable reviews, in,27.958810806274414
137,The newspaper reported who the novel that provoked the famous author received favorable reviews in, the,18.726490020751953
138,The newspaper reported who the novel that provoked the famous author received favorable reviews in the, press,30.370241165161133
139,I know who the painting that depicted Monet fetched a high price at auction, sometime,39.18745803833008
140,I know who the painting that depicted Monet fetched a high price at auction sometime, last,35.393341064453125
141,I know who the painting that depicted Monet fetched a high price at auction sometime last, year,31.03617286682129
142,You remember what the instructions that showed how to operate the submarine fell into the furnace, much,38.01095199584961
143,You remember what the instructions that showed how to operate the submarine fell into the furnace much, to,25.413591384887695
144,You remember what the instructions that showed how to operate the submarine fell into the furnace much to, our,26.713970184326172
145,You remember what the instructions that showed how to operate the submarine fell into the furnace much to our, regret,34.255313873291016
146,She told me what an allergy that is caused by peanuts causes him to avoid dining out, ever,30.03254508972168
147,She told me what an allergy that is caused by peanuts causes him to avoid dining out ever, since,35.87744903564453
148,She told me what an allergy that is caused by peanuts causes him to avoid dining out ever since, he,25.959646224975586
149,She told me what an allergy that is caused by peanuts causes him to avoid dining out ever since he, was,26.385189056396484
150,She told me what an allergy that is caused by peanuts causes him to avoid dining out ever since he was, young,27.448095321655273
151,She knows who the delivery that shocked Sarah arrived around noon, last,39.71220779418945
152,She knows who the delivery that shocked Sarah arrived around noon last, Tuesday,33.98435592651367
153,We all remember who the package that Sarah described to Robert got lost in the mail, in,33.979976654052734
154,We all remember who the package that Sarah described to Robert got lost in the mail in, the,20.54695701599121
155,We all remember who the package that Sarah described to Robert got lost in the mail in the, holiday,30.285720825195312
156,We all remember who the package that Sarah described to Robert got lost in the mail in the holiday, rush,42.88788986206055
157,My friend reported who the symphony that was dedicated to Mozart moved my mother to tears, yesterday,38.683799743652344
158,My friend reported who the symphony that was dedicated to Mozart moved my mother to tears yesterday, night,36.82859420776367
159,I have an idea about who the play that delighted the amateur comedian upset me, last,35.52372741699219
160,I have an idea about who the play that delighted the amateur comedian upset me last, night,31.51746940612793
161,She can guess what a forward that introduced the new manuscript claimed that Elvis is still alive, over,34.560420989990234
162,She can guess what a forward that introduced the new manuscript claimed that Elvis is still alive over, the,26.097179412841797
163,She can guess what a forward that introduced the new manuscript claimed that Elvis is still alive over the, weekend,31.892847061157227
164,The newspaper reported what a mix that included oil and vinegar was used for the salad dressing, every,34.66728210449219
165,The newspaper reported what a mix that included oil and vinegar was used for the salad dressing every, time,32.56352996826172
166,The newspaper reported what a mix that included oil and vinegar was used for the salad dressing every time, she,30.437074661254883
167,The newspaper reported what a mix that included oil and vinegar was used for the salad dressing every time she, cooked,40.03615951538086
168,We recall what a critique that was aimed at the fossil fuel industry found support online, late,35.9769401550293
169,We recall what a critique that was aimed at the fossil fuel industry found support online late, in,32.14829635620117
170,We recall what a critique that was aimed at the fossil fuel industry found support online late in, the,20.590877532958984
171,We recall what a critique that was aimed at the fossil fuel industry found support online late in the, afternoon,33.039520263671875
172,I remember who a diatribe that criticized the mayor was published in the local newspaper, yesterday,36.902652740478516
173,I remember who a diatribe that criticized the mayor was published in the local newspaper yesterday, night,35.524532318115234
174,Our friend guessed who a picture that showed the convict appeared in the newspaper, yesterday,38.78496551513672
175,Our friend guessed who a picture that showed the convict appeared in the newspaper yesterday, afternoon,39.79375457763672
176,The mayor told me who a photograph that shocked the public was taken by the war correspondent, two,37.80860137939453
177,The mayor told me who a photograph that shocked the public was taken by the war correspondent two, days,30.2912540435791
178,The mayor told me who a photograph that shocked the public was taken by the war correspondent two days, after,33.55426788330078
179,The mayor told me who a photograph that shocked the public was taken by the war correspondent two days after, the,19.992794036865234
180,The mayor told me who a photograph that shocked the public was taken by the war correspondent two days after the, battle,30.039766311645508
181,My friend remembers what a description that mocked abbey life was disliked by the bishop, over,37.78633499145508
182,My friend remembers what a description that mocked abbey life was disliked by the bishop over, a,28.72370719909668
183,My friend remembers what a description that mocked abbey life was disliked by the bishop over a, year,30.04849624633789
184,My friend remembers what a description that mocked abbey life was disliked by the bishop over a year, ago,40.2320671081543
185,The newspaper said who the present that we gave Simon was imported from Italy, while,36.744224548339844
186,The newspaper said who the present that we gave Simon was imported from Italy while, I,23.598918914794922
187,The newspaper said who the present that we gave Simon was imported from Italy while I, was,26.51373863220215
188,The newspaper said who the present that we gave Simon was imported from Italy while I was, on,22.14277458190918
189,The newspaper said who the present that we gave Simon was imported from Italy while I was on, vacation,29.579505920410156
190,Our neighbor said what the argument that concerned childcare tore their marriage apart, yesterday,34.281063079833984
191,My friend told me who a proposal that he will deliver to the board suggested increasing employe benefits, last,36.65147399902344
192,My friend told me who a proposal that he will deliver to the board suggested increasing employe benefits last, evening,37.82614517211914
193,She can not believe what a conference that popularized cell evolution took place downtown, last,37.00358963012695
194,She can not believe what a conference that popularized cell evolution took place downtown last, spring,36.11822509765625
195,I know what an indication that signaled caused us to recommend therapy, last,36.24919891357422
196,I know what an indication that signaled caused us to recommend therapy last, night,32.39776611328125
197,I remember who the gift that we bought cost a lot of money, at,31.509977340698242
198,I remember who the gift that we bought cost a lot of money at, the,22.07489776611328
199,I remember who the gift that we bought cost a lot of money at the, last,26.707494735717773
200,I remember who the gift that we bought cost a lot of money at the last, minute,34.10348892211914
201,The newspaper reported who the novel that provoked received favorable reviews, in,29.42454719543457
202,The newspaper reported who the novel that provoked received favorable reviews in, the,18.51670265197754
203,The newspaper reported who the novel that provoked received favorable reviews in the, press,29.50189208984375
204,I know who the painting that depicted fetched a high price at auction, sometime,39.15611267089844
205,I know who the painting that depicted fetched a high price at auction sometime, last,35.38755798339844
206,I know who the painting that depicted fetched a high price at auction sometime last, year,30.595993041992188
207,You remember what the instructions that showed how to operate fell into the furnace, much,37.75490188598633
208,You remember what the instructions that showed how to operate fell into the furnace much, to,26.00824737548828
209,You remember what the instructions that showed how to operate fell into the furnace much to, our,26.700796127319336
210,You remember what the instructions that showed how to operate fell into the furnace much to our, regret,33.907264709472656
211,She told me what an allergy that is caused by causes him to avoid dining out, ever,30.586750030517578
212,She told me what an allergy that is caused by causes him to avoid dining out ever, since,35.4438362121582
213,She told me what an allergy that is caused by causes him to avoid dining out ever since, he,25.747867584228516
214,She told me what an allergy that is caused by causes him to avoid dining out ever since he, was,26.04669189453125
215,She told me what an allergy that is caused by causes him to avoid dining out ever since he was, young,27.361299514770508
216,She knows who the delivery that shocked arrived around noon, last,39.62873077392578
217,She knows who the delivery that shocked arrived around noon last, Tuesday,33.95527267456055
218,We all remember who the package that Sarah described to got lost in the mail, in,33.89020919799805
219,We all remember who the package that Sarah described to got lost in the mail in, the,20.67148780822754
220,We all remember who the package that Sarah described to got lost in the mail in the, holiday,29.944028854370117
221,We all remember who the package that Sarah described to got lost in the mail in the holiday, rush,42.67634963989258
222,My friend reported who the symphony that was dedicated to moved my mother to tears, yesterday,39.00565719604492
223,My friend reported who the symphony that was dedicated to moved my mother to tears yesterday, night,36.8401985168457
224,I have an idea about who the play that delighted upset me, last,35.38188934326172
225,I have an idea about who the play that delighted upset me last, night,31.48583984375
226,She can guess what a forward that introduced claimed that Elvis is still alive, over,34.43500900268555
227,She can guess what a forward that introduced claimed that Elvis is still alive over, the,26.223861694335938
228,She can guess what a forward that introduced claimed that Elvis is still alive over the, weekend,31.12558364868164
229,The newspaper reported what a mix that included was used for the salad dressing, every,34.297874450683594
230,The newspaper reported what a mix that included was used for the salad dressing every, time,32.334434509277344
231,The newspaper reported what a mix that included was used for the salad dressing every time, she,30.474618911743164
232,The newspaper reported what a mix that included was used for the salad dressing every time she, cooked,38.66578674316406
233,We recall what a critique that was aimed at found support online, late,37.864845275878906
234,We recall what a critique that was aimed at found support online late, in,33.057151794433594
235,We recall what a critique that was aimed at found support online late in, the,20.046350479125977
236,We recall what a critique that was aimed at found support online late in the, afternoon,31.996246337890625
237,I remember who a diatribe that criticized was published in the local newspaper, yesterday,36.94489288330078
238,I remember who a diatribe that criticized was published in the local newspaper yesterday, night,35.51999282836914
239,Our friend guessed who a picture that showed appeared in the newspaper, yesterday,38.5338249206543
240,Our friend guessed who a picture that showed appeared in the newspaper yesterday, afternoon,39.6129264831543
241,The mayor told me who a photograph that shocked was taken by the war correspondent, two,37.825233459472656
242,The mayor told me who a photograph that shocked was taken by the war correspondent two, days,30.652782440185547
243,The mayor told me who a photograph that shocked was taken by the war correspondent two days, after,33.38926315307617
244,The mayor told me who a photograph that shocked was taken by the war correspondent two days after, the,19.986305236816406
245,The mayor told me who a photograph that shocked was taken by the war correspondent two days after the, battle,29.830183029174805
246,My friend remembers what a description that mocked was disliked by the bishop, over,37.56699752807617
247,My friend remembers what a description that mocked was disliked by the bishop over, a,28.26924705505371
248,My friend remembers what a description that mocked was disliked by the bishop over a, year,29.69865608215332
249,My friend remembers what a description that mocked was disliked by the bishop over a year, ago,40.1342658996582
250,The newspaper said who the present that we gave was imported from Italy, while,36.644927978515625
251,The newspaper said who the present that we gave was imported from Italy while, I,23.387771606445312
252,The newspaper said who the present that we gave was imported from Italy while I, was,26.245452880859375
253,The newspaper said who the present that we gave was imported from Italy while I was, on,21.986661911010742
254,The newspaper said who the present that we gave was imported from Italy while I was on, vacation,28.84917449951172
255,Our neighbor said what the argument that concerned tore their marriage apart, yesterday,33.90072250366211
256,My friend told me who a proposal that he will deliver to suggested increasing employe benefits, last,36.732666015625
257,My friend told me who a proposal that he will deliver to suggested increasing employe benefits last, evening,38.06371307373047
258,She can not believe what a conference that popularized took place downtown, last,36.593284606933594
259,She can not believe what a conference that popularized took place downtown last, spring,35.37864685058594
