,surprisals,prefix,continuation
198,1.3479067,I remember what we all pitched in to buy at<extra_id_0> ,the
199,5.163658,I remember what we all pitched in to buy at the<extra_id_0> ,last
200,3.3806934,I remember what we all pitched in to buy at the last<extra_id_0> ,minute
201,3.6808274,The newspaper reported what the critics reviewed<extra_id_0> ,in
202,1.2972509,The newspaper reported what the critics reviewed in<extra_id_0> ,the
203,4.045185,The newspaper reported what the critics reviewed in the<extra_id_0> ,press
204,12.361324,I know what the family bought<extra_id_0> ,sometime
205,3.683075,I know what the family bought sometime<extra_id_0> ,last
206,0.5805456,I know what the family bought sometime last<extra_id_0> ,year
207,10.942202,You remember what the spy sold<extra_id_0> ,much
208,4.681025,You remember what the spy sold much<extra_id_0> ,to
209,6.0216904,You remember what the spy sold much to<extra_id_0> ,our
210,8.281222,You remember what the spy sold much to our<extra_id_0> ,regret
211,7.629594,She told me what he has had<extra_id_0> ,ever
212,2.229659,She told me what he has had ever<extra_id_0> ,since
213,3.473855,She told me what he has had ever since<extra_id_0> ,he
214,0.854602,She told me what he has had ever since he<extra_id_0> ,was
215,4.2022104,She told me what he has had ever since he was<extra_id_0> ,young
216,6.9913106,She knows what the doorman accepted<extra_id_0> ,last
217,5.0565414,She knows what the doorman accepted last<extra_id_0> ,Tuesday
218,4.1255565,We all remember what the mailman lost<extra_id_0> ,in
219,2.0195475,We all remember what the mailman lost in<extra_id_0> ,the
220,9.145535,We all remember what the mailman lost in the<extra_id_0> ,holiday
221,3.8214297,We all remember what the mailman lost in the holiday<extra_id_0> ,rush
222,4.201437,My friend reported what we listened to<extra_id_0> ,yesterday
223,4.4189143,My friend reported what we listened to yesterday<extra_id_0> ,night
224,4.2647924,I have an idea about what I saw<extra_id_0> ,last
225,1.2048947,I have an idea about what I saw last<extra_id_0> ,night
226,7.909674,She can guess what my friend wrote<extra_id_0> ,over
227,1.9176278,She can guess what my friend wrote over<extra_id_0> ,the
228,1.2702368,She can guess what my friend wrote over the<extra_id_0> ,weekend
229,11.731494,The newspaper reported what she made the salad dressing from<extra_id_0> ,every
230,5.699705,The newspaper reported what she made the salad dressing from every<extra_id_0> ,time
231,2.0225103,The newspaper reported what she made the salad dressing from every time<extra_id_0> ,she
232,4.013703,The newspaper reported what she made the salad dressing from every time she<extra_id_0> ,cooked
233,11.100034,We recall what the blogger drafted<extra_id_0> ,late
234,3.1168077,We recall what the blogger drafted late<extra_id_0> ,in
235,0.93384725,We recall what the blogger drafted late in<extra_id_0> ,the
236,3.785507,We recall what the blogger drafted late in the<extra_id_0> ,afternoon
237,4.7243137,I remember what the politician wrote<extra_id_0> ,yesterday
238,6.578186,I remember what the politician wrote yesterday<extra_id_0> ,night
239,5.4372444,Our friend guessed what we saw<extra_id_0> ,yesterday
240,5.92621,Our friend guessed what we saw yesterday<extra_id_0> ,afternoon
241,7.6862416,The mayor told me what the newspapers printed<extra_id_0> ,two
242,1.4298018,The mayor told me what the newspapers printed two<extra_id_0> ,days
243,2.5391166,The mayor told me what the newspapers printed two days<extra_id_0> ,after
244,2.2201645,The mayor told me what the newspapers printed two days after<extra_id_0> ,the
245,6.9184866,The mayor told me what the newspapers printed two days after the<extra_id_0> ,battle
246,6.2148786,My friend remembers what the monk penned<extra_id_0> ,over
247,2.565622,My friend remembers what the monk penned over<extra_id_0> ,a
248,3.0480201,My friend remembers what the monk penned over a<extra_id_0> ,year
249,0.16070205,My friend remembers what the monk penned over a year<extra_id_0> ,ago
250,8.316008,The newspaper said what I picked out<extra_id_0> ,while
251,2.0898254,The newspaper said what I picked out while<extra_id_0> ,I
252,0.8732197,The newspaper said what I picked out while I<extra_id_0> ,was
253,3.5109124,The newspaper said what I picked out while I was<extra_id_0> ,on
254,1.0115583,The newspaper said what I picked out while I was on<extra_id_0> ,vacation
255,8.368135,Our neighbor said what she won<extra_id_0> ,yesterday
256,5.738358,My friend told me what he wrote<extra_id_0> ,last
257,5.641264,My friend told me what he wrote last<extra_id_0> ,evening
258,5.389183,She can not believe what we attended<extra_id_0> ,last
259,6.9425044,She can not believe what we attended last<extra_id_0> ,spring
