,surprisals,prefix,continuation
102,3.6432388,The newspaper reported that she made the salad dressing from a mix which included every time she<extra_id_0> ,cooked
103,10.437866,We recall that the blogger drafted a critique which was aimed at<extra_id_0> ,late
104,5.0967307,We recall that the blogger drafted a critique which was aimed at late<extra_id_0> ,in
105,0.5193439,We recall that the blogger drafted a critique which was aimed at late in<extra_id_0> ,the
106,4.9784074,We recall that the blogger drafted a critique which was aimed at late in the<extra_id_0> ,afternoon
107,9.384158,I remember that the politician wrote a diatribe that criticized<extra_id_0> ,yesterday
108,5.122674,I remember that the politician wrote a diatribe that criticized yesterday<extra_id_0> ,night
109,8.85223,Our friend guessed that we saw a picture which showed<extra_id_0> ,yesterday
110,5.143054,Our friend guessed that we saw a picture which showed yesterday<extra_id_0> ,afternoon
111,6.747426,The mayor told me that the newspapers printed a photograph which shocked<extra_id_0> ,two
112,7.1096992,The mayor told me that the newspapers printed a photograph which shocked two<extra_id_0> ,days
113,2.6128216,The mayor told me that the newspapers printed a photograph which shocked two days<extra_id_0> ,after
114,0.93691206,The mayor told me that the newspapers printed a photograph which shocked two days after<extra_id_0> ,the
115,7.0912194,The mayor told me that the newspapers printed a photograph which shocked two days after the<extra_id_0> ,battle
116,9.228589,My friend remembers that the monk penned a description which mocked<extra_id_0> ,over
117,2.606007,My friend remembers that the monk penned a description which mocked over<extra_id_0> ,a
118,5.967552,My friend remembers that the monk penned a description which mocked over a<extra_id_0> ,year
119,2.0631046,My friend remembers that the monk penned a description which mocked over a year<extra_id_0> ,ago
120,9.004028,The newspaper said that I picked out the present that we gave<extra_id_0> ,while
121,1.9444547,The newspaper said that I picked out the present that we gave while<extra_id_0> ,I
122,0.48902524,The newspaper said that I picked out the present that we gave while I<extra_id_0> ,was
123,3.3494585,The newspaper said that I picked out the present that we gave while I was<extra_id_0> ,on
124,0.7877111,The newspaper said that I picked out the present that we gave while I was on<extra_id_0> ,vacation
125,9.526227,Our neighbor said that she won the argument which concerned<extra_id_0> ,yesterday
126,8.837138,My friend told me that he wrote a proposal which he will deliver to<extra_id_0> ,last
127,6.416166,My friend told me that he wrote a proposal which he will deliver to last<extra_id_0> ,evening
128,9.429039,She can not believe that we attended a conference which popularized<extra_id_0> ,last
129,5.375305,She can not believe that we attended a conference which popularized last<extra_id_0> ,spring
130,9.256605,I know what your tears signaled an indication which signaled depression<extra_id_0> ,last
131,2.3771126,I know what your tears signaled an indication which signaled depression last<extra_id_0> ,night
132,6.284884,I remember who we all pitched in to buy the gift which we bought Mary<extra_id_0> ,at
133,1.4844677,I remember who we all pitched in to buy the gift which we bought Mary at<extra_id_0> ,the
134,4.85176,I remember who we all pitched in to buy the gift which we bought Mary at the<extra_id_0> ,last
135,1.8184786,I remember who we all pitched in to buy the gift which we bought Mary at the last<extra_id_0> ,minute
136,4.4522424,The newspaper reported who the critics reviewed the novel which provoked the famous author<extra_id_0> ,in
137,1.5801718,The newspaper reported who the critics reviewed the novel which provoked the famous author in<extra_id_0> ,the
138,4.128248,The newspaper reported who the critics reviewed the novel which provoked the famous author in the<extra_id_0> ,press
139,10.148191,I know who the family bought the painting which depicted Monet<extra_id_0> ,sometime
140,6.257982,I know who the family bought the painting which depicted Monet sometime<extra_id_0> ,last
141,0.57932913,I know who the family bought the painting which depicted Monet sometime last<extra_id_0> ,year
142,9.958302,You remember what the spy sold the instructions which showed how to operate the submarine<extra_id_0> ,much
143,3.5780945,You remember what the spy sold the instructions which showed how to operate the submarine much<extra_id_0> ,to
144,4.2671485,You remember what the spy sold the instructions which showed how to operate the submarine much to<extra_id_0> ,our
145,5.236367,You remember what the spy sold the instructions which showed how to operate the submarine much to our<extra_id_0> ,regret
146,10.225321,She told me what he has had an allergy which is caused by peanuts<extra_id_0> ,ever
147,0.13406157,She told me what he has had an allergy which is caused by peanuts ever<extra_id_0> ,since
148,1.5297583,She told me what he has had an allergy which is caused by peanuts ever since<extra_id_0> ,he
149,0.37094992,She told me what he has had an allergy which is caused by peanuts ever since he<extra_id_0> ,was
150,4.4856586,She told me what he has had an allergy which is caused by peanuts ever since he was<extra_id_0> ,young
151,8.558978,She knows who the doorman accepted the delivery which shocked Sarah<extra_id_0> ,last
152,5.160378,She knows who the doorman accepted the delivery which shocked Sarah last<extra_id_0> ,Tuesday
153,3.1401496,We all remember who the mailman lost the package which Sarah described to Robert<extra_id_0> ,in
154,1.8654677,We all remember who the mailman lost the package which Sarah described to Robert in<extra_id_0> ,the
155,8.077759,We all remember who the mailman lost the package which Sarah described to Robert in the<extra_id_0> ,holiday
156,9.410462,We all remember who the mailman lost the package which Sarah described to Robert in the holiday<extra_id_0> ,rush
157,8.372427,My friend reported who we listened to the symphony which was dedicated to Mozart<extra_id_0> ,yesterday
158,3.7544653,My friend reported who we listened to the symphony which was dedicated to Mozart yesterday<extra_id_0> ,night
159,7.7520757,I have an idea about who I saw the play which delighted the amateur comedian<extra_id_0> ,last
160,0.8907658,I have an idea about who I saw the play which delighted the amateur comedian last<extra_id_0> ,night
161,8.253063,She can guess what my friend wrote a forward which introduced the new manuscript<extra_id_0> ,over
162,1.4139229,She can guess what my friend wrote a forward which introduced the new manuscript over<extra_id_0> ,the
163,4.0273595,She can guess what my friend wrote a forward which introduced the new manuscript over the<extra_id_0> ,weekend
164,11.751799,The newspaper reported what she made the salad dressing from a mix which included oil and vinegar<extra_id_0> ,every
165,1.9897329,The newspaper reported what she made the salad dressing from a mix which included oil and vinegar every<extra_id_0> ,time
166,1.0509483,The newspaper reported what she made the salad dressing from a mix which included oil and vinegar every time<extra_id_0> ,she
167,2.8203359,The newspaper reported what she made the salad dressing from a mix which included oil and vinegar every time she<extra_id_0> ,cooked
168,12.526777,We recall what the blogger drafted a critique which was aimed at the fossil fuel industry<extra_id_0> ,late
169,1.5132864,We recall what the blogger drafted a critique which was aimed at the fossil fuel industry late<extra_id_0> ,in
170,0.88799363,We recall what the blogger drafted a critique which was aimed at the fossil fuel industry late in<extra_id_0> ,the
171,5.9212923,We recall what the blogger drafted a critique which was aimed at the fossil fuel industry late in the<extra_id_0> ,afternoon
172,8.121879,I remember who the politician wrote a diatribe that criticized the mayor<extra_id_0> ,yesterday
173,3.9309216,I remember who the politician wrote a diatribe that criticized the mayor yesterday<extra_id_0> ,night
174,8.832987,Our friend guessed who we saw a picture which showed the convict<extra_id_0> ,yesterday
175,5.6944804,Our friend guessed who we saw a picture which showed the convict yesterday<extra_id_0> ,afternoon
176,7.8989716,The mayor told me who the newspapers printed a photograph which shocked the public<extra_id_0> ,two
177,1.3034561,The mayor told me who the newspapers printed a photograph which shocked the public two<extra_id_0> ,days
178,1.9534618,The mayor told me who the newspapers printed a photograph which shocked the public two days<extra_id_0> ,after
179,1.0374718,The mayor told me who the newspapers printed a photograph which shocked the public two days after<extra_id_0> ,the
180,6.6918845,The mayor told me who the newspapers printed a photograph which shocked the public two days after the<extra_id_0> ,battle
181,7.883189,My friend remembers what the monk penned a description which mocked abbey life<extra_id_0> ,over
182,2.2546666,My friend remembers what the monk penned a description which mocked abbey life over<extra_id_0> ,a
183,3.2098238,My friend remembers what the monk penned a description which mocked abbey life over a<extra_id_0> ,year
184,0.37464985,My friend remembers what the monk penned a description which mocked abbey life over a year<extra_id_0> ,ago
185,8.391581,The newspaper said who I picked out the present that we gave Simon<extra_id_0> ,while
186,2.0618918,The newspaper said who I picked out the present that we gave Simon while<extra_id_0> ,I
187,1.6506777,The newspaper said who I picked out the present that we gave Simon while I<extra_id_0> ,was
188,3.5522232,The newspaper said who I picked out the present that we gave Simon while I was<extra_id_0> ,on
189,1.757618,The newspaper said who I picked out the present that we gave Simon while I was on<extra_id_0> ,vacation
190,9.236823,Our neighbor said what she won the argument which concerned childcare<extra_id_0> ,yesterday
191,7.14307,My friend told me who he wrote a proposal which he will deliver to the board<extra_id_0> ,last
192,4.9990945,My friend told me who he wrote a proposal which he will deliver to the board last<extra_id_0> ,evening
193,7.358306,She can not believe what we attended a conference which popularized cell evolution<extra_id_0> ,last
194,5.215946,She can not believe what we attended a conference which popularized cell evolution last<extra_id_0> ,spring
195,8.884133,I know what your tears signaled an indication which signaled<extra_id_0> ,last
196,2.286295,I know what your tears signaled an indication which signaled last<extra_id_0> ,night
197,3.7465262,I remember who we all pitched in to buy the gift which we bought<extra_id_0> ,at
198,1.1896044,I remember who we all pitched in to buy the gift which we bought at<extra_id_0> ,the
199,4.8531613,I remember who we all pitched in to buy the gift which we bought at the<extra_id_0> ,last
200,1.1926593,I remember who we all pitched in to buy the gift which we bought at the last<extra_id_0> ,minute
201,6.103484,The newspaper reported who the critics reviewed the novel which provoked<extra_id_0> ,in
202,1.673372,The newspaper reported who the critics reviewed the novel which provoked in<extra_id_0> ,the
203,4.092274,The newspaper reported who the critics reviewed the novel which provoked in the<extra_id_0> ,press
204,11.869272,I know who the family bought the painting which depicted<extra_id_0> ,sometime
205,6.7460485,I know who the family bought the painting which depicted sometime<extra_id_0> ,last
206,0.83460414,I know who the family bought the painting which depicted sometime last<extra_id_0> ,year
207,10.351667,You remember what the spy sold the instructions which showed how to operate<extra_id_0> ,much
208,5.9185615,You remember what the spy sold the instructions which showed how to operate much<extra_id_0> ,to
209,5.831008,You remember what the spy sold the instructions which showed how to operate much to<extra_id_0> ,our
210,8.470429,You remember what the spy sold the instructions which showed how to operate much to our<extra_id_0> ,regret
211,11.093715,She told me what he has had an allergy which is caused by<extra_id_0> ,ever
212,2.3530638,She told me what he has had an allergy which is caused by ever<extra_id_0> ,since
213,2.0879743,She told me what he has had an allergy which is caused by ever since<extra_id_0> ,he
214,0.60729146,She told me what he has had an allergy which is caused by ever since he<extra_id_0> ,was
215,4.484805,She told me what he has had an allergy which is caused by ever since he was<extra_id_0> ,young
216,8.965822,She knows who the doorman accepted the delivery which shocked<extra_id_0> ,last
217,5.0759163,She knows who the doorman accepted the delivery which shocked last<extra_id_0> ,Tuesday
218,7.472951,We all remember who the mailman lost the package which Sarah described to<extra_id_0> ,in
219,1.8733822,We all remember who the mailman lost the package which Sarah described to in<extra_id_0> ,the
220,8.072874,We all remember who the mailman lost the package which Sarah described to in the<extra_id_0> ,holiday
221,9.556122,We all remember who the mailman lost the package which Sarah described to in the holiday<extra_id_0> ,rush
222,10.301245,My friend reported who we listened to the symphony which was dedicated to<extra_id_0> ,yesterday
223,4.177189,My friend reported who we listened to the symphony which was dedicated to yesterday<extra_id_0> ,night
224,9.577307,I have an idea about who I saw the play which delighted<extra_id_0> ,last
225,1.2194102,I have an idea about who I saw the play which delighted last<extra_id_0> ,night
226,8.235153,She can guess what my friend wrote a forward which introduced<extra_id_0> ,over
227,2.2846541,She can guess what my friend wrote a forward which introduced over<extra_id_0> ,the
228,4.299336,She can guess what my friend wrote a forward which introduced over the<extra_id_0> ,weekend
229,9.417553,The newspaper reported what she made the salad dressing from a mix which included<extra_id_0> ,every
230,8.905219,The newspaper reported what she made the salad dressing from a mix which included every<extra_id_0> ,time
231,1.3523676,The newspaper reported what she made the salad dressing from a mix which included every time<extra_id_0> ,she
232,3.8790145,The newspaper reported what she made the salad dressing from a mix which included every time she<extra_id_0> ,cooked
233,10.422858,We recall what the blogger drafted a critique which was aimed at<extra_id_0> ,late
234,4.2223864,We recall what the blogger drafted a critique which was aimed at late<extra_id_0> ,in
235,0.73569673,We recall what the blogger drafted a critique which was aimed at late in<extra_id_0> ,the
236,4.8926115,We recall what the blogger drafted a critique which was aimed at late in the<extra_id_0> ,afternoon
237,8.871836,I remember who the politician wrote a diatribe that criticized<extra_id_0> ,yesterday
238,4.7773533,I remember who the politician wrote a diatribe that criticized yesterday<extra_id_0> ,night
239,9.011722,Our friend guessed who we saw a picture which showed<extra_id_0> ,yesterday
240,5.7087674,Our friend guessed who we saw a picture which showed yesterday<extra_id_0> ,afternoon
241,6.379416,The mayor told me who the newspapers printed a photograph which shocked<extra_id_0> ,two
242,6.498481,The mayor told me who the newspapers printed a photograph which shocked two<extra_id_0> ,days
243,2.8133192,The mayor told me who the newspapers printed a photograph which shocked two days<extra_id_0> ,after
244,1.2073522,The mayor told me who the newspapers printed a photograph which shocked two days after<extra_id_0> ,the
245,6.861776,The mayor told me who the newspapers printed a photograph which shocked two days after the<extra_id_0> ,battle
246,8.521637,My friend remembers what the monk penned a description which mocked<extra_id_0> ,over
247,2.5596278,My friend remembers what the monk penned a description which mocked over<extra_id_0> ,a
248,5.791107,My friend remembers what the monk penned a description which mocked over a<extra_id_0> ,year
249,1.218058,My friend remembers what the monk penned a description which mocked over a year<extra_id_0> ,ago
250,8.619068,The newspaper said who I picked out the present that we gave<extra_id_0> ,while
251,1.9562219,The newspaper said who I picked out the present that we gave while<extra_id_0> ,I
252,1.1392187,The newspaper said who I picked out the present that we gave while I<extra_id_0> ,was
253,3.6399486,The newspaper said who I picked out the present that we gave while I was<extra_id_0> ,on
254,0.70397353,The newspaper said who I picked out the present that we gave while I was on<extra_id_0> ,vacation
255,9.105423,Our neighbor said what she won the argument which concerned<extra_id_0> ,yesterday
256,8.271708,My friend told me who he wrote a proposal which he will deliver to<extra_id_0> ,last
257,5.761303,My friend told me who he wrote a proposal which he will deliver to last<extra_id_0> ,evening
258,8.828895,She can not believe what we attended a conference which popularized<extra_id_0> ,last
259,5.5509005,She can not believe what we attended a conference which popularized last<extra_id_0> ,spring
