,surprisals,prefix,continuation
148,2.6997154,She told me what an allergy what peanuts causes him to avoid dining out ever since<extra_id_0> ,he
149,0.9127716,She told me what an allergy what peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
150,3.9521542,She told me what an allergy what peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
151,5.640563,She knows who the delivery who Sarah arrived around noon<extra_id_0> ,last
152,3.4319224,She knows who the delivery who Sarah arrived around noon last<extra_id_0> ,Tuesday
153,4.793017,We all remember who the package who Robert got lost in the mail<extra_id_0> ,in
154,2.477166,We all remember who the package who Robert got lost in the mail in<extra_id_0> ,the
155,8.283881,We all remember who the package who Robert got lost in the mail in the<extra_id_0> ,holiday
156,5.50704,We all remember who the package who Robert got lost in the mail in the holiday<extra_id_0> ,rush
157,8.599702,My friend reported who the symphony who Mozart moved my mother to tears<extra_id_0> ,yesterday
158,3.0884452,My friend reported who the symphony who Mozart moved my mother to tears yesterday<extra_id_0> ,night
159,7.398438,I have an idea about who the play who the amateur comedian upset me<extra_id_0> ,last
160,1.5288712,I have an idea about who the play who the amateur comedian upset me last<extra_id_0> ,night
161,8.1539345,She can guess what a forward what the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
162,1.8518358,She can guess what a forward what the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
163,5.1271005,She can guess what a forward what the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
164,10.6769,The newspaper reported what a mix what oil and vinegar was used for the salad dressing<extra_id_0> ,every
165,3.29542,The newspaper reported what a mix what oil and vinegar was used for the salad dressing every<extra_id_0> ,time
166,4.5661907,The newspaper reported what a mix what oil and vinegar was used for the salad dressing every time<extra_id_0> ,she
167,4.740778,The newspaper reported what a mix what oil and vinegar was used for the salad dressing every time she<extra_id_0> ,cooked
168,10.995544,We recall what a critique what the fossil fuel industry found support online<extra_id_0> ,late
169,3.1844687,We recall what a critique what the fossil fuel industry found support online late<extra_id_0> ,in
170,1.1522889,We recall what a critique what the fossil fuel industry found support online late in<extra_id_0> ,the
171,6.2598658,We recall what a critique what the fossil fuel industry found support online late in the<extra_id_0> ,afternoon
172,5.915889,I remember who a diatribe who the mayor was published in the local newspaper<extra_id_0> ,yesterday
173,4.0063415,I remember who a diatribe who the mayor was published in the local newspaper yesterday<extra_id_0> ,night
174,6.1781664,Our friend guessed who a picture who the convict appeared in the newspaper<extra_id_0> ,yesterday
175,5.616105,Our friend guessed who a picture who the convict appeared in the newspaper yesterday<extra_id_0> ,afternoon
176,8.744987,The mayor told me who a photograph who the public was taken by the war correspondent<extra_id_0> ,two
177,2.858901,The mayor told me who a photograph who the public was taken by the war correspondent two<extra_id_0> ,days
178,2.34585,The mayor told me who a photograph who the public was taken by the war correspondent two days<extra_id_0> ,after
179,0.9290359,The mayor told me who a photograph who the public was taken by the war correspondent two days after<extra_id_0> ,the
180,4.8591676,The mayor told me who a photograph who the public was taken by the war correspondent two days after the<extra_id_0> ,battle
181,7.5340767,My friend remembers what a description what abbey life was disliked by the bishop<extra_id_0> ,over
182,2.7561686,My friend remembers what a description what abbey life was disliked by the bishop over<extra_id_0> ,a
183,2.5900574,My friend remembers what a description what abbey life was disliked by the bishop over a<extra_id_0> ,year
184,0.6023977,My friend remembers what a description what abbey life was disliked by the bishop over a year<extra_id_0> ,ago
185,9.057798,The newspaper said who the present who Simon was imported from Italy<extra_id_0> ,while
186,4.9716573,The newspaper said who the present who Simon was imported from Italy while<extra_id_0> ,I
187,3.6613097,The newspaper said who the present who Simon was imported from Italy while I<extra_id_0> ,was
188,4.3199825,The newspaper said who the present who Simon was imported from Italy while I was<extra_id_0> ,on
189,1.2550492,The newspaper said who the present who Simon was imported from Italy while I was on<extra_id_0> ,vacation
190,7.880261,Our neighbor said what the argument what childcare tore their marriage apart<extra_id_0> ,yesterday
191,8.42119,My friend told me who a proposal who the board suggested increasing employe benefits<extra_id_0> ,last
192,7.1241856,My friend told me who a proposal who the board suggested increasing employe benefits last<extra_id_0> ,evening
193,7.3059263,She can not believe what a conference what cell evolution took place downtown<extra_id_0> ,last
194,5.6929426,She can not believe what a conference what cell evolution took place downtown last<extra_id_0> ,spring
195,8.195561,I know what an indication what caused us to recommend therapy<extra_id_0> ,last
196,3.5852349,I know what an indication what caused us to recommend therapy last<extra_id_0> ,night
197,5.824057,I remember who the gift who cost a lot of money<extra_id_0> ,at
198,1.5479758,I remember who the gift who cost a lot of money at<extra_id_0> ,the
199,4.914497,I remember who the gift who cost a lot of money at the<extra_id_0> ,last
200,2.2104547,I remember who the gift who cost a lot of money at the last<extra_id_0> ,minute
201,4.4494324,The newspaper reported who the novel who received favorable reviews<extra_id_0> ,in
202,1.990525,The newspaper reported who the novel who received favorable reviews in<extra_id_0> ,the
203,4.698298,The newspaper reported who the novel who received favorable reviews in the<extra_id_0> ,press
204,9.673798,I know who the painting who fetched a high price at auction<extra_id_0> ,sometime
205,3.3221214,I know who the painting who fetched a high price at auction sometime<extra_id_0> ,last
206,0.6777343,I know who the painting who fetched a high price at auction sometime last<extra_id_0> ,year
207,10.519547,You remember what the instructions what fell into the furnace<extra_id_0> ,much
208,4.825261,You remember what the instructions what fell into the furnace much<extra_id_0> ,to
209,4.8603024,You remember what the instructions what fell into the furnace much to<extra_id_0> ,our
210,7.028343,You remember what the instructions what fell into the furnace much to our<extra_id_0> ,regret
211,8.075841,She told me what an allergy what causes him to avoid dining out<extra_id_0> ,ever
212,2.2136219,She told me what an allergy what causes him to avoid dining out ever<extra_id_0> ,since
213,2.7790709,She told me what an allergy what causes him to avoid dining out ever since<extra_id_0> ,he
214,0.9381168,She told me what an allergy what causes him to avoid dining out ever since he<extra_id_0> ,was
215,4.0274677,She told me what an allergy what causes him to avoid dining out ever since he was<extra_id_0> ,young
216,5.9640093,She knows who the delivery who arrived around noon<extra_id_0> ,last
217,3.474044,She knows who the delivery who arrived around noon last<extra_id_0> ,Tuesday
218,5.5525146,We all remember who the package who got lost in the mail<extra_id_0> ,in
219,1.7210542,We all remember who the package who got lost in the mail in<extra_id_0> ,the
220,8.137619,We all remember who the package who got lost in the mail in the<extra_id_0> ,holiday
221,5.875165,We all remember who the package who got lost in the mail in the holiday<extra_id_0> ,rush
222,8.683262,My friend reported who the symphony who moved my mother to tears<extra_id_0> ,yesterday
223,2.8718514,My friend reported who the symphony who moved my mother to tears yesterday<extra_id_0> ,night
224,6.35971,I have an idea about who the play who upset me<extra_id_0> ,last
225,1.5494716,I have an idea about who the play who upset me last<extra_id_0> ,night
226,8.036342,She can guess what a forward what claimed that Elvis is still alive<extra_id_0> ,over
227,1.8187438,She can guess what a forward what claimed that Elvis is still alive over<extra_id_0> ,the
228,3.817022,She can guess what a forward what claimed that Elvis is still alive over the<extra_id_0> ,weekend
229,10.353369,The newspaper reported what a mix what was used for the salad dressing<extra_id_0> ,every
230,3.2544127,The newspaper reported what a mix what was used for the salad dressing every<extra_id_0> ,time
231,4.82532,The newspaper reported what a mix what was used for the salad dressing every time<extra_id_0> ,she
232,4.953501,The newspaper reported what a mix what was used for the salad dressing every time she<extra_id_0> ,cooked
233,9.841807,We recall what a critique what found support online<extra_id_0> ,late
234,3.8051145,We recall what a critique what found support online late<extra_id_0> ,in
235,1.2339069,We recall what a critique what found support online late in<extra_id_0> ,the
236,5.010156,We recall what a critique what found support online late in the<extra_id_0> ,afternoon
237,6.2423253,I remember who a diatribe who was published in the local newspaper<extra_id_0> ,yesterday
238,4.2270722,I remember who a diatribe who was published in the local newspaper yesterday<extra_id_0> ,night
239,5.921674,Our friend guessed who a picture who appeared in the newspaper<extra_id_0> ,yesterday
240,6.125882,Our friend guessed who a picture who appeared in the newspaper yesterday<extra_id_0> ,afternoon
241,8.575501,The mayor told me who a photograph who was taken by the war correspondent<extra_id_0> ,two
242,2.6195083,The mayor told me who a photograph who was taken by the war correspondent two<extra_id_0> ,days
243,2.506699,The mayor told me who a photograph who was taken by the war correspondent two days<extra_id_0> ,after
244,0.966227,The mayor told me who a photograph who was taken by the war correspondent two days after<extra_id_0> ,the
245,4.524705,The mayor told me who a photograph who was taken by the war correspondent two days after the<extra_id_0> ,battle
246,8.095266,My friend remembers what a description what was disliked by the bishop<extra_id_0> ,over
247,2.754592,My friend remembers what a description what was disliked by the bishop over<extra_id_0> ,a
248,2.7197187,My friend remembers what a description what was disliked by the bishop over a<extra_id_0> ,year
249,0.7330887,My friend remembers what a description what was disliked by the bishop over a year<extra_id_0> ,ago
250,9.48964,The newspaper said who the present who was imported from Italy<extra_id_0> ,while
251,6.0268292,The newspaper said who the present who was imported from Italy while<extra_id_0> ,I
252,4.0245104,The newspaper said who the present who was imported from Italy while I<extra_id_0> ,was
253,4.3671937,The newspaper said who the present who was imported from Italy while I was<extra_id_0> ,on
254,0.8728174,The newspaper said who the present who was imported from Italy while I was on<extra_id_0> ,vacation
255,7.9367013,Our neighbor said what the argument what tore their marriage apart<extra_id_0> ,yesterday
256,8.77396,My friend told me who a proposal who suggested increasing employe benefits<extra_id_0> ,last
257,6.981258,My friend told me who a proposal who suggested increasing employe benefits last<extra_id_0> ,evening
258,6.201779,She can not believe what a conference what took place downtown<extra_id_0> ,last
259,6.351957,She can not believe what a conference what took place downtown last<extra_id_0> ,spring
