,surprisals,prefix,continuation
105,1.0068157,We recall that the blogger drafted late in<extra_id_0> ,the
106,4.6212354,We recall that the blogger drafted late in the<extra_id_0> ,afternoon
107,7.090395,I remember that the politician wrote<extra_id_0> ,yesterday
108,5.8973503,I remember that the politician wrote yesterday<extra_id_0> ,night
109,7.7773337,Our friend guessed that we saw<extra_id_0> ,yesterday
110,6.551342,Our friend guessed that we saw yesterday<extra_id_0> ,afternoon
111,4.9311733,The mayor told me that the newspapers printed<extra_id_0> ,two
112,3.7843509,The mayor told me that the newspapers printed two<extra_id_0> ,days
113,2.520816,The mayor told me that the newspapers printed two days<extra_id_0> ,after
114,1.1827302,The mayor told me that the newspapers printed two days after<extra_id_0> ,the
115,6.736077,The mayor told me that the newspapers printed two days after the<extra_id_0> ,battle
116,7.35845,My friend remembers that the monk penned<extra_id_0> ,over
117,2.1453993,My friend remembers that the monk penned over<extra_id_0> ,a
118,4.5081472,My friend remembers that the monk penned over a<extra_id_0> ,year
119,0.6858577,My friend remembers that the monk penned over a year<extra_id_0> ,ago
120,9.270425,The newspaper said that I picked out<extra_id_0> ,while
121,2.1585171,The newspaper said that I picked out while<extra_id_0> ,I
122,1.1421754,The newspaper said that I picked out while I<extra_id_0> ,was
123,3.7871008,The newspaper said that I picked out while I was<extra_id_0> ,on
124,1.0978422,The newspaper said that I picked out while I was on<extra_id_0> ,vacation
125,9.25457,Our neighbor said that she won<extra_id_0> ,yesterday
126,7.9234896,My friend told me that he wrote<extra_id_0> ,last
127,6.364213,My friend told me that he wrote last<extra_id_0> ,evening
128,6.634968,She can not believe that we attended<extra_id_0> ,last
129,6.097912,She can not believe that we attended last<extra_id_0> ,spring
130,8.799564,I know what your tears signaled an indication<extra_id_0> ,last
131,2.1156616,I know what your tears signaled an indication last<extra_id_0> ,night
132,5.5468326,I remember what we all pitched in to buy the gift<extra_id_0> ,at
133,1.5555675,I remember what we all pitched in to buy the gift at<extra_id_0> ,the
134,5.558527,I remember what we all pitched in to buy the gift at the<extra_id_0> ,last
135,1.1384648,I remember what we all pitched in to buy the gift at the last<extra_id_0> ,minute
136,4.8491473,The newspaper reported what the critics reviewed the novel<extra_id_0> ,in
137,1.2665007,The newspaper reported what the critics reviewed the novel in<extra_id_0> ,the
138,4.115724,The newspaper reported what the critics reviewed the novel in the<extra_id_0> ,press
139,12.078433,I know what the family bought the painting<extra_id_0> ,sometime
140,3.5431292,I know what the family bought the painting sometime<extra_id_0> ,last
141,0.49516946,I know what the family bought the painting sometime last<extra_id_0> ,year
142,9.849595,You remember what the spy sold the instructions<extra_id_0> ,much
143,4.5025277,You remember what the spy sold the instructions much<extra_id_0> ,to
144,5.3258967,You remember what the spy sold the instructions much to<extra_id_0> ,our
145,8.126877,You remember what the spy sold the instructions much to our<extra_id_0> ,regret
146,8.783981,She told me what he has had an allergy<extra_id_0> ,ever
147,0.97092056,She told me what he has had an allergy ever<extra_id_0> ,since
148,2.142212,She told me what he has had an allergy ever since<extra_id_0> ,he
149,0.611893,She told me what he has had an allergy ever since he<extra_id_0> ,was
150,4.894075,She told me what he has had an allergy ever since he was<extra_id_0> ,young
151,7.1980143,She knows what the doorman accepted the delivery<extra_id_0> ,last
152,5.3153505,She knows what the doorman accepted the delivery last<extra_id_0> ,Tuesday
153,4.033494,We all remember what the mailman lost the package<extra_id_0> ,in
154,1.5455763,We all remember what the mailman lost the package in<extra_id_0> ,the
155,8.771284,We all remember what the mailman lost the package in the<extra_id_0> ,holiday
156,5.1730037,We all remember what the mailman lost the package in the holiday<extra_id_0> ,rush
157,6.655527,My friend reported what we listened to the symphony<extra_id_0> ,yesterday
158,4.05449,My friend reported what we listened to the symphony yesterday<extra_id_0> ,night
159,6.331728,I have an idea about what I saw the play<extra_id_0> ,last
160,1.2776314,I have an idea about what I saw the play last<extra_id_0> ,night
161,7.848396,She can guess what my friend wrote a forward<extra_id_0> ,over
162,1.8748951,She can guess what my friend wrote a forward over<extra_id_0> ,the
163,3.120244,She can guess what my friend wrote a forward over the<extra_id_0> ,weekend
164,11.892596,The newspaper reported what she made the salad dressing from a mix<extra_id_0> ,every
165,2.4100685,The newspaper reported what she made the salad dressing from a mix every<extra_id_0> ,time
166,1.2678256,The newspaper reported what she made the salad dressing from a mix every time<extra_id_0> ,she
167,4.163953,The newspaper reported what she made the salad dressing from a mix every time she<extra_id_0> ,cooked
168,10.981788,We recall what the blogger drafted a critique<extra_id_0> ,late
169,1.9803054,We recall what the blogger drafted a critique late<extra_id_0> ,in
170,0.61626965,We recall what the blogger drafted a critique late in<extra_id_0> ,the
171,3.783962,We recall what the blogger drafted a critique late in the<extra_id_0> ,afternoon
172,7.502137,I remember what the politician wrote a diatribe<extra_id_0> ,yesterday
173,5.137681,I remember what the politician wrote a diatribe yesterday<extra_id_0> ,night
174,6.6092777,Our friend guessed what we saw a picture<extra_id_0> ,yesterday
175,6.654603,Our friend guessed what we saw a picture yesterday<extra_id_0> ,afternoon
176,8.23505,The mayor told me what the newspapers printed a photograph<extra_id_0> ,two
177,2.3199515,The mayor told me what the newspapers printed a photograph two<extra_id_0> ,days
178,2.2847583,The mayor told me what the newspapers printed a photograph two days<extra_id_0> ,after
179,1.4374964,The mayor told me what the newspapers printed a photograph two days after<extra_id_0> ,the
180,6.866918,The mayor told me what the newspapers printed a photograph two days after the<extra_id_0> ,battle
181,7.0765886,My friend remembers what the monk penned a description<extra_id_0> ,over
182,1.8316005,My friend remembers what the monk penned a description over<extra_id_0> ,a
183,3.3509393,My friend remembers what the monk penned a description over a<extra_id_0> ,year
184,0.65035844,My friend remembers what the monk penned a description over a year<extra_id_0> ,ago
185,7.781121,The newspaper said what I picked out the present<extra_id_0> ,while
186,1.7116407,The newspaper said what I picked out the present while<extra_id_0> ,I
187,1.4774201,The newspaper said what I picked out the present while I<extra_id_0> ,was
188,3.5910692,The newspaper said what I picked out the present while I was<extra_id_0> ,on
189,2.6540158,The newspaper said what I picked out the present while I was on<extra_id_0> ,vacation
190,8.036329,Our neighbor said what she won the argument<extra_id_0> ,yesterday
191,6.723255,My friend told me what he wrote a proposal<extra_id_0> ,last
192,6.636927,My friend told me what he wrote a proposal last<extra_id_0> ,evening
193,3.7774582,She can not believe what we attended a conference<extra_id_0> ,last
194,5.8805423,She can not believe what we attended a conference last<extra_id_0> ,spring
195,7.1387672,I know what your tears signaled<extra_id_0> ,last
196,0.7764124,I know what your tears signaled last<extra_id_0> ,night
197,5.8543544,I remember what we all pitched in to buy<extra_id_0> ,at
198,1.1344585,I remember what we all pitched in to buy at<extra_id_0> ,the
199,5.396186,I remember what we all pitched in to buy at the<extra_id_0> ,last
200,3.122211,I remember what we all pitched in to buy at the last<extra_id_0> ,minute
201,3.200257,The newspaper reported what the critics reviewed<extra_id_0> ,in
202,1.0045497,The newspaper reported what the critics reviewed in<extra_id_0> ,the
203,4.349442,The newspaper reported what the critics reviewed in the<extra_id_0> ,press
204,11.888439,I know what the family bought<extra_id_0> ,sometime
205,3.1079233,I know what the family bought sometime<extra_id_0> ,last
206,0.45477846,I know what the family bought sometime last<extra_id_0> ,year
207,11.328284,You remember what the spy sold<extra_id_0> ,much
208,3.9567325,You remember what the spy sold much<extra_id_0> ,to
209,6.0840693,You remember what the spy sold much to<extra_id_0> ,our
210,8.135368,You remember what the spy sold much to our<extra_id_0> ,regret
211,7.4339094,She told me what he has had<extra_id_0> ,ever
212,3.5553746,She told me what he has had ever<extra_id_0> ,since
213,2.654252,She told me what he has had ever since<extra_id_0> ,he
214,0.8739905,She told me what he has had ever since he<extra_id_0> ,was
215,4.687051,She told me what he has had ever since he was<extra_id_0> ,young
216,6.0553365,She knows what the doorman accepted<extra_id_0> ,last
217,5.265163,She knows what the doorman accepted last<extra_id_0> ,Tuesday
218,2.85689,We all remember what the mailman lost<extra_id_0> ,in
219,1.542219,We all remember what the mailman lost in<extra_id_0> ,the
220,8.856212,We all remember what the mailman lost in the<extra_id_0> ,holiday
221,4.168245,We all remember what the mailman lost in the holiday<extra_id_0> ,rush
222,3.9049523,My friend reported what we listened to<extra_id_0> ,yesterday
223,4.293141,My friend reported what we listened to yesterday<extra_id_0> ,night
224,3.9148173,I have an idea about what I saw<extra_id_0> ,last
225,1.2612695,I have an idea about what I saw last<extra_id_0> ,night
226,7.257784,She can guess what my friend wrote<extra_id_0> ,over
227,1.5542123,She can guess what my friend wrote over<extra_id_0> ,the
228,1.5872748,She can guess what my friend wrote over the<extra_id_0> ,weekend
229,10.781514,The newspaper reported what she made the salad dressing from<extra_id_0> ,every
230,6.401981,The newspaper reported what she made the salad dressing from every<extra_id_0> ,time
231,1.2668954,The newspaper reported what she made the salad dressing from every time<extra_id_0> ,she
232,4.340178,The newspaper reported what she made the salad dressing from every time she<extra_id_0> ,cooked
233,10.639931,We recall what the blogger drafted<extra_id_0> ,late
234,2.4676218,We recall what the blogger drafted late<extra_id_0> ,in
235,0.61101115,We recall what the blogger drafted late in<extra_id_0> ,the
236,3.7308197,We recall what the blogger drafted late in the<extra_id_0> ,afternoon
237,4.4502287,I remember what the politician wrote<extra_id_0> ,yesterday
238,6.256915,I remember what the politician wrote yesterday<extra_id_0> ,night
239,4.6728306,Our friend guessed what we saw<extra_id_0> ,yesterday
240,6.2286687,Our friend guessed what we saw yesterday<extra_id_0> ,afternoon
241,7.009026,The mayor told me what the newspapers printed<extra_id_0> ,two
242,1.3762085,The mayor told me what the newspapers printed two<extra_id_0> ,days
243,2.175757,The mayor told me what the newspapers printed two days<extra_id_0> ,after
244,1.6715894,The mayor told me what the newspapers printed two days after<extra_id_0> ,the
245,6.684545,The mayor told me what the newspapers printed two days after the<extra_id_0> ,battle
246,6.160142,My friend remembers what the monk penned<extra_id_0> ,over
247,2.385458,My friend remembers what the monk penned over<extra_id_0> ,a
248,3.9038103,My friend remembers what the monk penned over a<extra_id_0> ,year
249,0.16763306,My friend remembers what the monk penned over a year<extra_id_0> ,ago
250,7.5936127,The newspaper said what I picked out<extra_id_0> ,while
251,1.9769561,The newspaper said what I picked out while<extra_id_0> ,I
252,1.2267106,The newspaper said what I picked out while I<extra_id_0> ,was
253,3.6647995,The newspaper said what I picked out while I was<extra_id_0> ,on
254,1.5299335,The newspaper said what I picked out while I was on<extra_id_0> ,vacation
255,7.408893,Our neighbor said what she won<extra_id_0> ,yesterday
256,5.378321,My friend told me what he wrote<extra_id_0> ,last
257,5.6274357,My friend told me what he wrote last<extra_id_0> ,evening
258,4.630776,She can not believe what we attended<extra_id_0> ,last
259,6.4284434,She can not believe what we attended last<extra_id_0> ,spring
