,surprisals,prefix,continuation
95,2.8521006,My mother recalled that the fireman who only recently started working for the department rescued from the burning<extra_id_0> ,building
96,6.6946993,Our friend said that the customer who had never owned a vehicle before bought<extra_id_0> ,on
97,6.8746157,Our friend said that the customer who had never owned a vehicle before bought on<extra_id_0> ,credit
98,9.047583,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about<extra_id_0> ,before
99,1.5360423,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about before<extra_id_0> ,the
100,3.8114326,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about before the<extra_id_0> ,match
101,7.0776796,Your father noticed that the author who the fans adored  signed<extra_id_0> ,after
102,2.0853317,Your father noticed that the author who the fans adored  signed after<extra_id_0> ,the
103,7.126884,Your father noticed that the author who the fans adored  signed after the<extra_id_0> ,reading
104,8.352378,The report described that the zoo keeper who was sleeping on the job lost track of<extra_id_0> ,at
105,3.1284163,The report described that the zoo keeper who was sleeping on the job lost track of at<extra_id_0> ,the
106,3.0248916,The report described that the zoo keeper who was sleeping on the job lost track of at the<extra_id_0> ,zoo
107,8.149836,The reporter said that the citizens who cared about civic engagement talked about<extra_id_0> ,at
108,3.0988617,The reporter said that the citizens who cared about civic engagement talked about at<extra_id_0> ,the
109,5.575804,The reporter said that the citizens who cared about civic engagement talked about at the<extra_id_0> ,town
110,1.8257117,The reporter said that the citizens who cared about civic engagement talked about at the town<extra_id_0> ,hall
111,2.5849752,The reporter said that the citizens who cared about civic engagement talked about at the town hall<extra_id_0> ,meeting
112,7.5760403,The assistant realized that the nurse in the white uniform comforted<extra_id_0> ,in
113,0.7584863,The assistant realized that the nurse in the white uniform comforted in<extra_id_0> ,the
114,7.242732,The assistant realized that the nurse in the white uniform comforted in the<extra_id_0> ,waiting
115,0.4308775,The assistant realized that the nurse in the white uniform comforted in the waiting<extra_id_0> ,room
116,2.9081845,Your friend said that the librarian in the thick plastic glasses  placed<extra_id_0> ,on
117,1.0567968,Your friend said that the librarian in the thick plastic glasses  placed on<extra_id_0> ,the
118,7.3733635,Your friend said that the librarian in the thick plastic glasses  placed on the<extra_id_0> ,wrong
119,6.5143805,Your friend said that the librarian in the thick plastic glasses  placed on the wrong<extra_id_0> ,shelf
120,10.416667,The witness realized that the lawyers in dark suits and ties shredded<extra_id_0> ,late
121,5.0149193,The witness realized that the lawyers in dark suits and ties shredded late<extra_id_0> ,at
122,1.1053251,The witness realized that the lawyers in dark suits and ties shredded late at<extra_id_0> ,night
123,9.461336,The article said that the chef who was originally from France prepared<extra_id_0> ,before
124,1.9562391,The article said that the chef who was originally from France prepared before<extra_id_0> ,the
125,4.3457093,The article said that the chef who was originally from France prepared before the<extra_id_0> ,dinner
126,11.917512,The article said that the chef who was originally from France prepared before the dinner<extra_id_0> ,rush
127,8.448951,The insurance company concluded that the taxi driver in the checkered cap hit<extra_id_0> ,while
128,1.5568122,The insurance company concluded that the taxi driver in the checkered cap hit while<extra_id_0> ,driving
129,11.889061,The insurance company concluded that the taxi driver in the checkered cap hit while driving<extra_id_0> ,casually
130,9.368222,The museum director realized that the burglar who posed as a visitor stole<extra_id_0> ,last
131,2.7690992,The museum director realized that the burglar who posed as a visitor stole last<extra_id_0> ,night
132,6.90825,The teacher realized that the storm rolled in while the student was studying for the test<extra_id_0> ,with
133,5.851206,The teacher realized that the storm rolled in while the student was studying for the test with<extra_id_0> ,great
134,3.2410288,The teacher realized that the storm rolled in while the student was studying for the test with great<extra_id_0> ,enthusiasm
135,1.7293887,The policeman discovered that the riot erupted after the convict smuggled a gun<extra_id_0> ,into
136,0.46140036,The policeman discovered that the riot erupted after the convict smuggled a gun into<extra_id_0> ,the
137,3.3999836,The policeman discovered that the riot erupted after the convict smuggled a gun into the<extra_id_0> ,prison
138,4.680336,The shop owner realized that the fire started after the waiter placed a candle<extra_id_0> ,near
139,0.47643027,The shop owner realized that the fire started after the waiter placed a candle near<extra_id_0> ,the
140,2.7742524,The shop owner realized that the fire started after the waiter placed a candle near the<extra_id_0> ,table
141,6.1806583,The committee asked that the regulations took effect before the banker sold a mortgage<extra_id_0> ,with
142,2.4931116,The committee asked that the regulations took effect before the banker sold a mortgage with<extra_id_0> ,faulty
143,3.2584183,The committee asked that the regulations took effect before the banker sold a mortgage with faulty<extra_id_0> ,credit
144,4.7015824,The first mate said that the captain gripped the wheel while the sailor hauled a line<extra_id_0> ,with
145,6.4728165,The first mate said that the captain gripped the wheel while the sailor hauled a line with<extra_id_0> ,all
146,1.6005249,The first mate said that the captain gripped the wheel while the sailor hauled a line with all<extra_id_0> ,his
147,5.233065,The first mate said that the captain gripped the wheel while the sailor hauled a line with all his<extra_id_0> ,might
148,4.0142922,The newspaper said that the fans rioted after the soccer player scored a goal<extra_id_0> ,during
149,0.5472578,The newspaper said that the fans rioted after the soccer player scored a goal during<extra_id_0> ,the
150,7.7799234,The newspaper said that the fans rioted after the soccer player scored a goal during the<extra_id_0> ,championship
151,3.0305002,The husband saw that the woman cut her foot after the maid broke a vase<extra_id_0> ,in
152,0.8850901,The husband saw that the woman cut her foot after the maid broke a vase in<extra_id_0> ,the
153,5.4878087,The husband saw that the woman cut her foot after the maid broke a vase in the<extra_id_0> ,hallway
154,4.646652,The administrator discovered that the professor was impressed after the students wrote about philosophy<extra_id_0> ,for
155,4.3582892,The administrator discovered that the professor was impressed after the students wrote about philosophy for<extra_id_0> ,their
156,7.4608684,The administrator discovered that the professor was impressed after the students wrote about philosophy for their<extra_id_0> ,term
157,1.2934471,The administrator discovered that the professor was impressed after the students wrote about philosophy for their term<extra_id_0> ,paper
158,1.7211978,My mother recalled that lady nearly had a heart attack after the fireman rescued her cat<extra_id_0> ,from
159,0.8438796,My mother recalled that lady nearly had a heart attack after the fireman rescued her cat from<extra_id_0> ,the
160,3.2412248,My mother recalled that lady nearly had a heart attack after the fireman rescued her cat from the<extra_id_0> ,burning
161,1.6110042,My mother recalled that lady nearly had a heart attack after the fireman rescued her cat from the burning<extra_id_0> ,building
162,5.994147,Our friend said that the salesman made a quick calculation before the customer bought the new car<extra_id_0> ,on
163,6.762992,Our friend said that the salesman made a quick calculation before the customer bought the new car on<extra_id_0> ,credit
164,6.651142,The memoir recounted that the coach took a drink of water while the tennis player was thinking about her serve<extra_id_0> ,before
165,2.3729205,The memoir recounted that the coach took a drink of water while the tennis player was thinking about her serve before<extra_id_0> ,the
166,1.600474,The memoir recounted that the coach took a drink of water while the tennis player was thinking about her serve before the<extra_id_0> ,match
167,6.3399725,Your father noticed that the reporters took photographs while the author signed a copy of his book<extra_id_0> ,after
168,1.4604313,Your father noticed that the reporters took photographs while the author signed a copy of his book after<extra_id_0> ,the
169,6.1208806,Your father noticed that the reporters took photographs while the author signed a copy of his book after the<extra_id_0> ,reading
170,4.531535,The report described that the police responded quickly after the zoo keeper lost track of a kangaroo<extra_id_0> ,at
171,0.620793,The report described that the police responded quickly after the zoo keeper lost track of a kangaroo at<extra_id_0> ,the
172,3.0575938,The report described that the police responded quickly after the zoo keeper lost track of a kangaroo at the<extra_id_0> ,zoo
173,5.3728194,The reporter said that the mayor smoked a cigar while the citizens talked about a new bill<extra_id_0> ,at
174,0.6148493,The reporter said that the mayor smoked a cigar while the citizens talked about a new bill at<extra_id_0> ,the
175,4.1405163,The reporter said that the mayor smoked a cigar while the citizens talked about a new bill at the<extra_id_0> ,town
176,0.30138573,The reporter said that the mayor smoked a cigar while the citizens talked about a new bill at the town<extra_id_0> ,hall
177,2.6027029,The reporter said that the mayor smoked a cigar while the citizens talked about a new bill at the town hall<extra_id_0> ,meeting
178,3.7855039,The assistant realized that the doctor napped while the nurse comforted the patient<extra_id_0> ,in
179,1.1387239,The assistant realized that the doctor napped while the nurse comforted the patient in<extra_id_0> ,the
180,4.768968,The assistant realized that the doctor napped while the nurse comforted the patient in the<extra_id_0> ,waiting
181,0.06959827,The assistant realized that the doctor napped while the nurse comforted the patient in the waiting<extra_id_0> ,room
182,1.7835591,Your friend said that the patron got angry after the librarian placed the book<extra_id_0> ,on
183,0.666698,Your friend said that the patron got angry after the librarian placed the book on<extra_id_0> ,the
184,5.905705,Your friend said that the patron got angry after the librarian placed the book on the<extra_id_0> ,wrong
185,1.9250724,Your friend said that the patron got angry after the librarian placed the book on the wrong<extra_id_0> ,shelf
186,9.925803,The witness realized that the interns made coffee while the lawyers shredded the documents<extra_id_0> ,late
187,3.1678119,The witness realized that the interns made coffee while the lawyers shredded the documents late<extra_id_0> ,at
188,0.15829471,The witness realized that the interns made coffee while the lawyers shredded the documents late at<extra_id_0> ,night
189,5.8927755,The article said that the waiter set the table while the chef prepared the soup<extra_id_0> ,before
190,2.1426585,The article said that the waiter set the table while the chef prepared the soup before<extra_id_0> ,the
191,3.3546095,The article said that the waiter set the table while the chef prepared the soup before the<extra_id_0> ,dinner
192,9.96479,The article said that the waiter set the table while the chef prepared the soup before the dinner<extra_id_0> ,rush
193,4.276795,The insurance company concluded that the trucker swerved after the taxi driver hit the deer<extra_id_0> ,while
194,1.2517157,The insurance company concluded that the trucker swerved after the taxi driver hit the deer while<extra_id_0> ,driving
195,12.762065,The insurance company concluded that the trucker swerved after the taxi driver hit the deer while driving<extra_id_0> ,casually
196,7.6441803,The museum director realized that the security guard dozed while the burglar stole the painting<extra_id_0> ,last
197,2.2776842,The museum director realized that the security guard dozed while the burglar stole the painting last<extra_id_0> ,night
198,9.644001,The teacher realized that the storm rolled in while the student was studying for<extra_id_0> ,with
199,6.162951,The teacher realized that the storm rolled in while the student was studying for with<extra_id_0> ,great
200,3.4242141,The teacher realized that the storm rolled in while the student was studying for with great<extra_id_0> ,enthusiasm
201,3.528645,The policeman discovered that the riot erupted after the convict smuggled<extra_id_0> ,into
202,0.68802536,The policeman discovered that the riot erupted after the convict smuggled into<extra_id_0> ,the
203,2.6626773,The policeman discovered that the riot erupted after the convict smuggled into the<extra_id_0> ,prison
204,12.328336,The shop owner realized that the fire started after the waiter placed<extra_id_0> ,near
205,0.8135669,The shop owner realized that the fire started after the waiter placed near<extra_id_0> ,the
206,4.0016627,The shop owner realized that the fire started after the waiter placed near the<extra_id_0> ,table
207,7.99361,The committee asked that the regulations took effect before the banker sold<extra_id_0> ,with
208,2.8204112,The committee asked that the regulations took effect before the banker sold with<extra_id_0> ,faulty
209,2.9858663,The committee asked that the regulations took effect before the banker sold with faulty<extra_id_0> ,credit
210,7.5775766,The first mate said that the captain gripped the wheel while the sailor hauled<extra_id_0> ,with
211,5.9185734,The first mate said that the captain gripped the wheel while the sailor hauled with<extra_id_0> ,all
212,1.3128998,The first mate said that the captain gripped the wheel while the sailor hauled with all<extra_id_0> ,his
213,5.359123,The first mate said that the captain gripped the wheel while the sailor hauled with all his<extra_id_0> ,might
214,6.886449,The newspaper said that the fans rioted after the soccer player scored<extra_id_0> ,during
215,0.5306332,The newspaper said that the fans rioted after the soccer player scored during<extra_id_0> ,the
216,7.7573028,The newspaper said that the fans rioted after the soccer player scored during the<extra_id_0> ,championship
217,3.666872,The husband saw that the woman cut her foot after the maid broke<extra_id_0> ,in
218,1.7717886,The husband saw that the woman cut her foot after the maid broke in<extra_id_0> ,the
219,7.0246387,The husband saw that the woman cut her foot after the maid broke in the<extra_id_0> ,hallway
220,8.96565,The administrator discovered that the professor was impressed after the students wrote about<extra_id_0> ,for
221,4.04217,The administrator discovered that the professor was impressed after the students wrote about for<extra_id_0> ,their
222,7.553222,The administrator discovered that the professor was impressed after the students wrote about for their<extra_id_0> ,term
223,3.1883826,The administrator discovered that the professor was impressed after the students wrote about for their term<extra_id_0> ,paper
224,8.60517,My mother recalled that lady nearly had a heart attack after the fireman rescued<extra_id_0> ,from
225,0.88741726,My mother recalled that lady nearly had a heart attack after the fireman rescued from<extra_id_0> ,the
226,3.8393004,My mother recalled that lady nearly had a heart attack after the fireman rescued from the<extra_id_0> ,burning
227,1.8847245,My mother recalled that lady nearly had a heart attack after the fireman rescued from the burning<extra_id_0> ,building
228,5.9005246,Our friend said that the salesman made a quick calculation before the customer bought<extra_id_0> ,on
229,7.572662,Our friend said that the salesman made a quick calculation before the customer bought on<extra_id_0> ,credit
230,9.3901005,The memoir recounted that the coach took a drink of water while the tennis player was thinking about<extra_id_0> ,before
231,1.9585627,The memoir recounted that the coach took a drink of water while the tennis player was thinking about before<extra_id_0> ,the
232,3.1149626,The memoir recounted that the coach took a drink of water while the tennis player was thinking about before the<extra_id_0> ,match
233,7.8524933,Your father noticed that the reporters took photographs while the author signed<extra_id_0> ,after
234,1.6520629,Your father noticed that the reporters took photographs while the author signed after<extra_id_0> ,the
235,6.621115,Your father noticed that the reporters took photographs while the author signed after the<extra_id_0> ,reading
236,8.708567,The report described that the police responded quickly after the zoo keeper lost track of<extra_id_0> ,at
237,2.6357768,The report described that the police responded quickly after the zoo keeper lost track of at<extra_id_0> ,the
238,3.0079446,The report described that the police responded quickly after the zoo keeper lost track of at the<extra_id_0> ,zoo
239,8.7097645,The reporter said that the mayor smoked a cigar while the citizens talked about<extra_id_0> ,at
240,1.9467137,The reporter said that the mayor smoked a cigar while the citizens talked about at<extra_id_0> ,the
241,4.654001,The reporter said that the mayor smoked a cigar while the citizens talked about at the<extra_id_0> ,town
242,0.7340385,The reporter said that the mayor smoked a cigar while the citizens talked about at the town<extra_id_0> ,hall
243,2.0551364,The reporter said that the mayor smoked a cigar while the citizens talked about at the town hall<extra_id_0> ,meeting
244,7.4211035,The assistant realized that the doctor napped while the nurse comforted<extra_id_0> ,in
245,0.7298311,The assistant realized that the doctor napped while the nurse comforted in<extra_id_0> ,the
246,6.5146785,The assistant realized that the doctor napped while the nurse comforted in the<extra_id_0> ,waiting
247,0.14024019,The assistant realized that the doctor napped while the nurse comforted in the waiting<extra_id_0> ,room
248,5.793869,Your friend said that the patron got angry after the librarian placed<extra_id_0> ,on
249,1.3004609,Your friend said that the patron got angry after the librarian placed on<extra_id_0> ,the
250,7.443923,Your friend said that the patron got angry after the librarian placed on the<extra_id_0> ,wrong
251,5.2835855,Your friend said that the patron got angry after the librarian placed on the wrong<extra_id_0> ,shelf
252,10.436953,The witness realized that the interns made coffee while the lawyers shredded<extra_id_0> ,late
253,6.0396028,The witness realized that the interns made coffee while the lawyers shredded late<extra_id_0> ,at
254,0.08699282,The witness realized that the interns made coffee while the lawyers shredded late at<extra_id_0> ,night
255,9.238497,The article said that the waiter set the table while the chef prepared<extra_id_0> ,before
256,1.670258,The article said that the waiter set the table while the chef prepared before<extra_id_0> ,the
257,3.0150285,The article said that the waiter set the table while the chef prepared before the<extra_id_0> ,dinner
258,10.101727,The article said that the waiter set the table while the chef prepared before the dinner<extra_id_0> ,rush
259,9.458896,The insurance company concluded that the trucker swerved after the taxi driver hit<extra_id_0> ,while
260,1.3035485,The insurance company concluded that the trucker swerved after the taxi driver hit while<extra_id_0> ,driving
261,12.520912,The insurance company concluded that the trucker swerved after the taxi driver hit while driving<extra_id_0> ,casually
262,9.209131,The museum director realized that the security guard dozed while the burglar stole<extra_id_0> ,last
263,1.9950877,The museum director realized that the security guard dozed while the burglar stole last<extra_id_0> ,night
