,surprisals,prefix,continuation
117,0.9321115,Your friend said that the librarian in the thick plastic glasses  placed on<extra_id_0> ,the
118,7.3430367,Your friend said that the librarian in the thick plastic glasses  placed on the<extra_id_0> ,wrong
119,6.682847,Your friend said that the librarian in the thick plastic glasses  placed on the wrong<extra_id_0> ,shelf
120,10.538881,The witness realized that the lawyers in dark suits and ties shredded<extra_id_0> ,late
121,5.413338,The witness realized that the lawyers in dark suits and ties shredded late<extra_id_0> ,at
122,1.1221142,The witness realized that the lawyers in dark suits and ties shredded late at<extra_id_0> ,night
123,9.570394,The article said that the chef who was originally from France prepared<extra_id_0> ,before
124,1.9489923,The article said that the chef who was originally from France prepared before<extra_id_0> ,the
125,4.066202,The article said that the chef who was originally from France prepared before the<extra_id_0> ,dinner
126,11.724328,The article said that the chef who was originally from France prepared before the dinner<extra_id_0> ,rush
127,8.903928,The insurance company concluded that the taxi driver in the checkered cap hit<extra_id_0> ,while
128,1.537724,The insurance company concluded that the taxi driver in the checkered cap hit while<extra_id_0> ,driving
129,12.003844,The insurance company concluded that the taxi driver in the checkered cap hit while driving<extra_id_0> ,casually
130,9.415306,The museum director realized that the burglar who posed as a visitor stole<extra_id_0> ,last
131,2.7330775,The museum director realized that the burglar who posed as a visitor stole last<extra_id_0> ,night
132,7.0289197,The teacher realized that the storm rolled in while the student was studying for the test<extra_id_0> ,with
133,5.8170896,The teacher realized that the storm rolled in while the student was studying for the test with<extra_id_0> ,great
134,3.0939577,The teacher realized that the storm rolled in while the student was studying for the test with great<extra_id_0> ,enthusiasm
135,1.7065618,The policeman discovered that the riot erupted after the convict smuggled a gun<extra_id_0> ,into
136,0.4559569,The policeman discovered that the riot erupted after the convict smuggled a gun into<extra_id_0> ,the
137,3.408753,The policeman discovered that the riot erupted after the convict smuggled a gun into the<extra_id_0> ,prison
138,4.67939,The shop owner realized that the fire started after the waiter placed a candle<extra_id_0> ,near
139,0.48145312,The shop owner realized that the fire started after the waiter placed a candle near<extra_id_0> ,the
140,2.6952055,The shop owner realized that the fire started after the waiter placed a candle near the<extra_id_0> ,table
141,6.303692,The committee asked that the regulations took effect before the banker sold a mortgage<extra_id_0> ,with
142,2.3106146,The committee asked that the regulations took effect before the banker sold a mortgage with<extra_id_0> ,faulty
143,3.3127403,The committee asked that the regulations took effect before the banker sold a mortgage with faulty<extra_id_0> ,credit
144,4.800633,The first mate said that the captain gripped the wheel while the sailor hauled a line<extra_id_0> ,with
145,6.5471997,The first mate said that the captain gripped the wheel while the sailor hauled a line with<extra_id_0> ,all
146,1.8463602,The first mate said that the captain gripped the wheel while the sailor hauled a line with all<extra_id_0> ,his
147,5.812929,The first mate said that the captain gripped the wheel while the sailor hauled a line with all his<extra_id_0> ,might
148,3.9926834,The newspaper said that the fans rioted after the soccer player scored a goal<extra_id_0> ,during
149,0.5111551,The newspaper said that the fans rioted after the soccer player scored a goal during<extra_id_0> ,the
150,7.723054,The newspaper said that the fans rioted after the soccer player scored a goal during the<extra_id_0> ,championship
151,3.1496267,The husband saw that the woman cut her foot after the maid broke a vase<extra_id_0> ,in
152,0.87711966,The husband saw that the woman cut her foot after the maid broke a vase in<extra_id_0> ,the
153,5.3141594,The husband saw that the woman cut her foot after the maid broke a vase in the<extra_id_0> ,hallway
154,4.896956,The administrator discovered that the professor was impressed after the students wrote about philosophy<extra_id_0> ,for
155,4.4687376,The administrator discovered that the professor was impressed after the students wrote about philosophy for<extra_id_0> ,their
156,7.521478,The administrator discovered that the professor was impressed after the students wrote about philosophy for their<extra_id_0> ,term
157,1.3888654,The administrator discovered that the professor was impressed after the students wrote about philosophy for their term<extra_id_0> ,paper
158,1.5282362,My mother recalled that lady nearly had a heart attack after the fireman rescued her cat<extra_id_0> ,from
159,0.8452579,My mother recalled that lady nearly had a heart attack after the fireman rescued her cat from<extra_id_0> ,the
160,3.5766544,My mother recalled that lady nearly had a heart attack after the fireman rescued her cat from the<extra_id_0> ,burning
161,1.5795544,My mother recalled that lady nearly had a heart attack after the fireman rescued her cat from the burning<extra_id_0> ,building
162,6.183037,Our friend said that the salesman made a quick calculation before the customer bought the new car<extra_id_0> ,on
163,6.6207137,Our friend said that the salesman made a quick calculation before the customer bought the new car on<extra_id_0> ,credit
164,6.728406,The memoir recounted that the coach took a drink of water while the tennis player was thinking about her serve<extra_id_0> ,before
165,2.4789798,The memoir recounted that the coach took a drink of water while the tennis player was thinking about her serve before<extra_id_0> ,the
166,1.6057637,The memoir recounted that the coach took a drink of water while the tennis player was thinking about her serve before the<extra_id_0> ,match
167,6.3195434,Your father noticed that the reporters took photographs while the author signed a copy of his book<extra_id_0> ,after
168,1.7086047,Your father noticed that the reporters took photographs while the author signed a copy of his book after<extra_id_0> ,the
169,6.268661,Your father noticed that the reporters took photographs while the author signed a copy of his book after the<extra_id_0> ,reading
170,4.5321646,The report described that the police responded quickly after the zoo keeper lost track of a kangaroo<extra_id_0> ,at
171,0.59184927,The report described that the police responded quickly after the zoo keeper lost track of a kangaroo at<extra_id_0> ,the
172,3.0053978,The report described that the police responded quickly after the zoo keeper lost track of a kangaroo at the<extra_id_0> ,zoo
173,5.446674,The reporter said that the mayor smoked a cigar while the citizens talked about a new bill<extra_id_0> ,at
174,0.63926214,The reporter said that the mayor smoked a cigar while the citizens talked about a new bill at<extra_id_0> ,the
175,4.250338,The reporter said that the mayor smoked a cigar while the citizens talked about a new bill at the<extra_id_0> ,town
176,0.31014523,The reporter said that the mayor smoked a cigar while the citizens talked about a new bill at the town<extra_id_0> ,hall
177,2.3974462,The reporter said that the mayor smoked a cigar while the citizens talked about a new bill at the town hall<extra_id_0> ,meeting
178,3.709216,The assistant realized that the doctor napped while the nurse comforted the patient<extra_id_0> ,in
179,1.0899844,The assistant realized that the doctor napped while the nurse comforted the patient in<extra_id_0> ,the
180,4.9400034,The assistant realized that the doctor napped while the nurse comforted the patient in the<extra_id_0> ,waiting
181,0.05955909,The assistant realized that the doctor napped while the nurse comforted the patient in the waiting<extra_id_0> ,room
182,1.6428089,Your friend said that the patron got angry after the librarian placed the book<extra_id_0> ,on
183,0.64799285,Your friend said that the patron got angry after the librarian placed the book on<extra_id_0> ,the
184,5.9743643,Your friend said that the patron got angry after the librarian placed the book on the<extra_id_0> ,wrong
185,1.6732466,Your friend said that the patron got angry after the librarian placed the book on the wrong<extra_id_0> ,shelf
186,10.108499,The witness realized that the interns made coffee while the lawyers shredded the documents<extra_id_0> ,late
187,3.0702376,The witness realized that the interns made coffee while the lawyers shredded the documents late<extra_id_0> ,at
188,0.15452722,The witness realized that the interns made coffee while the lawyers shredded the documents late at<extra_id_0> ,night
189,5.8436694,The article said that the waiter set the table while the chef prepared the soup<extra_id_0> ,before
190,2.3988833,The article said that the waiter set the table while the chef prepared the soup before<extra_id_0> ,the
191,3.424585,The article said that the waiter set the table while the chef prepared the soup before the<extra_id_0> ,dinner
192,9.90662,The article said that the waiter set the table while the chef prepared the soup before the dinner<extra_id_0> ,rush
193,4.151655,The insurance company concluded that the trucker swerved after the taxi driver hit the deer<extra_id_0> ,while
194,1.1855056,The insurance company concluded that the trucker swerved after the taxi driver hit the deer while<extra_id_0> ,driving
195,12.763106,The insurance company concluded that the trucker swerved after the taxi driver hit the deer while driving<extra_id_0> ,casually
196,7.5903296,The museum director realized that the security guard dozed while the burglar stole the painting<extra_id_0> ,last
197,2.2630732,The museum director realized that the security guard dozed while the burglar stole the painting last<extra_id_0> ,night
198,9.586154,The teacher realized that the storm rolled in while the student was studying for<extra_id_0> ,with
199,6.2593584,The teacher realized that the storm rolled in while the student was studying for with<extra_id_0> ,great
200,3.2796526,The teacher realized that the storm rolled in while the student was studying for with great<extra_id_0> ,enthusiasm
201,3.603725,The policeman discovered that the riot erupted after the convict smuggled<extra_id_0> ,into
202,0.6274473,The policeman discovered that the riot erupted after the convict smuggled into<extra_id_0> ,the
203,2.6792343,The policeman discovered that the riot erupted after the convict smuggled into the<extra_id_0> ,prison
204,12.454961,The shop owner realized that the fire started after the waiter placed<extra_id_0> ,near
205,0.8140037,The shop owner realized that the fire started after the waiter placed near<extra_id_0> ,the
206,3.8612416,The shop owner realized that the fire started after the waiter placed near the<extra_id_0> ,table
207,8.22473,The committee asked that the regulations took effect before the banker sold<extra_id_0> ,with
208,2.6765642,The committee asked that the regulations took effect before the banker sold with<extra_id_0> ,faulty
209,3.1999297,The committee asked that the regulations took effect before the banker sold with faulty<extra_id_0> ,credit
210,7.909799,The first mate said that the captain gripped the wheel while the sailor hauled<extra_id_0> ,with
211,6.0795703,The first mate said that the captain gripped the wheel while the sailor hauled with<extra_id_0> ,all
212,1.483551,The first mate said that the captain gripped the wheel while the sailor hauled with all<extra_id_0> ,his
213,5.7156377,The first mate said that the captain gripped the wheel while the sailor hauled with all his<extra_id_0> ,might
214,7.029368,The newspaper said that the fans rioted after the soccer player scored<extra_id_0> ,during
215,0.53863794,The newspaper said that the fans rioted after the soccer player scored during<extra_id_0> ,the
216,7.73204,The newspaper said that the fans rioted after the soccer player scored during the<extra_id_0> ,championship
217,3.6122007,The husband saw that the woman cut her foot after the maid broke<extra_id_0> ,in
218,1.7466636,The husband saw that the woman cut her foot after the maid broke in<extra_id_0> ,the
219,6.888126,The husband saw that the woman cut her foot after the maid broke in the<extra_id_0> ,hallway
220,9.068363,The administrator discovered that the professor was impressed after the students wrote about<extra_id_0> ,for
221,4.0646176,The administrator discovered that the professor was impressed after the students wrote about for<extra_id_0> ,their
222,7.46058,The administrator discovered that the professor was impressed after the students wrote about for their<extra_id_0> ,term
223,3.011111,The administrator discovered that the professor was impressed after the students wrote about for their term<extra_id_0> ,paper
224,8.672363,My mother recalled that lady nearly had a heart attack after the fireman rescued<extra_id_0> ,from
225,0.77483696,My mother recalled that lady nearly had a heart attack after the fireman rescued from<extra_id_0> ,the
226,4.35752,My mother recalled that lady nearly had a heart attack after the fireman rescued from the<extra_id_0> ,burning
227,1.8784823,My mother recalled that lady nearly had a heart attack after the fireman rescued from the burning<extra_id_0> ,building
228,6.184993,Our friend said that the salesman made a quick calculation before the customer bought<extra_id_0> ,on
229,7.418446,Our friend said that the salesman made a quick calculation before the customer bought on<extra_id_0> ,credit
230,9.408182,The memoir recounted that the coach took a drink of water while the tennis player was thinking about<extra_id_0> ,before
231,2.1333053,The memoir recounted that the coach took a drink of water while the tennis player was thinking about before<extra_id_0> ,the
232,3.010699,The memoir recounted that the coach took a drink of water while the tennis player was thinking about before the<extra_id_0> ,match
233,7.899901,Your father noticed that the reporters took photographs while the author signed<extra_id_0> ,after
234,1.6901075,Your father noticed that the reporters took photographs while the author signed after<extra_id_0> ,the
235,6.859169,Your father noticed that the reporters took photographs while the author signed after the<extra_id_0> ,reading
236,8.8872,The report described that the police responded quickly after the zoo keeper lost track of<extra_id_0> ,at
237,2.6773477,The report described that the police responded quickly after the zoo keeper lost track of at<extra_id_0> ,the
238,3.0204718,The report described that the police responded quickly after the zoo keeper lost track of at the<extra_id_0> ,zoo
239,8.759232,The reporter said that the mayor smoked a cigar while the citizens talked about<extra_id_0> ,at
240,2.0198584,The reporter said that the mayor smoked a cigar while the citizens talked about at<extra_id_0> ,the
241,4.7691183,The reporter said that the mayor smoked a cigar while the citizens talked about at the<extra_id_0> ,town
242,0.72060466,The reporter said that the mayor smoked a cigar while the citizens talked about at the town<extra_id_0> ,hall
243,1.9572135,The reporter said that the mayor smoked a cigar while the citizens talked about at the town hall<extra_id_0> ,meeting
244,7.596661,The assistant realized that the doctor napped while the nurse comforted<extra_id_0> ,in
245,0.6513471,The assistant realized that the doctor napped while the nurse comforted in<extra_id_0> ,the
246,6.7862263,The assistant realized that the doctor napped while the nurse comforted in the<extra_id_0> ,waiting
247,0.1277576,The assistant realized that the doctor napped while the nurse comforted in the waiting<extra_id_0> ,room
248,5.9482946,Your friend said that the patron got angry after the librarian placed<extra_id_0> ,on
249,1.2008237,Your friend said that the patron got angry after the librarian placed on<extra_id_0> ,the
250,7.3461957,Your friend said that the patron got angry after the librarian placed on the<extra_id_0> ,wrong
251,5.5023394,Your friend said that the patron got angry after the librarian placed on the wrong<extra_id_0> ,shelf
252,10.516817,The witness realized that the interns made coffee while the lawyers shredded<extra_id_0> ,late
253,6.2809753,The witness realized that the interns made coffee while the lawyers shredded late<extra_id_0> ,at
254,0.084607214,The witness realized that the interns made coffee while the lawyers shredded late at<extra_id_0> ,night
255,9.390871,The article said that the waiter set the table while the chef prepared<extra_id_0> ,before
256,1.8615404,The article said that the waiter set the table while the chef prepared before<extra_id_0> ,the
257,3.06658,The article said that the waiter set the table while the chef prepared before the<extra_id_0> ,dinner
258,10.046819,The article said that the waiter set the table while the chef prepared before the dinner<extra_id_0> ,rush
259,9.695239,The insurance company concluded that the trucker swerved after the taxi driver hit<extra_id_0> ,while
260,1.2736428,The insurance company concluded that the trucker swerved after the taxi driver hit while<extra_id_0> ,driving
261,12.528567,The insurance company concluded that the trucker swerved after the taxi driver hit while driving<extra_id_0> ,casually
262,9.240196,The museum director realized that the security guard dozed while the burglar stole<extra_id_0> ,last
263,1.9191585,The museum director realized that the security guard dozed while the burglar stole last<extra_id_0> ,night
