,prefix,continuation,surprisals
75,I know that fetched a high price at auction sometime, last,2.4507086277008057
76,I know that fetched a high price at auction sometime last, year,0.4919443726539612
77,You remember that fell into the furnace, much,8.758622169494629
78,You remember that fell into the furnace much, to,3.6994845867156982
79,You remember that fell into the furnace much to, our,2.797821521759033
80,You remember that fell into the furnace much to our, regret,6.122994899749756
81,She told me that causes him to avoid dining out, ever,8.39787483215332
82,She told me that causes him to avoid dining out ever, since,1.4744681119918823
83,She told me that causes him to avoid dining out ever since, he,0.8597571849822998
84,She told me that causes him to avoid dining out ever since he, was,1.102156639099121
85,She told me that causes him to avoid dining out ever since he was, young,3.4636964797973633
86,She knows that arrived around noon, last,5.253917694091797
87,She knows that arrived around noon last, Tuesday,4.584540843963623
88,We all remember that got lost in the mail, in,3.3932387828826904
89,We all remember that got lost in the mail in, the,1.4715235233306885
90,We all remember that got lost in the mail in the, holiday,7.871493339538574
91,We all remember that got lost in the mail in the holiday, rush,3.9378156661987305
92,My friend reported that moved my mother to tears, yesterday,6.143866539001465
93,My friend reported that moved my mother to tears yesterday, night,4.475858688354492
94,I have an idea about that upset me, last,5.7904157638549805
95,I have an idea about that upset me last, night,0.7398855686187744
96,She can guess that claimed that Elvis is still alive, over,8.458831787109375
97,She can guess that claimed that Elvis is still alive over, the,1.1803964376449585
98,She can guess that claimed that Elvis is still alive over the, weekend,2.545985221862793
99,The newspaper reported that was used for the salad dressing, every,9.958268165588379
100,The newspaper reported that was used for the salad dressing every, time,2.3625266551971436
101,The newspaper reported that was used for the salad dressing every time, she,3.5333423614501953
102,The newspaper reported that was used for the salad dressing every time she, cooked,5.07246208190918
103,We recall that found support online, late,9.084500312805176
104,We recall that found support online late, in,1.6327694654464722
105,We recall that found support online late in, the,0.6997973918914795
106,We recall that found support online late in the, afternoon,5.462038993835449
107,I remember that was published in the local newspaper, yesterday,5.183432579040527
108,I remember that was published in the local newspaper yesterday, night,5.027181625366211
109,Our friend guessed that appeared in the newspaper, yesterday,5.671813488006592
110,Our friend guessed that appeared in the newspaper yesterday, afternoon,4.398072719573975
111,The mayor told me that was taken by the war correspondent, two,8.835569381713867
112,The mayor told me that was taken by the war correspondent two, days,1.6980853080749512
113,The mayor told me that was taken by the war correspondent two days, after,1.9397573471069336
114,The mayor told me that was taken by the war correspondent two days after, the,0.7658844590187073
115,The mayor told me that was taken by the war correspondent two days after the, battle,4.863441467285156
116,My friend remembers that was disliked by the bishop, over,7.144925117492676
117,My friend remembers that was disliked by the bishop over, a,2.9654014110565186
118,My friend remembers that was disliked by the bishop over a, year,2.318798780441284
119,My friend remembers that was disliked by the bishop over a year, ago,0.3411622941493988
120,The newspaper said that was imported from Italy, while,6.179426670074463
121,The newspaper said that was imported from Italy while, I,6.347771167755127
122,The newspaper said that was imported from Italy while I, was,0.9268413782119751
123,The newspaper said that was imported from Italy while I was, on,3.5866382122039795
124,The newspaper said that was imported from Italy while I was on, vacation,1.7616552114486694
125,Our neighbor said that tore their marriage apart, yesterday,8.208169937133789
126,My friend told me that suggested increasing employe benefits, last,7.573514461517334
127,My friend told me that suggested increasing employe benefits last, evening,9.763086318969727
128,She can not believe that took place downtown, last,5.373671054840088
129,She can not believe that took place downtown last, spring,6.636345863342285
130,I know what an indication caused us to recommend therapy, last,7.146935939788818
131,I know what an indication caused us to recommend therapy last, night,2.3878843784332275
132,I remember what the gift cost a lot of money, at,4.357236862182617
133,I remember what the gift cost a lot of money at, the,0.9791402220726013
134,I remember what the gift cost a lot of money at the, last,6.6036152839660645
135,I remember what the gift cost a lot of money at the last, minute,1.565954327583313
136,The newspaper reported what the novel received favorable reviews, in,3.6517796516418457
137,The newspaper reported what the novel received favorable reviews in, the,1.0651962757110596
138,The newspaper reported what the novel received favorable reviews in the, press,3.9762487411499023
139,I know what the painting fetched a high price at auction, sometime,10.772266387939453
140,I know what the painting fetched a high price at auction sometime, last,2.6847023963928223
141,I know what the painting fetched a high price at auction sometime last, year,0.38643744587898254
142,You remember what the instructions fell into the furnace, much,10.29036808013916
143,You remember what the instructions fell into the furnace much, to,3.0716114044189453
144,You remember what the instructions fell into the furnace much to, our,2.9748926162719727
145,You remember what the instructions fell into the furnace much to our, regret,6.563051223754883
146,She told me what an allergy causes him to avoid dining out, ever,8.436524391174316
147,She told me what an allergy causes him to avoid dining out ever, since,0.3551636040210724
148,She told me what an allergy causes him to avoid dining out ever since, he,0.7759619355201721
149,She told me what an allergy causes him to avoid dining out ever since he, was,0.9258978366851807
150,She told me what an allergy causes him to avoid dining out ever since he was, young,3.9281303882598877
151,She knows what the delivery arrived around noon, last,6.091845512390137
152,She knows what the delivery arrived around noon last, Tuesday,4.491755962371826
153,We all remember what the package got lost in the mail, in,3.9498062133789062
154,We all remember what the package got lost in the mail in, the,1.295078158378601
155,We all remember what the package got lost in the mail in the, holiday,7.029627323150635
156,We all remember what the package got lost in the mail in the holiday, rush,3.6576569080352783
157,My friend reported what the symphony moved my mother to tears, yesterday,7.031928062438965
158,My friend reported what the symphony moved my mother to tears yesterday, night,4.036984920501709
159,I have an idea about what the play upset me, last,7.1447882652282715
160,I have an idea about what the play upset me last, night,0.7848514318466187
161,She can guess what a forward claimed that Elvis is still alive, over,8.487003326416016
162,She can guess what a forward claimed that Elvis is still alive over, the,1.0071098804473877
163,She can guess what a forward claimed that Elvis is still alive over the, weekend,1.9259881973266602
164,The newspaper reported what a mix was used for the salad dressing, every,10.424877166748047
165,The newspaper reported what a mix was used for the salad dressing every, time,0.8695892095565796
166,The newspaper reported what a mix was used for the salad dressing every time, she,4.05610990524292
167,The newspaper reported what a mix was used for the salad dressing every time she, cooked,4.756192684173584
168,We recall what a critique found support online, late,7.44677209854126
169,We recall what a critique found support online late, in,2.429689884185791
170,We recall what a critique found support online late in, the,0.739947497844696
171,We recall what a critique found support online late in the, afternoon,4.762215614318848
172,I remember what a diatribe was published in the local newspaper, yesterday,4.488988399505615
173,I remember what a diatribe was published in the local newspaper yesterday, night,4.815248489379883
174,Our friend guessed what a picture appeared in the newspaper, yesterday,5.334160327911377
175,Our friend guessed what a picture appeared in the newspaper yesterday, afternoon,4.128337383270264
176,The mayor told me what a photograph was taken by the war correspondent, two,8.548996925354004
177,The mayor told me what a photograph was taken by the war correspondent two, days,1.2615848779678345
178,The mayor told me what a photograph was taken by the war correspondent two days, after,1.385294795036316
179,The mayor told me what a photograph was taken by the war correspondent two days after, the,0.4793158173561096
180,The mayor told me what a photograph was taken by the war correspondent two days after the, battle,4.507516384124756
181,My friend remembers what a description was disliked by the bishop, over,7.001974582672119
182,My friend remembers what a description was disliked by the bishop over, a,2.7883191108703613
183,My friend remembers what a description was disliked by the bishop over a, year,3.244283437728882
184,My friend remembers what a description was disliked by the bishop over a year, ago,0.3923109769821167
185,The newspaper said what the present was imported from Italy, while,7.155259609222412
186,The newspaper said what the present was imported from Italy while, I,6.355790615081787
187,The newspaper said what the present was imported from Italy while I, was,0.4825252294540405
188,The newspaper said what the present was imported from Italy while I was, on,3.727658271789551
189,The newspaper said what the present was imported from Italy while I was on, vacation,2.047515392303467
190,Our neighbor said what the argument tore their marriage apart, yesterday,9.48697280883789
191,My friend told me what a proposal suggested increasing employe benefits, last,8.629975318908691
192,My friend told me what a proposal suggested increasing employe benefits last, evening,8.192818641662598
193,She can not believe what a conference took place downtown, last,3.310659170150757
194,She can not believe what a conference took place downtown last, spring,6.482096195220947
195,I know what caused us to recommend therapy, last,7.045304775238037
196,I know what caused us to recommend therapy last, night,2.7097904682159424
197,I remember what cost a lot of money, at,4.568742752075195
198,I remember what cost a lot of money at, the,1.1858429908752441
199,I remember what cost a lot of money at the, last,6.143794059753418
200,I remember what cost a lot of money at the last, minute,2.041931629180908
201,The newspaper reported what received favorable reviews, in,2.9611191749572754
202,The newspaper reported what received favorable reviews in, the,0.9091017246246338
203,The newspaper reported what received favorable reviews in the, press,3.4164068698883057
204,I know what fetched a high price at auction, sometime,10.539323806762695
205,I know what fetched a high price at auction sometime, last,2.445368528366089
206,I know what fetched a high price at auction sometime last, year,0.47085028886795044
207,You remember what fell into the furnace, much,9.932719230651855
208,You remember what fell into the furnace much, to,3.534966468811035
209,You remember what fell into the furnace much to, our,2.825376033782959
210,You remember what fell into the furnace much to our, regret,6.234995365142822
211,She told me what causes him to avoid dining out, ever,9.2870512008667
212,She told me what causes him to avoid dining out ever, since,0.4941437840461731
213,She told me what causes him to avoid dining out ever since, he,0.8039608001708984
214,She told me what causes him to avoid dining out ever since he, was,1.0419243574142456
215,She told me what causes him to avoid dining out ever since he was, young,3.5280957221984863
216,She knows what arrived around noon, last,5.707921504974365
217,She knows what arrived around noon last, Tuesday,4.432286262512207
218,We all remember what got lost in the mail, in,2.7603347301483154
219,We all remember what got lost in the mail in, the,1.2497317790985107
220,We all remember what got lost in the mail in the, holiday,8.046202659606934
221,We all remember what got lost in the mail in the holiday, rush,3.8685076236724854
222,My friend reported what moved my mother to tears, yesterday,6.050144672393799
223,My friend reported what moved my mother to tears yesterday, night,4.574030876159668
224,I have an idea about what upset me, last,4.78335428237915
225,I have an idea about what upset me last, night,0.5677682161331177
226,She can guess what claimed that Elvis is still alive, over,8.569786071777344
227,She can guess what claimed that Elvis is still alive over, the,1.4371097087860107
228,She can guess what claimed that Elvis is still alive over the, weekend,2.286433458328247
229,The newspaper reported what was used for the salad dressing, every,11.059144973754883
230,The newspaper reported what was used for the salad dressing every, time,1.9656267166137695
231,The newspaper reported what was used for the salad dressing every time, she,4.238896369934082
232,The newspaper reported what was used for the salad dressing every time she, cooked,5.210165500640869
233,We recall what found support online, late,7.659539222717285
234,We recall what found support online late, in,2.6581757068634033
235,We recall what found support online late in, the,0.7286567687988281
236,We recall what found support online late in the, afternoon,4.650794982910156
237,I remember what was published in the local newspaper, yesterday,4.527318477630615
238,I remember what was published in the local newspaper yesterday, night,4.798356533050537
239,Our friend guessed what appeared in the newspaper, yesterday,6.032375812530518
240,Our friend guessed what appeared in the newspaper yesterday, afternoon,4.105660438537598
241,The mayor told me what was taken by the war correspondent, two,8.743432998657227
242,The mayor told me what was taken by the war correspondent two, days,1.4511507749557495
243,The mayor told me what was taken by the war correspondent two days, after,1.6629451513290405
244,The mayor told me what was taken by the war correspondent two days after, the,0.626367449760437
245,The mayor told me what was taken by the war correspondent two days after the, battle,4.642833232879639
246,My friend remembers what was disliked by the bishop, over,6.32373571395874
247,My friend remembers what was disliked by the bishop over, a,3.374624252319336
248,My friend remembers what was disliked by the bishop over a, year,2.189823865890503
249,My friend remembers what was disliked by the bishop over a year, ago,0.31572312116622925
250,The newspaper said what was imported from Italy, while,7.66306209564209
251,The newspaper said what was imported from Italy while, I,6.490054130554199
252,The newspaper said what was imported from Italy while I, was,0.24236655235290527
253,The newspaper said what was imported from Italy while I was, on,3.6490976810455322
254,The newspaper said what was imported from Italy while I was on, vacation,2.067840814590454
255,Our neighbor said what tore their marriage apart, yesterday,8.204648971557617
256,My friend told me what suggested increasing employe benefits, last,7.362288475036621
257,My friend told me what suggested increasing employe benefits last, evening,8.838875770568848
258,She can not believe what took place downtown, last,3.730355739593506
259,She can not believe what took place downtown last, spring,6.814087390899658
