,prefix,continuation,surprisals
37,Your father noticed what the author recognized after the event signed a copy of his book after the, reading,12.32557201385498
38,The report described what the zoo keeper fired after the incident lost track of a kangaroo, at,7.770545482635498
39,The report described what the zoo keeper fired after the incident lost track of a kangaroo at, the,3.357808828353882
40,The report described what the zoo keeper fired after the incident lost track of a kangaroo at the, zoo,12.768744468688965
41,The reporter said what the citizens protected after the war talked about a new bill, at,8.51038932800293
42,The reporter said what the citizens protected after the war talked about a new bill at, the,3.255910634994507
43,The reporter said what the citizens protected after the war talked about a new bill at the, town,11.93492603302002
44,The reporter said what the citizens protected after the war talked about a new bill at the town, hall,14.815608978271484
45,The reporter said what the citizens protected after the war talked about a new bill at the town hall, meeting,9.962517738342285
46,The assistant realized what the nurse tested before the surgery comforted the patient, in,9.392006874084473
47,The assistant realized what the nurse tested before the surgery comforted the patient in, the,4.989845275878906
48,The assistant realized what the nurse tested before the surgery comforted the patient in the, waiting,11.480829238891602
49,The assistant realized what the nurse tested before the surgery comforted the patient in the waiting, room,14.290550231933594
50,Your friend said what the librarian paid after the demonstration placed the book, on,6.243366718292236
51,Your friend said what the librarian paid after the demonstration placed the book on, the,3.204268455505371
52,Your friend said what the librarian paid after the demonstration placed the book on the, wrong,13.027633666992188
53,Your friend said what the librarian paid after the demonstration placed the book on the wrong, shelf,17.18211555480957
54,The witness realized what the lawyers hired after the probation shredded documents, late,13.674742698669434
55,The witness realized what the lawyers hired after the probation shredded documents late, at,8.32288646697998
56,The witness realized what the lawyers hired after the probation shredded documents late at, night,11.198320388793945
57,The article said what the chef praised before the night shift prepared the soup, before,7.547339916229248
58,The article said what the chef praised before the night shift prepared the soup before, the,3.2132256031036377
59,The article said what the chef praised before the night shift prepared the soup before the, dinner,11.860663414001465
60,The article said what the chef praised before the night shift prepared the soup before the dinner, rush,17.031452178955078
61,The insurance company concluded what the taxi driver interviewed after the accident hit the deer, while,5.085256099700928
62,The insurance company concluded what the taxi driver interviewed after the accident hit the deer while, driving,12.368634223937988
63,The insurance company concluded what the taxi driver interviewed after the accident hit the deer while driving, casually,15.844910621643066
64,The museum director realized what the burglar caught after the chase stole the painting, last,12.521866798400879
65,The museum director realized what the burglar caught after the chase stole the painting last, night,11.620564460754395
66,The teacher realized what the student accepted before Christmas studied for, with,7.69584846496582
67,The teacher realized what the student accepted before Christmas studied for with, great,12.099794387817383
68,The teacher realized what the student accepted before Christmas studied for with great, enthusiasm,16.537330627441406
69,The policeman discovered what the convict captured after investigation smuggled, into,11.382373809814453
70,The policeman discovered what the convict captured after investigation smuggled into, the,3.275956392288208
71,The policeman discovered what the convict captured after investigation smuggled into the, prison,10.567785263061523
72,The shop owner realized what the waiter hired before curfew placed, near,14.688706398010254
73,The shop owner realized what the waiter hired before curfew placed near, the,3.535412549972534
74,The shop owner realized what the waiter hired before curfew placed near the, table,13.209033966064453
75,The committee asked what the banker promoted after the meeting sold, with,3.2283971309661865
76,The committee asked what the banker promoted after the meeting sold with, faulty,14.83594799041748
77,The committee asked what the banker promoted after the meeting sold with faulty, credit,15.545040130615234
78,The first mate said what the sailor killed after the departure hauled, with,2.5048768520355225
79,The first mate said what the sailor killed after the departure hauled with, all,4.289510250091553
80,The first mate said what the sailor killed after the departure hauled with all, his,8.73871898651123
81,The first mate said what the sailor killed after the departure hauled with all his, might,8.63381290435791
82,The newspaper said what the soccer player injured before the game scored, during,11.642169952392578
83,The newspaper said what the soccer player injured before the game scored during, the,3.2254130840301514
84,The newspaper said what the soccer player injured before the game scored during the, championship,13.898633003234863
85,The husband saw what the maid fired after the recession broke, in,9.49703598022461
86,The husband saw what the maid fired after the recession broke in, the,3.425025224685669
87,The husband saw what the maid fired after the recession broke in the, hallway,14.307536125183105
88,The administrator discovered what the students taught before the pandemic wrote about, for,7.022607803344727
89,The administrator discovered what the students taught before the pandemic wrote about for, their,8.460558891296387
90,The administrator discovered what the students taught before the pandemic wrote about for their, term,14.876172065734863
91,The administrator discovered what the students taught before the pandemic wrote about for their term, paper,14.538530349731445
92,My mother recalled what the fireman honored after the flood rescued, from,5.955820560455322
93,My mother recalled what the fireman honored after the flood rescued from, the,3.1750402450561523
94,My mother recalled what the fireman honored after the flood rescued from the, burning,12.297796249389648
95,My mother recalled what the fireman honored after the flood rescued from the burning, building,10.909505844116211
96,Our friend said what the customer served after the campaign bought, on,5.952596187591553
97,Our friend said what the customer served after the campaign bought on, credit,14.654095649719238
98,The memoir recounted what the tennis player trained before the Olympics was thinking about, before,8.37748908996582
99,The memoir recounted what the tennis player trained before the Olympics was thinking about before, the,3.1694202423095703
100,The memoir recounted what the tennis player trained before the Olympics was thinking about before the, match,13.186019897460938
101,Your father noticed what the author recognized after the event signed, after,4.363144874572754
102,Your father noticed what the author recognized after the event signed after, the,3.2346177101135254
103,Your father noticed what the author recognized after the event signed after the, reading,12.539215087890625
104,The report described what the zoo keeper fired after the incident lost track of, at,10.811813354492188
105,The report described what the zoo keeper fired after the incident lost track of at, the,3.2835679054260254
106,The report described what the zoo keeper fired after the incident lost track of at the, zoo,12.904504776000977
107,The reporter said what the citizens protected after the war talked about, at,9.472996711730957
108,The reporter said what the citizens protected after the war talked about at, the,3.1876423358917236
109,The reporter said what the citizens protected after the war talked about at the, town,11.975749015808105
110,The reporter said what the citizens protected after the war talked about at the town, hall,15.038968086242676
111,The reporter said what the citizens protected after the war talked about at the town hall, meeting,10.259346008300781
112,The assistant realized what the nurse tested before the surgery comforted, in,9.474665641784668
113,The assistant realized what the nurse tested before the surgery comforted in, the,3.4297192096710205
114,The assistant realized what the nurse tested before the surgery comforted in the, waiting,12.42325496673584
115,The assistant realized what the nurse tested before the surgery comforted in the waiting, room,14.428654670715332
116,Your friend said what the librarian paid after the demonstration placed, on,5.845211505889893
117,Your friend said what the librarian paid after the demonstration placed on, the,2.9498696327209473
118,Your friend said what the librarian paid after the demonstration placed on the, wrong,12.998784065246582
119,Your friend said what the librarian paid after the demonstration placed on the wrong, shelf,17.01226806640625
120,The witness realized what the lawyers hired after the probation shredded, late,13.416919708251953
121,The witness realized what the lawyers hired after the probation shredded late, at,8.020051002502441
122,The witness realized what the lawyers hired after the probation shredded late at, night,11.203311920166016
123,The article said what the chef praised before the night shift prepared, before,6.9087958335876465
124,The article said what the chef praised before the night shift prepared before, the,3.0811398029327393
125,The article said what the chef praised before the night shift prepared before the, dinner,11.848106384277344
126,The article said what the chef praised before the night shift prepared before the dinner, rush,17.079870223999023
127,The insurance company concluded what the taxi driver interviewed after the accident hit, while,4.612176418304443
128,The insurance company concluded what the taxi driver interviewed after the accident hit while, driving,12.52917766571045
129,The insurance company concluded what the taxi driver interviewed after the accident hit while driving, casually,15.704852104187012
130,The museum director realized what the burglar caught after the chase stole, last,12.301824569702148
131,The museum director realized what the burglar caught after the chase stole last, night,11.628935813903809
132,The teacher realized what the student accepted at Christmas studied for the test, with,3.8789801597595215
133,The teacher realized what the student accepted at Christmas studied for the test with, great,11.74937629699707
134,The teacher realized what the student accepted at Christmas studied for the test with great, enthusiasm,16.452531814575195
135,The policeman discovered what the convict captured during investigation smuggled a gun, into,12.543654441833496
136,The policeman discovered what the convict captured during investigation smuggled a gun into, the,3.242814779281616
137,The policeman discovered what the convict captured during investigation smuggled a gun into the, prison,10.32913589477539
138,The shop owner realized what the waiter hired at curfew placed a candle, near,14.848237991333008
139,The shop owner realized what the waiter hired at curfew placed a candle near, the,3.6684913635253906
140,The shop owner realized what the waiter hired at curfew placed a candle near the, table,12.915177345275879
141,The committee asked what the banker promoted at the meeting sold a mortgage, with,3.822180986404419
142,The committee asked what the banker promoted at the meeting sold a mortgage with, faulty,14.240348815917969
143,The committee asked what the banker promoted at the meeting sold a mortgage with faulty, credit,15.688308715820312
144,The first mate said what the sailor killed at the departure hauled a line, with,3.559530258178711
145,The first mate said what the sailor killed at the departure hauled a line with, all,5.332180023193359
146,The first mate said what the sailor killed at the departure hauled a line with all, his,8.399115562438965
147,The first mate said what the sailor killed at the departure hauled a line with all his, might,8.909842491149902
148,The newspaper said what the soccer player injured during the game scored a goal, during,12.103426933288574
149,The newspaper said what the soccer player injured during the game scored a goal during, the,3.1832427978515625
150,The newspaper said what the soccer player injured during the game scored a goal during the, championship,13.662059783935547
151,The husband saw what the maid fired during the recession broke a vase, in,9.830718994140625
152,The husband saw what the maid fired during the recession broke a vase in, the,5.978822231292725
153,The husband saw what the maid fired during the recession broke a vase in the, hallway,13.580445289611816
154,The administrator discovered what the students taught during the pandemic wrote about philosophy, for,3.232942581176758
155,The administrator discovered what the students taught during the pandemic wrote about philosophy for, their,8.727688789367676
156,The administrator discovered what the students taught during the pandemic wrote about philosophy for their, term,14.522089958190918
157,The administrator discovered what the students taught during the pandemic wrote about philosophy for their term, paper,14.603955268859863
158,My mother recalled what the fireman honored at the flood rescued her cat, from,6.883510589599609
159,My mother recalled what the fireman honored at the flood rescued her cat from, the,3.5156760215759277
160,My mother recalled what the fireman honored at the flood rescued her cat from the, burning,12.18537712097168
161,My mother recalled what the fireman honored at the flood rescued her cat from the burning, building,11.179117202758789
162,Our friend said what the customer served during the campaign bought the new car, on,6.4129533767700195
163,Our friend said what the customer served during the campaign bought the new car on, credit,13.97071361541748
164,The memoir recounted what the tennis player trained during the Olympics was thinking about her serve serve, before,6.710779666900635
165,The memoir recounted what the tennis player trained during the Olympics was thinking about her serve serve before, the,3.0812294483184814
166,The memoir recounted what the tennis player trained during the Olympics was thinking about her serve serve before the, match,12.956684112548828
167,Your father noticed what the author recognized at the event signed a copy of his book, after,4.476953506469727
168,Your father noticed what the author recognized at the event signed a copy of his book after, the,2.88307785987854
169,Your father noticed what the author recognized at the event signed a copy of his book after the, reading,12.393739700317383
170,The report described what the zoo keeper fired due to the incident lost track of a kangaroo, at,7.937431812286377
171,The report described what the zoo keeper fired due to the incident lost track of a kangaroo at, the,3.197359561920166
172,The report described what the zoo keeper fired due to the incident lost track of a kangaroo at the, zoo,12.839179992675781
173,The reporter said what the citizens protected during the war talked about a new bill, at,8.51096248626709
174,The reporter said what the citizens protected during the war talked about a new bill at, the,3.2254397869110107
175,The reporter said what the citizens protected during the war talked about a new bill at the, town,11.867035865783691
176,The reporter said what the citizens protected during the war talked about a new bill at the town, hall,14.81423568725586
177,The reporter said what the citizens protected during the war talked about a new bill at the town hall, meeting,9.947419166564941
178,The assistant realized what the nurse tested for the surgery comforted the patient, in,9.398186683654785
179,The assistant realized what the nurse tested for the surgery comforted the patient in, the,5.453148365020752
180,The assistant realized what the nurse tested for the surgery comforted the patient in the, waiting,11.36297607421875
181,The assistant realized what the nurse tested for the surgery comforted the patient in the waiting, room,14.344901084899902
182,Your friend said what the librarian paid during the demonstration placed the book, on,6.307587623596191
183,Your friend said what the librarian paid during the demonstration placed the book on, the,4.464907169342041
184,Your friend said what the librarian paid during the demonstration placed the book on the, wrong,12.680471420288086
185,Your friend said what the librarian paid during the demonstration placed the book on the wrong, shelf,17.142366409301758
186,The witness realized what the lawyers hired during the probation shredded documents, late,13.693856239318848
187,The witness realized what the lawyers hired during the probation shredded documents late, at,8.308347702026367
188,The witness realized what the lawyers hired during the probation shredded documents late at, night,11.01080322265625
189,The article said what the chef praised on the night shift prepared the soup, before,7.585296630859375
190,The article said what the chef praised on the night shift prepared the soup before, the,3.2429800033569336
191,The article said what the chef praised on the night shift prepared the soup before the, dinner,11.841718673706055
192,The article said what the chef praised on the night shift prepared the soup before the dinner, rush,16.993654251098633
193,The insurance company concluded what the taxi driver interviewed about the accident hit the deer, while,5.050597667694092
194,The insurance company concluded what the taxi driver interviewed about the accident hit the deer while, driving,12.274150848388672
195,The insurance company concluded what the taxi driver interviewed about the accident hit the deer while driving, casually,15.837779998779297
196,The museum director realized what the burglar caught during the chase stole the painting, last,12.583632469177246
197,The museum director realized what the burglar caught during the chase stole the painting last, night,11.464186668395996
198,The teacher realized what the student accepted at Christmas studied for, with,7.802791118621826
199,The teacher realized what the student accepted at Christmas studied for with, great,12.024080276489258
200,The teacher realized what the student accepted at Christmas studied for with great, enthusiasm,16.481185913085938
201,The policeman discovered what the convict captured during investigation smuggled, into,11.453564643859863
202,The policeman discovered what the convict captured during investigation smuggled into, the,3.2883875370025635
203,The policeman discovered what the convict captured during investigation smuggled into the, prison,10.446797370910645
204,The shop owner realized what the waiter hired at curfew placed, near,14.66781234741211
205,The shop owner realized what the waiter hired at curfew placed near, the,3.635862112045288
206,The shop owner realized what the waiter hired at curfew placed near the, table,13.11804485321045
207,The committee asked what the banker promoted at the meeting sold, with,3.2425107955932617
208,The committee asked what the banker promoted at the meeting sold with, faulty,14.622802734375
209,The committee asked what the banker promoted at the meeting sold with faulty, credit,15.535127639770508
210,The first mate said what the sailor killed at the departure hauled, with,2.466946840286255
211,The first mate said what the sailor killed at the departure hauled with, all,4.642587661743164
212,The first mate said what the sailor killed at the departure hauled with all, his,8.703316688537598
213,The first mate said what the sailor killed at the departure hauled with all his, might,8.782090187072754
214,The newspaper said what the soccer player injured during the game scored, during,11.596250534057617
215,The newspaper said what the soccer player injured during the game scored during, the,3.316479206085205
216,The newspaper said what the soccer player injured during the game scored during the, championship,13.674698829650879
217,The husband saw what the maid fired during the recession broke, in,9.517499923706055
218,The husband saw what the maid fired during the recession broke in, the,3.4739954471588135
219,The husband saw what the maid fired during the recession broke in the, hallway,14.229142189025879
220,The administrator discovered what the students taught during the pandemic wrote about, for,7.091541290283203
221,The administrator discovered what the students taught during the pandemic wrote about for, their,8.434258460998535
222,The administrator discovered what the students taught during the pandemic wrote about for their, term,14.86880111694336
223,The administrator discovered what the students taught during the pandemic wrote about for their term, paper,14.527973175048828
224,My mother recalled what the fireman honored at the flood rescued, from,5.977365493774414
225,My mother recalled what the fireman honored at the flood rescued from, the,3.1339528560638428
226,My mother recalled what the fireman honored at the flood rescued from the, burning,12.19478702545166
227,My mother recalled what the fireman honored at the flood rescued from the burning, building,10.865490913391113
228,Our friend said what the customer served during the campaign bought, on,6.016070365905762
229,Our friend said what the customer served during the campaign bought on, credit,14.466023445129395
230,The memoir recounted what the tennis player trained during the Olympics was thinking about, before,8.5160493850708
231,The memoir recounted what the tennis player trained during the Olympics was thinking about before, the,3.211530923843384
232,The memoir recounted what the tennis player trained during the Olympics was thinking about before the, match,13.126083374023438
233,Your father noticed what the author recognized at the event signed, after,4.444246292114258
234,Your father noticed what the author recognized at the event signed after, the,3.172330141067505
235,Your father noticed what the author recognized at the event signed after the, reading,12.604813575744629
236,The report described what the zoo keeper fired due to the incident lost track of, at,10.986268043518066
237,The report described what the zoo keeper fired due to the incident lost track of at, the,3.135772466659546
238,The report described what the zoo keeper fired due to the incident lost track of at the, zoo,12.868120193481445
239,The reporter said what the citizens protected during the war talked about, at,9.567591667175293
240,The reporter said what the citizens protected during the war talked about at, the,3.1651968955993652
241,The reporter said what the citizens protected during the war talked about at the, town,11.876091957092285
242,The reporter said what the citizens protected during the war talked about at the town, hall,15.02571964263916
243,The reporter said what the citizens protected during the war talked about at the town hall, meeting,10.238524436950684
244,The assistant realized what the nurse tested for the surgery comforted, in,9.465826034545898
245,The assistant realized what the nurse tested for the surgery comforted in, the,3.4914681911468506
246,The assistant realized what the nurse tested for the surgery comforted in the, waiting,12.449540138244629
247,The assistant realized what the nurse tested for the surgery comforted in the waiting, room,14.406794548034668
248,Your friend said what the librarian paid during the demonstration placed, on,5.901836395263672
249,Your friend said what the librarian paid during the demonstration placed on, the,2.7660269737243652
250,Your friend said what the librarian paid during the demonstration placed on the, wrong,12.857099533081055
251,Your friend said what the librarian paid during the demonstration placed on the wrong, shelf,16.980363845825195
252,The witness realized what the lawyers hired during the probation shredded, late,13.428847312927246
253,The witness realized what the lawyers hired during the probation shredded late, at,8.007566452026367
254,The witness realized what the lawyers hired during the probation shredded late at, night,11.019183158874512
255,The article said what the chef praised on the night shift prepared, before,6.95399808883667
256,The article said what the chef praised on the night shift prepared before, the,3.0879645347595215
257,The article said what the chef praised on the night shift prepared before the, dinner,11.833732604980469
258,The article said what the chef praised on the night shift prepared before the dinner, rush,17.040008544921875
259,The insurance company concluded what the taxi driver interviewed about the accident hit, while,4.595812797546387
260,The insurance company concluded what the taxi driver interviewed about the accident hit while, driving,12.404988288879395
261,The insurance company concluded what the taxi driver interviewed about the accident hit while driving, casually,15.701152801513672
262,The museum director realized what the burglar caught during the chase stole, last,12.381521224975586
263,The museum director realized what the burglar caught during the chase stole last, night,11.430651664733887
