,prefix,continuation,surprisals
213,She told me what he has had ever since, he,10.517507553100586
214,She told me what he has had ever since he, was,7.098489284515381
215,She told me what he has had ever since he was, young,11.339299201965332
216,She knows what the doorman accepted, last,12.339018821716309
217,She knows what the doorman accepted last, Tuesday,14.122230529785156
218,We all remember what the mailman lost, in,9.221473693847656
219,We all remember what the mailman lost in, the,3.3410210609436035
220,We all remember what the mailman lost in the, holiday,12.438081741333008
221,We all remember what the mailman lost in the holiday, rush,16.66001319885254
222,My friend reported what we listened to, yesterday,14.220832824707031
223,My friend reported what we listened to yesterday, night,13.328487396240234
224,I have an idea about what I saw, last,11.960739135742188
225,I have an idea about what I saw last, night,12.326045036315918
226,She can guess what my friend wrote, over,8.460485458374023
227,She can guess what my friend wrote over, the,3.3939967155456543
228,She can guess what my friend wrote over the, weekend,13.705779075622559
229,The newspaper reported what she made the salad dressing from, every,4.282278060913086
230,The newspaper reported what she made the salad dressing from every, time,12.03689956665039
231,The newspaper reported what she made the salad dressing from every time, she,11.292052268981934
232,The newspaper reported what she made the salad dressing from every time she, cooked,15.97771167755127
233,We recall what the blogger drafted, late,13.858070373535156
234,We recall what the blogger drafted late, in,9.516376495361328
235,We recall what the blogger drafted late in, the,3.395932912826538
236,We recall what the blogger drafted late in the, afternoon,14.573027610778809
237,I remember what the politician wrote, yesterday,14.361119270324707
238,I remember what the politician wrote yesterday, night,13.442703247070312
239,Our friend guessed what we saw, yesterday,13.899306297302246
240,Our friend guessed what we saw yesterday, afternoon,15.977972984313965
241,The mayor told me what the newspapers printed, two,12.823781967163086
242,The mayor told me what the newspapers printed two, days,14.23911190032959
243,The mayor told me what the newspapers printed two days, after,3.9861111640930176
244,The mayor told me what the newspapers printed two days after, the,3.3177428245544434
245,The mayor told me what the newspapers printed two days after the, battle,12.345784187316895
246,My friend remembers what the monk penned, over,8.066915512084961
247,My friend remembers what the monk penned over, a,2.960676908493042
248,My friend remembers what the monk penned over a, year,13.199450492858887
249,My friend remembers what the monk penned over a year, ago,15.525436401367188
250,The newspaper said what I picked out, while,5.1879119873046875
251,The newspaper said what I picked out while, I,11.973140716552734
252,The newspaper said what I picked out while I, was,6.959023952484131
253,The newspaper said what I picked out while I was, on,6.446038246154785
254,The newspaper said what I picked out while I was on, vacation,13.241856575012207
255,Our neighbor said what she won, yesterday,14.383339881896973
256,My friend told me what he wrote, last,12.345187187194824
257,My friend told me what he wrote last, evening,14.799703598022461
258,She can not believe what we attended, last,11.999577522277832
259,She can not believe what we attended last, spring,13.426735877990723
