,prefix,continuation,surprisals
109,The newspaper reported that the police know that the suspect killed, in,4.816688061
110,The newspaper reported that the police know that the suspect killed in, the,10.66455269
111,The newspaper reported that the police know that the suspect killed in the, middle,10.56602192
112,The newspaper reported that the police know that the suspect killed in the middle, of,4.083221912
113,The newspaper reported that the police know that the suspect killed in the middle of, the,9.583485603
114,The newspaper reported that the police know that the suspect killed in the middle of the, night,13.13409901
115,We recall that the old lady heard that the hot tea warmed, after,8.596962929
116,We recall that the old lady heard that the hot tea warmed after, the,3.206194878
117,We recall that the old lady heard that the hot tea warmed after the, shocking,16.11243629
118,We recall that the old lady heard that the hot tea warmed after the shocking, incident,10.12574005
119,I remember that the doctor decided that the nurse should administer, to,4.030281544
120,I remember that the doctor decided that the nurse should administer to, the,9.413813591
121,I remember that the doctor decided that the nurse should administer to the, sick,9.725296974
122,I remember that the doctor decided that the nurse should administer to the sick, patient,5.93499136
123,Our friend guessed that my friend discovered that the gossip column revealed, to,4.180063248
124,Our friend guessed that my friend discovered that the gossip column revealed to, the,15.19979858
125,Our friend guessed that my friend discovered that the gossip column revealed to the, whole,15.58564663
126,Our friend guessed that my friend discovered that the gossip column revealed to the whole, town,10.01225567
127,The mayor told me that the town clerk heard that the town repaired, over,8.314688683
128,The mayor told me that the town clerk heard that the town repaired over, the,12.52872849
129,The mayor told me that the town clerk heard that the town repaired over the, summer,15.64507484
134,The newspaper said that the bureaucrat discovered that the manager followed, during,9.367429733
135,The newspaper said that the bureaucrat discovered that the manager followed during, the,3.03295517
136,The newspaper said that the bureaucrat discovered that the manager followed during the, financial,15.08025932
137,The newspaper said that the bureaucrat discovered that the manager followed during the financial, crisis,10.46753407
138,Our neighbor said that the professor intuits that the student despised, last,7.351898193
139,Our neighbor said that the professor intuits that the student despised last, semester,10.45607853
140,My friend told me that the consultant assumes that the university hired, last,7.663903236
141,My friend told me that the consultant assumes that the university hired last, week,7.899993896
142,She can not believe that I forgot that my good friend married, last,7.208112717
143,She can not believe that I forgot that my good friend married last, winter,9.42347908
144,Our neighbor reminded us that she remembers that the tow truck hauled, out,2.807465076
145,Our neighbor reminded us that she remembers that the tow truck hauled out, of,4.37155962
146,Our neighbor reminded us that she remembers that the tow truck hauled out of, the,10.79975605
147,Our neighbor reminded us that she remembers that the tow truck hauled out of the, ditch,17.44105911
148,The shop owner told me that the baker forgot that the restaurant prepared, earlier,9.78879261
149,The shop owner told me that the baker forgot that the restaurant prepared earlier, that,3.739439011
150,The shop owner told me that the baker forgot that the restaurant prepared earlier that, week,7.870045185
151,My sister told me that our mother remembers that the newspaper published, last,6.301716805
152,My sister told me that our mother remembers that the newspaper published last, month,7.406634808
153,We remember that the judge decided that the lawyer must shred, before,8.692102432
154,We remember that the judge decided that the lawyer must shred before, the,2.86757803
155,We remember that the judge decided that the lawyer must shred before the, trial,9.937179565
156,I know that my brother said whether our aunt devoured the cake, at,5.815133095
157,I know that my brother said whether our aunt devoured the cake at, the,8.594363213
158,I know that my brother said whether our aunt devoured the cake at the, party,11.12160969
159,My neighbor told me that the fireman believes whether the dog caught the cat, in,5.119896412
160,My neighbor told me that the fireman believes whether the dog caught the cat in, the,11.06725788
161,My neighbor told me that the fireman believes whether the dog caught the cat in the, garage,13.20176125
162,I know that our assistant believes whether the committee delivered the report, by,6.183763981
163,I know that our assistant believes whether the committee delivered the report by, the,11.24278545
164,I know that our assistant believes whether the committee delivered the report by the, deadline,12.68208694
165,You remember that I discovered whether the water ruined the new carpet, during,9.624586105
166,You remember that I discovered whether the water ruined the new carpet during, the,3.748862743
167,You remember that I discovered whether the water ruined the new carpet during the, flood,15.17913914
168,She told me that the teacher suspects whether the star student stole answers to the test, last,7.211128235
169,She told me that the teacher suspects whether the star student stole answers to the test last, semester,18.5114975
170,She knows that the expert can tell whether the collector forged the painting, with,5.674956322
171,She knows that the expert can tell whether the collector forged the painting with, the,3.634060383
172,She knows that the expert can tell whether the collector forged the painting with the, help,9.659486771
173,She knows that the expert can tell whether the collector forged the painting with the help, of,4.39700985
174,She knows that the expert can tell whether the collector forged the painting with the help of, modern,15.2344799
175,She knows that the expert can tell whether the collector forged the painting with the help of modern, technology,7.35857439
176,We all remember that the politician said whether the convict smuggled a gun, into,9.943261147
177,We all remember that the politician said whether the convict smuggled a gun into, the,3.153672695
178,We all remember that the politician said whether the convict smuggled a gun into the, prison,10.03380108
179,My friend reported that the banker predicts whether the company will sell multiple assets, next,9.954957008
180,My friend reported that the banker predicts whether the company will sell multiple assets next, quarter,13.33188915
183,She can guess that our friend predicts whether the movie star will be awarded an oscar, for,4.950173378
184,She can guess that our friend predicts whether the movie star will be awarded an oscar for, her,15.20572186
185,She can guess that our friend predicts whether the movie star will be awarded an oscar for her, hard,20.28356743
186,She can guess that our friend predicts whether the movie star will be awarded an oscar for her hard, work,10.41302586
187,The newspaper reported that the police know whether the suspect killed the witness, in,4.844376087
188,The newspaper reported that the police know whether the suspect killed the witness in, the,11.38903713
189,The newspaper reported that the police know whether the suspect killed the witness in the, middle,12.18929195
190,The newspaper reported that the police know whether the suspect killed the witness in the middle, of,4.370080948
191,The newspaper reported that the police know whether the suspect killed the witness in the middle of, the,9.577196121
192,The newspaper reported that the police know whether the suspect killed the witness in the middle of the, night,14.07387924
193,We recall that the old lady heard whether the hot tea warmed the young girl, after,8.769884109
194,We recall that the old lady heard whether the hot tea warmed the young girl after, the,4.681718349
195,We recall that the old lady heard whether the hot tea warmed the young girl after the, shocking,19.72130585
196,We recall that the old lady heard whether the hot tea warmed the young girl after the shocking, incident,10.474576
197,I remember that the doctor decided whether the nurse should administer the new medicine, to,4.793943882
198,I remember that the doctor decided whether the nurse should administer the new medicine to, the,11.64910603
199,I remember that the doctor decided whether the nurse should administer the new medicine to the, sick,13.30264664
200,I remember that the doctor decided whether the nurse should administer the new medicine to the sick, patient,5.923407555
201,Our friend guessed that my friend discovered whether the gossip column revealed family secrets, to,4.231424332
202,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to, the,13.20422649
203,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to the, whole,16.11014175
204,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to the whole, town,10.5001297
205,The mayor told me that the town clerk heard whether the town repaired the parking lot, over,11.30433464
206,The mayor told me that the town clerk heard whether the town repaired the parking lot over, the,16.37890625
207,The mayor told me that the town clerk heard whether the town repaired the parking lot over the, summer,18.6574192
212,The newspaper said that the bureaucrat discovered whether the manager followed company regulations, during,9.79279232
213,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during, the,3.60366559
214,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during the, financial,16.26384163
215,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during the financial, crisis,10.81036186
216,Our neighbor said that the professor intuits whether the student despised the assigned materials, last,7.667608738
217,Our neighbor said that the professor intuits whether the student despised the assigned materials last, semester,11.52140141
218,My friend told me that the consultant assumes whether the university hired a new administrator, last,7.959070206
219,My friend told me that the consultant assumes whether the university hired a new administrator last, week,11.87039757
220,She can not believe that I forgot whether my good friend married my cousin, last,7.388706684
221,She can not believe that I forgot whether my good friend married my cousin last, winter,9.867658615
222,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon, out,5.150141716
223,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out, of,4.456477165
224,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out of, the,10.18052197
225,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out of the, ditch,19.23950768
226,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe, earlier,9.833073616
227,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe earlier, that,3.69623065
228,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe earlier that, week,8.05136013
229,My sister told me that our mother remembers whether the newspaper published a scandalous story, last,7.168105125
230,My sister told me that our mother remembers whether the newspaper published a scandalous story last, month,10.75529766
231,We remember that the judge decided whether the lawyer must shred the evidence, before,8.707354546
232,We remember that the judge decided whether the lawyer must shred the evidence before, the,2.968157291
233,We remember that the judge decided whether the lawyer must shred the evidence before the, trial,12.07410717
234,I know that my brother said whether our aunt devoured, at,6.154655933
235,I know that my brother said whether our aunt devoured at, the,6.146513462
236,I know that my brother said whether our aunt devoured at the, party,8.864963531
237,My neighbor told me that the fireman believes whether the dog caught, in,4.663030148
238,My neighbor told me that the fireman believes whether the dog caught in, the,9.874645233
239,My neighbor told me that the fireman believes whether the dog caught in the, garage,11.82917404
240,I know that our assistant believes whether the committee delivered, by,5.94139576
241,I know that our assistant believes whether the committee delivered by, the,9.381628036
242,I know that our assistant believes whether the committee delivered by the, deadline,10.18979073
243,You remember that I discovered whether the water ruined, during,9.88446331
244,You remember that I discovered whether the water ruined during, the,2.830598354
245,You remember that I discovered whether the water ruined during the, flood,11.09799862
246,She told me that the teacher suspects whether the star student stole, last,7.256122589
247,She told me that the teacher suspects whether the star student stole last, semester,12.32881546
248,She knows that the expert can tell whether the collector forged, with,6.130112171
249,She knows that the expert can tell whether the collector forged with, the,3.299948215
250,She knows that the expert can tell whether the collector forged with the, help,8.090140343
251,She knows that the expert can tell whether the collector forged with the help, of,4.200376034
252,She knows that the expert can tell whether the collector forged with the help of, modern,14.41320133
253,She knows that the expert can tell whether the collector forged with the help of modern, technology,7.156162739
254,We all remember that the politician said whether the convict smuggled, into,7.265532494
255,We all remember that the politician said whether the convict smuggled into, the,3.151253462
256,We all remember that the politician said whether the convict smuggled into the, prison,8.360061646
257,My friend reported that the banker predicts whether the company will sell, next,9.560387611
258,My friend reported that the banker predicts whether the company will sell next, quarter,12.72659302
261,She can guess that our friend predicts whether the movie star will be awarded, for,4.692092896
262,She can guess that our friend predicts whether the movie star will be awarded for, her,9.651175499
263,She can guess that our friend predicts whether the movie star will be awarded for her, hard,13.88457012
264,She can guess that our friend predicts whether the movie star will be awarded for her hard, work,5.754516602
265,The newspaper reported that the police know whether the suspect killed, in,4.760584831
266,The newspaper reported that the police know whether the suspect killed in, the,10.71166515
267,The newspaper reported that the police know whether the suspect killed in the, middle,10.98132324
268,The newspaper reported that the police know whether the suspect killed in the middle, of,4.206048965
269,The newspaper reported that the police know whether the suspect killed in the middle of, the,9.297858238
270,The newspaper reported that the police know whether the suspect killed in the middle of the, night,13.49921703
271,We recall that the old lady heard whether the hot tea warmed, after,8.452319145
272,We recall that the old lady heard whether the hot tea warmed after, the,3.125435591
273,We recall that the old lady heard whether the hot tea warmed after the, shocking,16.76442909
274,We recall that the old lady heard whether the hot tea warmed after the shocking, incident,10.21961975
275,I remember that the doctor decided whether the nurse should administer, to,3.957093954
276,I remember that the doctor decided whether the nurse should administer to, the,9.522424698
277,I remember that the doctor decided whether the nurse should administer to the, sick,10.10717392
278,I remember that the doctor decided whether the nurse should administer to the sick, patient,6.017251968
279,Our friend guessed that my friend discovered whether the gossip column revealed, to,4.145148277
280,Our friend guessed that my friend discovered whether the gossip column revealed to, the,15.34966087
281,Our friend guessed that my friend discovered whether the gossip column revealed to the, whole,16.12164116
282,Our friend guessed that my friend discovered whether the gossip column revealed to the whole, town,10.23288059
283,The mayor told me that the town clerk heard whether the town repaired, over,8.2389431
284,The mayor told me that the town clerk heard whether the town repaired over, the,13.461833
285,The mayor told me that the town clerk heard whether the town repaired over the, summer,16.32357216
290,The newspaper said that the bureaucrat discovered whether the manager followed, during,9.342889786
291,The newspaper said that the bureaucrat discovered whether the manager followed during, the,3.1264081
292,The newspaper said that the bureaucrat discovered whether the manager followed during the, financial,15.13866997
293,The newspaper said that the bureaucrat discovered whether the manager followed during the financial, crisis,10.57533646
294,Our neighbor said that the professor intuits whether the student despised, last,7.253724575
295,Our neighbor said that the professor intuits whether the student despised last, semester,10.83658218
296,My friend told me that the consultant assumes whether the university hired, last,7.647974014
297,My friend told me that the consultant assumes whether the university hired last, week,8.245987892
298,She can not believe that I forgot whether my good friend married, last,7.11547327
299,She can not believe that I forgot whether my good friend married last, winter,9.704460144
300,Our neighbor reminded us that she remembers whether the tow truck hauled, out,2.512563705
301,Our neighbor reminded us that she remembers whether the tow truck hauled out, of,4.41845417
302,Our neighbor reminded us that she remembers whether the tow truck hauled out of, the,10.83577538
303,Our neighbor reminded us that she remembers whether the tow truck hauled out of the, ditch,17.96555138
304,The shop owner told me that the baker forgot whether the restaurant prepared, earlier,9.780630112
305,The shop owner told me that the baker forgot whether the restaurant prepared earlier, that,3.740187883
306,The shop owner told me that the baker forgot whether the restaurant prepared earlier that, week,7.805739403
307,My sister told me that our mother remembers whether the newspaper published, last,6.314277649
308,My sister told me that our mother remembers whether the newspaper published last, month,7.980407238
309,We remember that the judge decided whether the lawyer must shred, before,8.743550301
310,We remember that the judge decided whether the lawyer must shred before, the,2.907338381
311,We remember that the judge decided whether the lawyer must shred before the, trial,10.26183796
