,prefix,continuation,surprisals
35,The newspaper reported who the police know that the suspect killed the witness in the middle of, the,0.932212472
36,The newspaper reported who the police know that the suspect killed the witness in the middle of the, night,7.175263405
37,We recall who the old lady heard that the hot tea warmed the young girl, after,8.394584656
38,We recall who the old lady heard that the hot tea warmed the young girl after, the,0.867484689
39,We recall who the old lady heard that the hot tea warmed the young girl after the, shocking,7.929973602
40,We recall who the old lady heard that the hot tea warmed the young girl after the shocking, incident,9.218342781
41,I remember what the doctor decided that the nurse should administer the new medicine, to,3.000417233
42,I remember what the doctor decided that the nurse should administer the new medicine to, the,0.731906652
43,I remember what the doctor decided that the nurse should administer the new medicine to the, sick,6.639633179
44,I remember what the doctor decided that the nurse should administer the new medicine to the sick, patient,7.261528015
45,Our friend guessed what my friend discovered that the gossip column revealed family secrets, to,3.694424629
46,Our friend guessed what my friend discovered that the gossip column revealed family secrets to, the,0.639707565
47,Our friend guessed what my friend discovered that the gossip column revealed family secrets to the, whole,8.772500992
48,Our friend guessed what my friend discovered that the gossip column revealed family secrets to the whole, town,9.233718872
49,The mayor told me what the town clerk heard that the town repaired the parking lot, over,7.788833618
50,The mayor told me what the town clerk heard that the town repaired the parking lot over, the,0.465937912
51,The mayor told me what the town clerk heard that the town repaired the parking lot over the, summer,9.225133896
56,The newspaper said what the bureaucrat discovered that the manager followed company regulations, during,7.455450058
57,The newspaper said what the bureaucrat discovered that the manager followed company regulations during, the,0.58193934
58,The newspaper said what the bureaucrat discovered that the manager followed company regulations during the, financial,8.354201317
59,The newspaper said what the bureaucrat discovered that the manager followed company regulations during the financial, crisis,9.044333458
60,Our neighbor said what the professor intuits that the student despised the assigned materials, last,7.090878963
61,Our neighbor said what the professor intuits that the student despised the assigned materials last, semester,10.7769413
62,My friend told me who the consultant assumes that the university hired a new administrator, last,7.770551205
63,My friend told me who the consultant assumes that the university hired a new administrator last, week,7.161795139
64,She can not believe who I forgot that my good friend married my cousin, last,7.084131718
65,She can not believe who I forgot that my good friend married my cousin last, winter,8.992396355
66,Our neighbor reminded us what she remembers that the tow truck hauled the wagon, out,6.249093056
67,Our neighbor reminded us what she remembers that the tow truck hauled the wagon out, of,3.189210653
68,Our neighbor reminded us what she remembers that the tow truck hauled the wagon out of, the,0.844177783
69,Our neighbor reminded us what she remembers that the tow truck hauled the wagon out of the, ditch,13.44461632
70,The shop owner told me what the baker forgot that the restaurant prepared a new recipe, earlier,9.700760841
71,The shop owner told me what the baker forgot that the restaurant prepared a new recipe earlier, that,2.097509146
72,The shop owner told me what the baker forgot that the restaurant prepared a new recipe earlier that, week,10.2398901
73,My sister told me what our mother remembers that the newspaper published a scandalous story, last,7.93188715
74,My sister told me what our mother remembers that the newspaper published a scandalous story last, month,5.483613968
75,We remember what the judge decided that the lawyer must shred the evidence, before,7.202496529
76,We remember what the judge decided that the lawyer must shred the evidence before, the,0.707129002
77,We remember what the judge decided that the lawyer must shred the evidence before the, trial,7.577387333
78,I know what my brother said that our aunt devoured, at,6.192689896
79,I know what my brother said that our aunt devoured at, the,0.644457877
80,I know what my brother said that our aunt devoured at the, party,7.299681664
81,My neighbor told me what the fireman believes that the dog caught, in,3.97808075
82,My neighbor told me what the fireman believes that the dog caught in, the,0.856254399
83,My neighbor told me what the fireman believes that the dog caught in the, garage,8.539039612
84,I know what our assistant believes that the committee delivered, by,6.692016602
85,I know what our assistant believes that the committee delivered by, the,0.875125408
86,I know what our assistant believes that the committee delivered by the, deadline,11.17077637
87,You remember what I discovered that the water ruined, during,8.688887596
88,You remember what I discovered that the water ruined during, the,0.565149784
89,You remember what I discovered that the water ruined during the, flood,9.016852379
90,She told me what the teacher suspects that the star student stole, last,7.529073715
91,She told me what the teacher suspects that the star student stole last, semester,10.99335766
92,She knows what the expert can tell that the collector forged, with,7.019430161
93,She knows what the expert can tell that the collector forged with, the,0.767122865
94,She knows what the expert can tell that the collector forged with the, help,10.15932655
95,She knows what the expert can tell that the collector forged with the help, of,2.271141052
96,She knows what the expert can tell that the collector forged with the help of, modern,9.142825127
97,She knows what the expert can tell that the collector forged with the help of modern, technology,4.132359982
98,We all remember what the politician said that the convict smuggled, into,4.544763088
99,We all remember what the politician said that the convict smuggled into, the,0.661961794
100,We all remember what the politician said that the convict smuggled into the, prison,6.699617863
101,My friend reported what the banker predicts that the company will sell, next,10.39505863
102,My friend reported what the banker predicts that the company will sell next, quarter,10.62775326
105,She can guess what our friend predicts that the movie star will be awarded, for,5.5980196
106,She can guess what our friend predicts that the movie star will be awarded for, her,4.907426834
107,She can guess what our friend predicts that the movie star will be awarded for her, hard,7.920547962
108,She can guess what our friend predicts that the movie star will be awarded for her hard, work,4.280790806
109,The newspaper reported who the police know that the suspect killed, in,4.665650845
110,The newspaper reported who the police know that the suspect killed in, the,0.795287967
111,The newspaper reported who the police know that the suspect killed in the, middle,8.934799194
112,The newspaper reported who the police know that the suspect killed in the middle, of,2.630259275
113,The newspaper reported who the police know that the suspect killed in the middle of, the,0.982258439
114,The newspaper reported who the police know that the suspect killed in the middle of the, night,7.225917816
115,We recall who the old lady heard that the hot tea warmed, after,7.390977859
116,We recall who the old lady heard that the hot tea warmed after, the,0.737883091
117,We recall who the old lady heard that the hot tea warmed after the, shocking,8.056744576
118,We recall who the old lady heard that the hot tea warmed after the shocking, incident,9.049776077
119,I remember what the doctor decided that the nurse should administer, to,2.924117088
120,I remember what the doctor decided that the nurse should administer to, the,0.745870233
121,I remember what the doctor decided that the nurse should administer to the, sick,6.694130421
122,I remember what the doctor decided that the nurse should administer to the sick, patient,7.6216712
123,Our friend guessed what my friend discovered that the gossip column revealed, to,4.700101852
124,Our friend guessed what my friend discovered that the gossip column revealed to, the,0.771747947
125,Our friend guessed what my friend discovered that the gossip column revealed to the, whole,8.67108345
126,Our friend guessed what my friend discovered that the gossip column revealed to the whole, town,9.340215683
127,The mayor told me what the town clerk heard that the town repaired, over,8.112841606
128,The mayor told me what the town clerk heard that the town repaired over, the,0.452753395
129,The mayor told me what the town clerk heard that the town repaired over the, summer,9.196276665
134,The newspaper said what the bureaucrat discovered that the manager followed, during,8.655079842
135,The newspaper said what the bureaucrat discovered that the manager followed during, the,0.670450926
136,The newspaper said what the bureaucrat discovered that the manager followed during the, financial,8.488812447
137,The newspaper said what the bureaucrat discovered that the manager followed during the financial, crisis,8.927884102
138,Our neighbor said what the professor intuits that the student despised, last,8.381654739
139,Our neighbor said what the professor intuits that the student despised last, semester,10.95937443
140,My friend told me who the consultant assumes that the university hired, last,8.056372643
141,My friend told me who the consultant assumes that the university hired last, week,7.418498993
142,She can not believe who I forgot that my good friend married, last,7.410292625
143,She can not believe who I forgot that my good friend married last, winter,8.902181625
144,Our neighbor reminded us what she remembers that the tow truck hauled, out,5.334550858
145,Our neighbor reminded us what she remembers that the tow truck hauled out, of,4.046516418
146,Our neighbor reminded us what she remembers that the tow truck hauled out of, the,0.858578801
147,Our neighbor reminded us what she remembers that the tow truck hauled out of the, ditch,13.50555897
148,The shop owner told me what the baker forgot that the restaurant prepared, earlier,9.512960434
149,The shop owner told me what the baker forgot that the restaurant prepared earlier, that,1.357777238
150,The shop owner told me what the baker forgot that the restaurant prepared earlier that, week,10.24075699
151,My sister told me what our mother remembers that the newspaper published, last,6.164473057
152,My sister told me what our mother remembers that the newspaper published last, month,5.906284809
153,We remember what the judge decided that the lawyer must shred, before,9.475574493
154,We remember what the judge decided that the lawyer must shred before, the,0.646681607
155,We remember what the judge decided that the lawyer must shred before the, trial,7.434845448
156,I know what my brother said whether our aunt devoured the cake, at,4.765600204
157,I know what my brother said whether our aunt devoured the cake at, the,0.6642856
158,I know what my brother said whether our aunt devoured the cake at the, party,7.06889534
159,My neighbor told me what the fireman believes whether the dog caught the cat, in,3.549525738
160,My neighbor told me what the fireman believes whether the dog caught the cat in, the,0.899631083
161,My neighbor told me what the fireman believes whether the dog caught the cat in the, garage,8.637125015
162,I know what our assistant believes whether the committee delivered the report, by,6.252309799
163,I know what our assistant believes whether the committee delivered the report by, the,0.86442852
164,I know what our assistant believes whether the committee delivered the report by the, deadline,11.4887991
165,You remember what I discovered whether the water ruined the new carpet, during,8.540271759
166,You remember what I discovered whether the water ruined the new carpet during, the,0.573731005
167,You remember what I discovered whether the water ruined the new carpet during the, flood,9.267418861
168,She told me what the teacher suspects whether the star student stole answers to the test, last,7.029651165
169,She told me what the teacher suspects whether the star student stole answers to the test last, semester,10.7964859
170,She knows what the expert can tell whether the collector forged the painting, with,5.931118011
171,She knows what the expert can tell whether the collector forged the painting with, the,0.757486045
172,She knows what the expert can tell whether the collector forged the painting with the, help,10.45484924
173,She knows what the expert can tell whether the collector forged the painting with the help, of,1.959272504
174,She knows what the expert can tell whether the collector forged the painting with the help of, modern,8.944310188
175,She knows what the expert can tell whether the collector forged the painting with the help of modern, technology,4.528542519
176,We all remember what the politician said whether the convict smuggled a gun, into,6.1475811
177,We all remember what the politician said whether the convict smuggled a gun into, the,0.660740495
178,We all remember what the politician said whether the convict smuggled a gun into the, prison,6.679130554
179,My friend reported what the banker predicts whether the company will sell multiple assets, next,10.27487469
180,My friend reported what the banker predicts whether the company will sell multiple assets next, quarter,11.02108574
183,She can guess what our friend predicts whether the movie star will be awarded an oscar, for,4.419677734
184,She can guess what our friend predicts whether the movie star will be awarded an oscar for, her,4.770465851
185,She can guess what our friend predicts whether the movie star will be awarded an oscar for her, hard,7.967670918
186,She can guess what our friend predicts whether the movie star will be awarded an oscar for her hard, work,4.58072567
187,The newspaper reported who the police know whether the suspect killed the witness, in,2.912753582
188,The newspaper reported who the police know whether the suspect killed the witness in, the,0.715710938
189,The newspaper reported who the police know whether the suspect killed the witness in the, middle,8.929178238
190,The newspaper reported who the police know whether the suspect killed the witness in the middle, of,2.480226994
191,The newspaper reported who the police know whether the suspect killed the witness in the middle of, the,0.939779043
192,The newspaper reported who the police know whether the suspect killed the witness in the middle of the, night,7.165113926
193,We recall who the old lady heard whether the hot tea warmed the young girl, after,8.4091959
194,We recall who the old lady heard whether the hot tea warmed the young girl after, the,0.861129701
195,We recall who the old lady heard whether the hot tea warmed the young girl after the, shocking,7.845357895
196,We recall who the old lady heard whether the hot tea warmed the young girl after the shocking, incident,9.117097855
197,I remember what the doctor decided whether the nurse should administer the new medicine, to,3.104756832
198,I remember what the doctor decided whether the nurse should administer the new medicine to, the,0.743869543
199,I remember what the doctor decided whether the nurse should administer the new medicine to the, sick,6.696825504
200,I remember what the doctor decided whether the nurse should administer the new medicine to the sick, patient,7.365103722
201,Our friend guessed what my friend discovered whether the gossip column revealed family secrets, to,3.680165291
202,Our friend guessed what my friend discovered whether the gossip column revealed family secrets to, the,0.661067724
203,Our friend guessed what my friend discovered whether the gossip column revealed family secrets to the, whole,8.784023285
204,Our friend guessed what my friend discovered whether the gossip column revealed family secrets to the whole, town,9.263277054
205,The mayor told me what the town clerk heard whether the town repaired the parking lot, over,7.767196655
206,The mayor told me what the town clerk heard whether the town repaired the parking lot over, the,0.463846445
207,The mayor told me what the town clerk heard whether the town repaired the parking lot over the, summer,9.154988289
212,The newspaper said what the bureaucrat discovered whether the manager followed company regulations, during,7.385419369
213,The newspaper said what the bureaucrat discovered whether the manager followed company regulations during, the,0.592092216
214,The newspaper said what the bureaucrat discovered whether the manager followed company regulations during the, financial,8.384506226
215,The newspaper said what the bureaucrat discovered whether the manager followed company regulations during the financial, crisis,8.96420002
216,Our neighbor said what the professor intuits whether the student despised the assigned materials, last,7.058514118
217,Our neighbor said what the professor intuits whether the student despised the assigned materials last, semester,10.76447201
218,My friend told me who the consultant assumes whether the university hired a new administrator, last,7.741413593
219,My friend told me who the consultant assumes whether the university hired a new administrator last, week,7.05862093
220,She can not believe who I forgot whether my good friend married my cousin, last,7.074162483
221,She can not believe who I forgot whether my good friend married my cousin last, winter,9.011590958
222,Our neighbor reminded us what she remembers whether the tow truck hauled the wagon, out,6.293247223
223,Our neighbor reminded us what she remembers whether the tow truck hauled the wagon out, of,3.124984741
224,Our neighbor reminded us what she remembers whether the tow truck hauled the wagon out of, the,0.83861661
225,Our neighbor reminded us what she remembers whether the tow truck hauled the wagon out of the, ditch,13.46430588
226,The shop owner told me what the baker forgot whether the restaurant prepared a new recipe, earlier,9.682274818
227,The shop owner told me what the baker forgot whether the restaurant prepared a new recipe earlier, that,2.017093658
228,The shop owner told me what the baker forgot whether the restaurant prepared a new recipe earlier that, week,10.27230072
229,My sister told me what our mother remembers whether the newspaper published a scandalous story, last,7.843500137
230,My sister told me what our mother remembers whether the newspaper published a scandalous story last, month,5.537317753
231,We remember what the judge decided whether the lawyer must shred the evidence, before,7.233562469
232,We remember what the judge decided whether the lawyer must shred the evidence before, the,0.747360349
233,We remember what the judge decided whether the lawyer must shred the evidence before the, trial,7.617931843
234,I know what my brother said whether our aunt devoured, at,6.313374519
235,I know what my brother said whether our aunt devoured at, the,0.655811548
236,I know what my brother said whether our aunt devoured at the, party,7.291834354
237,My neighbor told me what the fireman believes whether the dog caught, in,4.037502289
238,My neighbor told me what the fireman believes whether the dog caught in, the,0.858141243
239,My neighbor told me what the fireman believes whether the dog caught in the, garage,8.620387077
240,I know what our assistant believes whether the committee delivered, by,6.663047791
241,I know what our assistant believes whether the committee delivered by, the,0.866102517
242,I know what our assistant believes whether the committee delivered by the, deadline,11.14060116
243,You remember what I discovered whether the water ruined, during,8.780395508
244,You remember what I discovered whether the water ruined during, the,0.571994066
245,You remember what I discovered whether the water ruined during the, flood,9.108168602
246,She told me what the teacher suspects whether the star student stole, last,7.514656544
247,She told me what the teacher suspects whether the star student stole last, semester,11.0112381
248,She knows what the expert can tell whether the collector forged, with,7.099204063
249,She knows what the expert can tell whether the collector forged with, the,0.76080668
250,She knows what the expert can tell whether the collector forged with the, help,10.20004845
251,She knows what the expert can tell whether the collector forged with the help, of,2.299415827
252,She knows what the expert can tell whether the collector forged with the help of, modern,9.132344246
253,She knows what the expert can tell whether the collector forged with the help of modern, technology,4.177004337
254,We all remember what the politician said whether the convict smuggled, into,4.513031006
255,We all remember what the politician said whether the convict smuggled into, the,0.672536731
256,We all remember what the politician said whether the convict smuggled into the, prison,6.711142063
257,My friend reported what the banker predicts whether the company will sell, next,10.3138237
258,My friend reported what the banker predicts whether the company will sell next, quarter,10.68597126
261,She can guess what our friend predicts whether the movie star will be awarded, for,5.577035427
262,She can guess what our friend predicts whether the movie star will be awarded for, her,4.931825161
263,She can guess what our friend predicts whether the movie star will be awarded for her, hard,7.908480167
264,She can guess what our friend predicts whether the movie star will be awarded for her hard, work,4.325212955
265,The newspaper reported who the police know whether the suspect killed, in,4.674220085
266,The newspaper reported who the police know whether the suspect killed in, the,0.786406577
267,The newspaper reported who the police know whether the suspect killed in the, middle,8.975840569
268,The newspaper reported who the police know whether the suspect killed in the middle, of,2.583418846
269,The newspaper reported who the police know whether the suspect killed in the middle of, the,0.985227942
270,The newspaper reported who the police know whether the suspect killed in the middle of the, night,7.207075119
271,We recall who the old lady heard whether the hot tea warmed, after,7.433495045
272,We recall who the old lady heard whether the hot tea warmed after, the,0.72965014
273,We recall who the old lady heard whether the hot tea warmed after the, shocking,7.963207245
274,We recall who the old lady heard whether the hot tea warmed after the shocking, incident,8.96264267
275,I remember what the doctor decided whether the nurse should administer, to,2.921524286
276,I remember what the doctor decided whether the nurse should administer to, the,0.766186655
277,I remember what the doctor decided whether the nurse should administer to the, sick,6.764183044
278,I remember what the doctor decided whether the nurse should administer to the sick, patient,7.790279388
279,Our friend guessed what my friend discovered whether the gossip column revealed, to,4.535079479
280,Our friend guessed what my friend discovered whether the gossip column revealed to, the,0.793693542
281,Our friend guessed what my friend discovered whether the gossip column revealed to the, whole,8.676909447
282,Our friend guessed what my friend discovered whether the gossip column revealed to the whole, town,9.412103653
283,The mayor told me what the town clerk heard whether the town repaired, over,8.095914841
284,The mayor told me what the town clerk heard whether the town repaired over, the,0.452529967
285,The mayor told me what the town clerk heard whether the town repaired over the, summer,9.092865944
290,The newspaper said what the bureaucrat discovered whether the manager followed, during,8.654818535
291,The newspaper said what the bureaucrat discovered whether the manager followed during, the,0.67842865
292,The newspaper said what the bureaucrat discovered whether the manager followed during the, financial,8.48900795
293,The newspaper said what the bureaucrat discovered whether the manager followed during the financial, crisis,8.889819145
294,Our neighbor said what the professor intuits whether the student despised, last,8.363250732
295,Our neighbor said what the professor intuits whether the student despised last, semester,11.12451553
296,My friend told me who the consultant assumes whether the university hired, last,8.029817581
297,My friend told me who the consultant assumes whether the university hired last, week,7.30136013
298,She can not believe who I forgot whether my good friend married, last,7.351224422
299,She can not believe who I forgot whether my good friend married last, winter,8.934277534
300,Our neighbor reminded us what she remembers whether the tow truck hauled, out,5.472139359
301,Our neighbor reminded us what she remembers whether the tow truck hauled out, of,3.92561841
302,Our neighbor reminded us what she remembers whether the tow truck hauled out of, the,0.85085988
303,Our neighbor reminded us what she remembers whether the tow truck hauled out of the, ditch,13.51583767
304,The shop owner told me what the baker forgot whether the restaurant prepared, earlier,9.508159637
305,The shop owner told me what the baker forgot whether the restaurant prepared earlier, that,1.28363657
306,The shop owner told me what the baker forgot whether the restaurant prepared earlier that, week,10.291255
307,My sister told me what our mother remembers whether the newspaper published, last,6.110203266
308,My sister told me what our mother remembers whether the newspaper published last, month,6.143003464
309,We remember what the judge decided whether the lawyer must shred, before,9.497842789
310,We remember what the judge decided whether the lawyer must shred before, the,0.691180229
311,We remember what the judge decided whether the lawyer must shred before the, trial,7.49516201
