,prefix,continuation,surprisals
200,I remember that the doctor decided whether the nurse should administer the new medicine to the sick, patient,7.297383785
201,Our friend guessed that my friend discovered whether the gossip column revealed family secrets, to,3.60996151
202,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to, the,0.662384093
203,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to the, whole,8.783317566
204,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to the whole, town,9.249376297
205,The mayor told me that the town clerk heard whether the town repaired the parking lot, over,7.778488159
206,The mayor told me that the town clerk heard whether the town repaired the parking lot over, the,0.460770756
207,The mayor told me that the town clerk heard whether the town repaired the parking lot over the, summer,9.162901878
212,The newspaper said that the bureaucrat discovered whether the manager followed company regulations, during,7.484887123
213,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during, the,0.581280112
214,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during the, financial,8.374285698
215,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during the financial, crisis,9.044342995
216,Our neighbor said that the professor intuits whether the student despised the assigned materials, last,7.066950321
217,Our neighbor said that the professor intuits whether the student despised the assigned materials last, semester,10.81737137
218,My friend told me that the consultant assumes whether the university hired a new administrator, last,7.729947567
219,My friend told me that the consultant assumes whether the university hired a new administrator last, week,7.08376503
220,She can not believe that I forgot whether my good friend married my cousin, last,7.08037281
221,She can not believe that I forgot whether my good friend married my cousin last, winter,9.043001175
222,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon, out,6.299795151
223,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out, of,3.165228128
224,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out of, the,0.821047544
225,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out of the, ditch,13.42613792
226,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe, earlier,9.675745964
227,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe earlier, that,1.929090858
228,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe earlier that, week,10.27521038
229,My sister told me that our mother remembers whether the newspaper published a scandalous story, last,7.873591423
230,My sister told me that our mother remembers whether the newspaper published a scandalous story last, month,5.605858803
231,We remember that the judge decided whether the lawyer must shred the evidence, before,7.210235119
232,We remember that the judge decided whether the lawyer must shred the evidence before, the,0.734047532
233,We remember that the judge decided whether the lawyer must shred the evidence before the, trial,7.533305168
234,I know that my brother said whether our aunt devoured, at,6.331326008
235,I know that my brother said whether our aunt devoured at, the,0.656392574
236,I know that my brother said whether our aunt devoured at the, party,7.248078823
237,My neighbor told me that the fireman believes whether the dog caught, in,4.109052181
238,My neighbor told me that the fireman believes whether the dog caught in, the,0.836253285
239,My neighbor told me that the fireman believes whether the dog caught in the, garage,8.601642609
240,I know that our assistant believes whether the committee delivered, by,6.673299789
241,I know that our assistant believes whether the committee delivered by, the,0.851849854
242,I know that our assistant believes whether the committee delivered by the, deadline,11.09723949
243,You remember that I discovered whether the water ruined, during,9.015594482
244,You remember that I discovered whether the water ruined during, the,0.562508941
245,You remember that I discovered whether the water ruined during the, flood,9.086611748
246,She told me that the teacher suspects whether the star student stole, last,7.615675449
247,She told me that the teacher suspects whether the star student stole last, semester,10.98922825
248,She knows that the expert can tell whether the collector forged, with,7.107714653
249,She knows that the expert can tell whether the collector forged with, the,0.748850107
250,She knows that the expert can tell whether the collector forged with the, help,10.17596245
251,She knows that the expert can tell whether the collector forged with the help, of,2.281168461
252,She knows that the expert can tell whether the collector forged with the help of, modern,9.151012421
253,She knows that the expert can tell whether the collector forged with the help of modern, technology,4.224822044
254,We all remember that the politician said whether the convict smuggled, into,4.548242092
255,We all remember that the politician said whether the convict smuggled into, the,0.666236997
256,We all remember that the politician said whether the convict smuggled into the, prison,6.642695427
257,My friend reported that the banker predicts whether the company will sell, next,10.28653336
258,My friend reported that the banker predicts whether the company will sell next, quarter,10.59373474
261,She can guess that our friend predicts whether the movie star will be awarded, for,5.638611317
262,She can guess that our friend predicts whether the movie star will be awarded for, her,4.897367001
263,She can guess that our friend predicts whether the movie star will be awarded for her, hard,7.967918873
264,She can guess that our friend predicts whether the movie star will be awarded for her hard, work,4.363136768
265,The newspaper reported that the police know whether the suspect killed, in,4.627693176
266,The newspaper reported that the police know whether the suspect killed in, the,0.769013703
267,The newspaper reported that the police know whether the suspect killed in the, middle,8.96968174
268,The newspaper reported that the police know whether the suspect killed in the middle, of,2.599874496
269,The newspaper reported that the police know whether the suspect killed in the middle of, the,0.973238111
270,The newspaper reported that the police know whether the suspect killed in the middle of the, night,7.218253613
271,We recall that the old lady heard whether the hot tea warmed, after,7.432834148
272,We recall that the old lady heard whether the hot tea warmed after, the,0.726068497
273,We recall that the old lady heard whether the hot tea warmed after the, shocking,8.043525696
274,We recall that the old lady heard whether the hot tea warmed after the shocking, incident,9.069417953
275,I remember that the doctor decided whether the nurse should administer, to,2.922849655
276,I remember that the doctor decided whether the nurse should administer to, the,0.756043673
277,I remember that the doctor decided whether the nurse should administer to the, sick,6.717050076
278,I remember that the doctor decided whether the nurse should administer to the sick, patient,7.707850933
279,Our friend guessed that my friend discovered whether the gossip column revealed, to,4.67536211
280,Our friend guessed that my friend discovered whether the gossip column revealed to, the,0.791222811
281,Our friend guessed that my friend discovered whether the gossip column revealed to the, whole,8.66802597
282,Our friend guessed that my friend discovered whether the gossip column revealed to the whole, town,9.374595642
283,The mayor told me that the town clerk heard whether the town repaired, over,8.252131462
284,The mayor told me that the town clerk heard whether the town repaired over, the,0.443593085
285,The mayor told me that the town clerk heard whether the town repaired over the, summer,9.102288246
290,The newspaper said that the bureaucrat discovered whether the manager followed, during,8.861514091
291,The newspaper said that the bureaucrat discovered whether the manager followed during, the,0.661150038
292,The newspaper said that the bureaucrat discovered whether the manager followed during the, financial,8.487382889
293,The newspaper said that the bureaucrat discovered whether the manager followed during the financial, crisis,8.962177277
294,Our neighbor said that the professor intuits whether the student despised, last,8.467926979
295,Our neighbor said that the professor intuits whether the student despised last, semester,11.17317295
296,My friend told me that the consultant assumes whether the university hired, last,8.0001297
297,My friend told me that the consultant assumes whether the university hired last, week,7.290119648
298,She can not believe that I forgot whether my good friend married, last,7.290845394
299,She can not believe that I forgot whether my good friend married last, winter,8.96270752
300,Our neighbor reminded us that she remembers whether the tow truck hauled, out,5.5020504
301,Our neighbor reminded us that she remembers whether the tow truck hauled out, of,3.996007204
302,Our neighbor reminded us that she remembers whether the tow truck hauled out of, the,0.82972306
303,Our neighbor reminded us that she remembers whether the tow truck hauled out of the, ditch,13.49500465
304,The shop owner told me that the baker forgot whether the restaurant prepared, earlier,9.626371384
305,The shop owner told me that the baker forgot whether the restaurant prepared earlier, that,1.219700575
306,The shop owner told me that the baker forgot whether the restaurant prepared earlier that, week,10.30712509
307,My sister told me that our mother remembers whether the newspaper published, last,6.234391689
308,My sister told me that our mother remembers whether the newspaper published last, month,6.341082573
309,We remember that the judge decided whether the lawyer must shred, before,9.577206612
310,We remember that the judge decided whether the lawyer must shred before, the,0.669319689
311,We remember that the judge decided whether the lawyer must shred before the, trial,7.392808437
