,surprisals,prefix,continuation
81,8.789474,She told me that an allergy what causes him to avoid dining out<extra_id_0> ,ever
82,1.8539015,She told me that an allergy what causes him to avoid dining out ever<extra_id_0> ,since
83,2.2629278,She told me that an allergy what causes him to avoid dining out ever since<extra_id_0> ,he
84,1.9761524,She told me that an allergy what causes him to avoid dining out ever since he<extra_id_0> ,was
85,5.0184956,She told me that an allergy what causes him to avoid dining out ever since he was<extra_id_0> ,young
86,5.7390594,She knows that the delivery who arrived around noon<extra_id_0> ,last
87,3.34558,She knows that the delivery who arrived around noon last<extra_id_0> ,Tuesday
88,4.8193707,We all remember that the package who got lost in the mail<extra_id_0> ,in
89,1.0961864,We all remember that the package who got lost in the mail in<extra_id_0> ,the
90,8.198566,We all remember that the package who got lost in the mail in the<extra_id_0> ,holiday
91,5.4948816,We all remember that the package who got lost in the mail in the holiday<extra_id_0> ,rush
92,8.412043,My friend reported that the symphony who moved my mother to tears<extra_id_0> ,yesterday
93,3.6099482,My friend reported that the symphony who moved my mother to tears yesterday<extra_id_0> ,night
94,5.9871492,I have an idea about that the play who upset me<extra_id_0> ,last
95,1.8252645,I have an idea about that the play who upset me last<extra_id_0> ,night
96,8.1493435,She can guess that a forward what claimed that Elvis is still alive<extra_id_0> ,over
97,2.1376562,She can guess that a forward what claimed that Elvis is still alive over<extra_id_0> ,the
98,4.6079593,She can guess that a forward what claimed that Elvis is still alive over the<extra_id_0> ,weekend
99,9.597211,The newspaper reported that a mix what was used for the salad dressing<extra_id_0> ,every
100,3.8311844,The newspaper reported that a mix what was used for the salad dressing every<extra_id_0> ,time
101,4.569756,The newspaper reported that a mix what was used for the salad dressing every time<extra_id_0> ,she
102,6.1405725,The newspaper reported that a mix what was used for the salad dressing every time she<extra_id_0> ,cooked
103,10.27679,We recall that a critique what found support online<extra_id_0> ,late
104,3.6891022,We recall that a critique what found support online late<extra_id_0> ,in
105,1.3977103,We recall that a critique what found support online late in<extra_id_0> ,the
106,6.4378395,We recall that a critique what found support online late in the<extra_id_0> ,afternoon
107,6.656375,I remember that a diatribe who was published in the local newspaper<extra_id_0> ,yesterday
108,4.130938,I remember that a diatribe who was published in the local newspaper yesterday<extra_id_0> ,night
109,6.5943813,Our friend guessed that a picture who appeared in the newspaper<extra_id_0> ,yesterday
110,6.6196604,Our friend guessed that a picture who appeared in the newspaper yesterday<extra_id_0> ,afternoon
111,8.410974,The mayor told me that a photograph who was taken by the war correspondent<extra_id_0> ,two
112,2.2405097,The mayor told me that a photograph who was taken by the war correspondent two<extra_id_0> ,days
113,2.163802,The mayor told me that a photograph who was taken by the war correspondent two days<extra_id_0> ,after
114,0.7375168,The mayor told me that a photograph who was taken by the war correspondent two days after<extra_id_0> ,the
115,4.936683,The mayor told me that a photograph who was taken by the war correspondent two days after the<extra_id_0> ,battle
116,8.166299,My friend remembers that a description what was disliked by the bishop<extra_id_0> ,over
117,2.319417,My friend remembers that a description what was disliked by the bishop over<extra_id_0> ,a
118,3.8120906,My friend remembers that a description what was disliked by the bishop over a<extra_id_0> ,year
119,2.0349565,My friend remembers that a description what was disliked by the bishop over a year<extra_id_0> ,ago
120,7.7891,The newspaper said that the present who was imported from Italy<extra_id_0> ,while
121,5.7447257,The newspaper said that the present who was imported from Italy while<extra_id_0> ,I
122,1.941232,The newspaper said that the present who was imported from Italy while I<extra_id_0> ,was
123,3.878539,The newspaper said that the present who was imported from Italy while I was<extra_id_0> ,on
124,1.3436363,The newspaper said that the present who was imported from Italy while I was on<extra_id_0> ,vacation
125,7.8012104,Our neighbor said that the argument what tore their marriage apart<extra_id_0> ,yesterday
126,8.556437,My friend told me that a proposal who suggested increasing employe benefits<extra_id_0> ,last
127,6.8863945,My friend told me that a proposal who suggested increasing employe benefits last<extra_id_0> ,evening
128,7.0378428,She can not believe that a conference what took place downtown<extra_id_0> ,last
129,5.9215283,She can not believe that a conference what took place downtown last<extra_id_0> ,spring
130,8.209956,I know what an indication what depression caused us to recommend therapy<extra_id_0> ,last
131,4.0803227,I know what an indication what depression caused us to recommend therapy last<extra_id_0> ,night
132,6.199792,I remember who the gift who Mary cost a lot of money<extra_id_0> ,at
133,1.4634789,I remember who the gift who Mary cost a lot of money at<extra_id_0> ,the
134,5.3950524,I remember who the gift who Mary cost a lot of money at the<extra_id_0> ,last
135,3.9838982,I remember who the gift who Mary cost a lot of money at the last<extra_id_0> ,minute
136,3.0140395,The newspaper reported who the novel who the famous author received favorable reviews<extra_id_0> ,in
137,0.9742201,The newspaper reported who the novel who the famous author received favorable reviews in<extra_id_0> ,the
138,3.742283,The newspaper reported who the novel who the famous author received favorable reviews in the<extra_id_0> ,press
139,10.236279,I know who the painting who Monet fetched a high price at auction<extra_id_0> ,sometime
140,4.1306324,I know who the painting who Monet fetched a high price at auction sometime<extra_id_0> ,last
141,0.7515229,I know who the painting who Monet fetched a high price at auction sometime last<extra_id_0> ,year
142,10.53271,You remember what the instructions what the submarine fell into the furnace<extra_id_0> ,much
143,4.17277,You remember what the instructions what the submarine fell into the furnace much<extra_id_0> ,to
144,3.936317,You remember what the instructions what the submarine fell into the furnace much to<extra_id_0> ,our
145,6.522782,You remember what the instructions what the submarine fell into the furnace much to our<extra_id_0> ,regret
146,8.425438,She told me what an allergy what peanuts causes him to avoid dining out<extra_id_0> ,ever
147,1.5613256,She told me what an allergy what peanuts causes him to avoid dining out ever<extra_id_0> ,since
148,2.0451078,She told me what an allergy what peanuts causes him to avoid dining out ever since<extra_id_0> ,he
149,1.7813268,She told me what an allergy what peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
150,4.6267233,She told me what an allergy what peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
151,5.604237,She knows who the delivery who Sarah arrived around noon<extra_id_0> ,last
152,3.6649928,She knows who the delivery who Sarah arrived around noon last<extra_id_0> ,Tuesday
153,4.3666143,We all remember who the package who Robert got lost in the mail<extra_id_0> ,in
154,1.886149,We all remember who the package who Robert got lost in the mail in<extra_id_0> ,the
155,8.313152,We all remember who the package who Robert got lost in the mail in the<extra_id_0> ,holiday
156,5.8664846,We all remember who the package who Robert got lost in the mail in the holiday<extra_id_0> ,rush
157,8.57137,My friend reported who the symphony who Mozart moved my mother to tears<extra_id_0> ,yesterday
158,3.5659134,My friend reported who the symphony who Mozart moved my mother to tears yesterday<extra_id_0> ,night
159,7.451642,I have an idea about who the play who the amateur comedian upset me<extra_id_0> ,last
160,1.8931224,I have an idea about who the play who the amateur comedian upset me last<extra_id_0> ,night
161,8.11151,She can guess what a forward what the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
162,1.9278269,She can guess what a forward what the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
163,4.6359367,She can guess what a forward what the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
164,10.338311,The newspaper reported what a mix what oil and vinegar was used for the salad dressing<extra_id_0> ,every
165,4.0777984,The newspaper reported what a mix what oil and vinegar was used for the salad dressing every<extra_id_0> ,time
166,4.146218,The newspaper reported what a mix what oil and vinegar was used for the salad dressing every time<extra_id_0> ,she
167,6.0675015,The newspaper reported what a mix what oil and vinegar was used for the salad dressing every time she<extra_id_0> ,cooked
168,11.03368,We recall what a critique what the fossil fuel industry found support online<extra_id_0> ,late
169,3.1348958,We recall what a critique what the fossil fuel industry found support online late<extra_id_0> ,in
170,1.3817289,We recall what a critique what the fossil fuel industry found support online late in<extra_id_0> ,the
171,7.7274275,We recall what a critique what the fossil fuel industry found support online late in the<extra_id_0> ,afternoon
172,5.89947,I remember who a diatribe who the mayor was published in the local newspaper<extra_id_0> ,yesterday
173,4.1213746,I remember who a diatribe who the mayor was published in the local newspaper yesterday<extra_id_0> ,night
174,6.7291174,Our friend guessed who a picture who the convict appeared in the newspaper<extra_id_0> ,yesterday
175,6.5050287,Our friend guessed who a picture who the convict appeared in the newspaper yesterday<extra_id_0> ,afternoon
176,8.233967,The mayor told me who a photograph who the public was taken by the war correspondent<extra_id_0> ,two
177,3.235407,The mayor told me who a photograph who the public was taken by the war correspondent two<extra_id_0> ,days
178,2.43825,The mayor told me who a photograph who the public was taken by the war correspondent two days<extra_id_0> ,after
179,1.0012436,The mayor told me who a photograph who the public was taken by the war correspondent two days after<extra_id_0> ,the
180,5.8141932,The mayor told me who a photograph who the public was taken by the war correspondent two days after the<extra_id_0> ,battle
181,7.605154,My friend remembers what a description what abbey life was disliked by the bishop<extra_id_0> ,over
182,2.2428071,My friend remembers what a description what abbey life was disliked by the bishop over<extra_id_0> ,a
183,2.7808394,My friend remembers what a description what abbey life was disliked by the bishop over a<extra_id_0> ,year
184,0.9477831,My friend remembers what a description what abbey life was disliked by the bishop over a year<extra_id_0> ,ago
185,8.421199,The newspaper said who the present who Simon was imported from Italy<extra_id_0> ,while
186,5.2743487,The newspaper said who the present who Simon was imported from Italy while<extra_id_0> ,I
187,2.738644,The newspaper said who the present who Simon was imported from Italy while I<extra_id_0> ,was
188,4.1334257,The newspaper said who the present who Simon was imported from Italy while I was<extra_id_0> ,on
189,1.9122938,The newspaper said who the present who Simon was imported from Italy while I was on<extra_id_0> ,vacation
190,8.189833,Our neighbor said what the argument what childcare tore their marriage apart<extra_id_0> ,yesterday
191,8.226575,My friend told me who a proposal who the board suggested increasing employe benefits<extra_id_0> ,last
192,6.9890585,My friend told me who a proposal who the board suggested increasing employe benefits last<extra_id_0> ,evening
193,7.5596533,She can not believe what a conference what cell evolution took place downtown<extra_id_0> ,last
194,5.689939,She can not believe what a conference what cell evolution took place downtown last<extra_id_0> ,spring
195,7.760346,I know what an indication what caused us to recommend therapy<extra_id_0> ,last
196,3.9366286,I know what an indication what caused us to recommend therapy last<extra_id_0> ,night
197,5.740031,I remember who the gift who cost a lot of money<extra_id_0> ,at
198,1.3162082,I remember who the gift who cost a lot of money at<extra_id_0> ,the
199,4.933778,I remember who the gift who cost a lot of money at the<extra_id_0> ,last
200,3.5820973,I remember who the gift who cost a lot of money at the last<extra_id_0> ,minute
201,3.4730337,The newspaper reported who the novel who received favorable reviews<extra_id_0> ,in
202,1.3927513,The newspaper reported who the novel who received favorable reviews in<extra_id_0> ,the
203,5.491175,The newspaper reported who the novel who received favorable reviews in the<extra_id_0> ,press
204,10.430647,I know who the painting who fetched a high price at auction<extra_id_0> ,sometime
205,3.8280387,I know who the painting who fetched a high price at auction sometime<extra_id_0> ,last
206,0.77513176,I know who the painting who fetched a high price at auction sometime last<extra_id_0> ,year
207,10.922011,You remember what the instructions what fell into the furnace<extra_id_0> ,much
208,4.527079,You remember what the instructions what fell into the furnace much<extra_id_0> ,to
209,4.5827093,You remember what the instructions what fell into the furnace much to<extra_id_0> ,our
210,7.735434,You remember what the instructions what fell into the furnace much to our<extra_id_0> ,regret
211,8.387133,She told me what an allergy what causes him to avoid dining out<extra_id_0> ,ever
212,1.5861113,She told me what an allergy what causes him to avoid dining out ever<extra_id_0> ,since
213,2.246149,She told me what an allergy what causes him to avoid dining out ever since<extra_id_0> ,he
214,1.7314768,She told me what an allergy what causes him to avoid dining out ever since he<extra_id_0> ,was
215,4.6839867,She told me what an allergy what causes him to avoid dining out ever since he was<extra_id_0> ,young
216,5.796529,She knows who the delivery who arrived around noon<extra_id_0> ,last
217,3.6254756,She knows who the delivery who arrived around noon last<extra_id_0> ,Tuesday
218,4.899693,We all remember who the package who got lost in the mail<extra_id_0> ,in
219,1.3434336,We all remember who the package who got lost in the mail in<extra_id_0> ,the
220,8.167002,We all remember who the package who got lost in the mail in the<extra_id_0> ,holiday
221,5.654472,We all remember who the package who got lost in the mail in the holiday<extra_id_0> ,rush
222,8.50532,My friend reported who the symphony who moved my mother to tears<extra_id_0> ,yesterday
223,3.3167834,My friend reported who the symphony who moved my mother to tears yesterday<extra_id_0> ,night
224,6.188712,I have an idea about who the play who upset me<extra_id_0> ,last
225,1.7153931,I have an idea about who the play who upset me last<extra_id_0> ,night
226,8.185409,She can guess what a forward what claimed that Elvis is still alive<extra_id_0> ,over
227,1.8799609,She can guess what a forward what claimed that Elvis is still alive over<extra_id_0> ,the
228,3.4193563,She can guess what a forward what claimed that Elvis is still alive over the<extra_id_0> ,weekend
229,9.931458,The newspaper reported what a mix what was used for the salad dressing<extra_id_0> ,every
230,4.075056,The newspaper reported what a mix what was used for the salad dressing every<extra_id_0> ,time
231,4.321146,The newspaper reported what a mix what was used for the salad dressing every time<extra_id_0> ,she
232,6.2707715,The newspaper reported what a mix what was used for the salad dressing every time she<extra_id_0> ,cooked
233,10.768824,We recall what a critique what found support online<extra_id_0> ,late
234,3.7426238,We recall what a critique what found support online late<extra_id_0> ,in
235,1.5411985,We recall what a critique what found support online late in<extra_id_0> ,the
236,6.0364494,We recall what a critique what found support online late in the<extra_id_0> ,afternoon
237,6.152203,I remember who a diatribe who was published in the local newspaper<extra_id_0> ,yesterday
238,4.140319,I remember who a diatribe who was published in the local newspaper yesterday<extra_id_0> ,night
239,6.2195573,Our friend guessed who a picture who appeared in the newspaper<extra_id_0> ,yesterday
240,6.7276206,Our friend guessed who a picture who appeared in the newspaper yesterday<extra_id_0> ,afternoon
241,8.081224,The mayor told me who a photograph who was taken by the war correspondent<extra_id_0> ,two
242,2.8388474,The mayor told me who a photograph who was taken by the war correspondent two<extra_id_0> ,days
243,2.3338115,The mayor told me who a photograph who was taken by the war correspondent two days<extra_id_0> ,after
244,0.9442452,The mayor told me who a photograph who was taken by the war correspondent two days after<extra_id_0> ,the
245,5.254888,The mayor told me who a photograph who was taken by the war correspondent two days after the<extra_id_0> ,battle
246,7.822087,My friend remembers what a description what was disliked by the bishop<extra_id_0> ,over
247,2.347533,My friend remembers what a description what was disliked by the bishop over<extra_id_0> ,a
248,3.2381468,My friend remembers what a description what was disliked by the bishop over a<extra_id_0> ,year
249,1.2992798,My friend remembers what a description what was disliked by the bishop over a year<extra_id_0> ,ago
250,8.400087,The newspaper said who the present who was imported from Italy<extra_id_0> ,while
251,5.845719,The newspaper said who the present who was imported from Italy while<extra_id_0> ,I
252,2.7097936,The newspaper said who the present who was imported from Italy while I<extra_id_0> ,was
253,4.0213013,The newspaper said who the present who was imported from Italy while I was<extra_id_0> ,on
254,1.616012,The newspaper said who the present who was imported from Italy while I was on<extra_id_0> ,vacation
255,7.9297233,Our neighbor said what the argument what tore their marriage apart<extra_id_0> ,yesterday
256,8.431596,My friend told me who a proposal who suggested increasing employe benefits<extra_id_0> ,last
257,7.0042768,My friend told me who a proposal who suggested increasing employe benefits last<extra_id_0> ,evening
258,6.494753,She can not believe what a conference what took place downtown<extra_id_0> ,last
259,6.283304,She can not believe what a conference what took place downtown last<extra_id_0> ,spring
