,surprisals,prefix,continuation
30,0.43029642,She can guess that our friend predicts that the movie star will be awarded an oscar for her hard<extra_id_0> ,work
31,12.332449,The newspaper reported that the police know that the suspect killed the witness<extra_id_0> ,in
32,7.8224254,The newspaper reported that the police know that the suspect killed the witness in<extra_id_0> ,the
33,7.8321724,The newspaper reported that the police know that the suspect killed the witness in the<extra_id_0> ,middle
34,4.333474,The newspaper reported that the police know that the suspect killed the witness in the middle<extra_id_0> ,of
35,1.6324803,The newspaper reported that the police know that the suspect killed the witness in the middle of<extra_id_0> ,the
36,3.1812108,The newspaper reported that the police know that the suspect killed the witness in the middle of the<extra_id_0> ,night
37,15.597707,We recall that the old lady heard that the hot tea warmed the young girl<extra_id_0> ,after
38,13.020923,We recall that the old lady heard that the hot tea warmed the young girl after<extra_id_0> ,the
39,13.31817,We recall that the old lady heard that the hot tea warmed the young girl after the<extra_id_0> ,shocking
40,4.284453,We recall that the old lady heard that the hot tea warmed the young girl after the shocking<extra_id_0> ,incident
41,16.065855,I remember that the doctor decided that the nurse should administer the new medicine<extra_id_0> ,to
42,7.3572016,I remember that the doctor decided that the nurse should administer the new medicine to<extra_id_0> ,the
43,13.835039,I remember that the doctor decided that the nurse should administer the new medicine to the<extra_id_0> ,sick
44,11.726816,I remember that the doctor decided that the nurse should administer the new medicine to the sick<extra_id_0> ,patient
45,17.61027,Our friend guessed that my friend discovered that the gossip column revealed family secrets<extra_id_0> ,to
46,10.47943,Our friend guessed that my friend discovered that the gossip column revealed family secrets to<extra_id_0> ,the
47,11.310709,Our friend guessed that my friend discovered that the gossip column revealed family secrets to the<extra_id_0> ,whole
48,5.0317607,Our friend guessed that my friend discovered that the gossip column revealed family secrets to the whole<extra_id_0> ,town
49,18.996128,The mayor told me that the town clerk heard that the town repaired the parking lot<extra_id_0> ,over
50,9.35503,The mayor told me that the town clerk heard that the town repaired the parking lot over<extra_id_0> ,the
51,3.488874,The mayor told me that the town clerk heard that the town repaired the parking lot over the<extra_id_0> ,summer
52,17.001247,My friend remembers that the senator testified about that the government collected personal data<extra_id_0> ,over
53,8.492542,My friend remembers that the senator testified about that the government collected personal data over<extra_id_0> ,the
54,7.817065,My friend remembers that the senator testified about that the government collected personal data over the<extra_id_0> ,past
55,7.2382874,My friend remembers that the senator testified about that the government collected personal data over the past<extra_id_0> ,decade
56,18.114569,The newspaper said that the bureaucrat discovered that the manager followed company regulations<extra_id_0> ,during
57,6.4981675,The newspaper said that the bureaucrat discovered that the manager followed company regulations during<extra_id_0> ,the
58,13.374567,The newspaper said that the bureaucrat discovered that the manager followed company regulations during the<extra_id_0> ,financial
59,6.8708067,The newspaper said that the bureaucrat discovered that the manager followed company regulations during the financial<extra_id_0> ,crisis
60,19.391937,Our neighbor said that the professor intuits that the student despised the assigned materials<extra_id_0> ,last
61,16.120258,Our neighbor said that the professor intuits that the student despised the assigned materials last<extra_id_0> ,semester
62,16.96917,My friend told me that the consultant assumes that the university hired a new administrator<extra_id_0> ,last
63,5.3488913,My friend told me that the consultant assumes that the university hired a new administrator last<extra_id_0> ,week
64,19.191061,She can not believe that I forgot that my good friend married my cousin<extra_id_0> ,last
65,12.11713,She can not believe that I forgot that my good friend married my cousin last<extra_id_0> ,winter
66,16.858616,Our neighbor reminded us that she remembers that the tow truck hauled the wagon<extra_id_0> ,out
67,8.794384,Our neighbor reminded us that she remembers that the tow truck hauled the wagon out<extra_id_0> ,of
68,5.5152326,Our neighbor reminded us that she remembers that the tow truck hauled the wagon out of<extra_id_0> ,the
69,6.674546,Our neighbor reminded us that she remembers that the tow truck hauled the wagon out of the<extra_id_0> ,ditch
70,20.18451,The shop owner told me that the baker forgot that the restaurant prepared a new recipe<extra_id_0> ,earlier
71,9.000555,The shop owner told me that the baker forgot that the restaurant prepared a new recipe earlier<extra_id_0> ,that
72,6.337438,The shop owner told me that the baker forgot that the restaurant prepared a new recipe earlier that<extra_id_0> ,week
73,14.302539,My sister told me that our mother remembers that the newspaper published a scandalous story<extra_id_0> ,last
74,6.5800877,My sister told me that our mother remembers that the newspaper published a scandalous story last<extra_id_0> ,month
75,17.772305,We remember that the judge decided that the lawyer must shred the evidence<extra_id_0> ,before
76,7.9913692,We remember that the judge decided that the lawyer must shred the evidence before<extra_id_0> ,the
77,11.25206,We remember that the judge decided that the lawyer must shred the evidence before the<extra_id_0> ,trial
78,15.78315,I know that my brother said that our aunt devoured<extra_id_0> ,at
79,7.198097,I know that my brother said that our aunt devoured at<extra_id_0> ,the
80,7.7909737,I know that my brother said that our aunt devoured at the<extra_id_0> ,party
81,14.191731,My neighbor told me that the fireman believes that the dog caught<extra_id_0> ,in
82,6.422174,My neighbor told me that the fireman believes that the dog caught in<extra_id_0> ,the
83,5.8809886,My neighbor told me that the fireman believes that the dog caught in the<extra_id_0> ,garage
84,15.277555,I know that our assistant believes that the committee delivered<extra_id_0> ,by
85,7.8117123,I know that our assistant believes that the committee delivered by<extra_id_0> ,the
86,10.077003,I know that our assistant believes that the committee delivered by the<extra_id_0> ,deadline
87,16.14562,You remember that I discovered that the water ruined<extra_id_0> ,during
88,6.0055866,You remember that I discovered that the water ruined during<extra_id_0> ,the
89,4.7498107,You remember that I discovered that the water ruined during the<extra_id_0> ,flood
90,14.370137,She told me that the teacher suspects that the star student stole<extra_id_0> ,last
91,15.330299,She told me that the teacher suspects that the star student stole last<extra_id_0> ,semester
92,15.708919,She knows that the expert can tell that the collector forged<extra_id_0> ,with
93,12.411258,She knows that the expert can tell that the collector forged with<extra_id_0> ,the
94,6.4132066,She knows that the expert can tell that the collector forged with the<extra_id_0> ,help
95,5.2098823,She knows that the expert can tell that the collector forged with the help<extra_id_0> ,of
96,17.47894,She knows that the expert can tell that the collector forged with the help of<extra_id_0> ,modern
97,3.1469285,She knows that the expert can tell that the collector forged with the help of modern<extra_id_0> ,technology
98,11.3846655,We all remember that the politician said that the convict smuggled<extra_id_0> ,into
99,6.1116977,We all remember that the politician said that the convict smuggled into<extra_id_0> ,the
100,13.095394,We all remember that the politician said that the convict smuggled into the<extra_id_0> ,prison
101,16.748089,My friend reported that the banker predicts that the company will sell<extra_id_0> ,next
102,15.26075,My friend reported that the banker predicts that the company will sell next<extra_id_0> ,quarter
103,15.83007,I have an idea about that the actor suspects that her rival sabotaged<extra_id_0> ,last
104,5.2086086,I have an idea about that the actor suspects that her rival sabotaged last<extra_id_0> ,week
105,11.552061,She can guess that our friend predicts that the movie star will be awarded<extra_id_0> ,for
106,10.429403,She can guess that our friend predicts that the movie star will be awarded for<extra_id_0> ,her
107,17.453932,She can guess that our friend predicts that the movie star will be awarded for her<extra_id_0> ,hard
108,0.44874167,She can guess that our friend predicts that the movie star will be awarded for her hard<extra_id_0> ,work
109,12.788163,The newspaper reported that the police know that the suspect killed<extra_id_0> ,in
110,6.46038,The newspaper reported that the police know that the suspect killed in<extra_id_0> ,the
111,6.8237314,The newspaper reported that the police know that the suspect killed in the<extra_id_0> ,middle
112,3.2793677,The newspaper reported that the police know that the suspect killed in the middle<extra_id_0> ,of
113,1.235548,The newspaper reported that the police know that the suspect killed in the middle of<extra_id_0> ,the
114,3.2887068,The newspaper reported that the police know that the suspect killed in the middle of the<extra_id_0> ,night
115,15.928288,We recall that the old lady heard that the hot tea warmed<extra_id_0> ,after
116,12.583042,We recall that the old lady heard that the hot tea warmed after<extra_id_0> ,the
117,12.436656,We recall that the old lady heard that the hot tea warmed after the<extra_id_0> ,shocking
118,3.8252761,We recall that the old lady heard that the hot tea warmed after the shocking<extra_id_0> ,incident
119,13.039343,I remember that the doctor decided that the nurse should administer<extra_id_0> ,to
120,7.920315,I remember that the doctor decided that the nurse should administer to<extra_id_0> ,the
121,13.139002,I remember that the doctor decided that the nurse should administer to the<extra_id_0> ,sick
122,12.429964,I remember that the doctor decided that the nurse should administer to the sick<extra_id_0> ,patient
123,15.8825865,Our friend guessed that my friend discovered that the gossip column revealed<extra_id_0> ,to
124,8.469469,Our friend guessed that my friend discovered that the gossip column revealed to<extra_id_0> ,the
125,11.153899,Our friend guessed that my friend discovered that the gossip column revealed to the<extra_id_0> ,whole
126,5.901439,Our friend guessed that my friend discovered that the gossip column revealed to the whole<extra_id_0> ,town
127,12.259995,The mayor told me that the town clerk heard that the town repaired<extra_id_0> ,over
128,7.1740413,The mayor told me that the town clerk heard that the town repaired over<extra_id_0> ,the
129,7.2435527,The mayor told me that the town clerk heard that the town repaired over the<extra_id_0> ,summer
130,11.421456,My friend remembers that the senator testified about that the government collected<extra_id_0> ,over
131,9.632084,My friend remembers that the senator testified about that the government collected over<extra_id_0> ,the
132,10.238292,My friend remembers that the senator testified about that the government collected over the<extra_id_0> ,past
133,6.280011,My friend remembers that the senator testified about that the government collected over the past<extra_id_0> ,decade
134,20.170595,The newspaper said that the bureaucrat discovered that the manager followed<extra_id_0> ,during
135,6.1962333,The newspaper said that the bureaucrat discovered that the manager followed during<extra_id_0> ,the
136,14.983718,The newspaper said that the bureaucrat discovered that the manager followed during the<extra_id_0> ,financial
137,6.012373,The newspaper said that the bureaucrat discovered that the manager followed during the financial<extra_id_0> ,crisis
138,17.382683,Our neighbor said that the professor intuits that the student despised<extra_id_0> ,last
139,14.828724,Our neighbor said that the professor intuits that the student despised last<extra_id_0> ,semester
140,17.991919,My friend told me that the consultant assumes that the university hired<extra_id_0> ,last
141,6.315705,My friend told me that the consultant assumes that the university hired last<extra_id_0> ,week
142,18.516226,She can not believe that I forgot that my good friend married<extra_id_0> ,last
143,10.254512,She can not believe that I forgot that my good friend married last<extra_id_0> ,winter
144,10.479447,Our neighbor reminded us that she remembers that the tow truck hauled<extra_id_0> ,out
145,13.626735,Our neighbor reminded us that she remembers that the tow truck hauled out<extra_id_0> ,of
146,6.032527,Our neighbor reminded us that she remembers that the tow truck hauled out of<extra_id_0> ,the
147,8.94705,Our neighbor reminded us that she remembers that the tow truck hauled out of the<extra_id_0> ,ditch
148,17.340643,The shop owner told me that the baker forgot that the restaurant prepared<extra_id_0> ,earlier
149,11.186034,The shop owner told me that the baker forgot that the restaurant prepared earlier<extra_id_0> ,that
150,6.9955645,The shop owner told me that the baker forgot that the restaurant prepared earlier that<extra_id_0> ,week
151,15.806197,My sister told me that our mother remembers that the newspaper published<extra_id_0> ,last
152,4.968078,My sister told me that our mother remembers that the newspaper published last<extra_id_0> ,month
153,17.511442,We remember that the judge decided that the lawyer must shred<extra_id_0> ,before
154,8.713868,We remember that the judge decided that the lawyer must shred before<extra_id_0> ,the
155,11.512474,We remember that the judge decided that the lawyer must shred before the<extra_id_0> ,trial
156,16.745016,I know that my brother said whether our aunt devoured the cake<extra_id_0> ,at
157,8.676102,I know that my brother said whether our aunt devoured the cake at<extra_id_0> ,the
158,7.183397,I know that my brother said whether our aunt devoured the cake at the<extra_id_0> ,party
159,14.436687,My neighbor told me that the fireman believes whether the dog caught the cat<extra_id_0> ,in
160,7.0564094,My neighbor told me that the fireman believes whether the dog caught the cat in<extra_id_0> ,the
161,4.238031,My neighbor told me that the fireman believes whether the dog caught the cat in the<extra_id_0> ,garage
162,18.054663,I know that our assistant believes whether the committee delivered the report<extra_id_0> ,by
163,10.730416,I know that our assistant believes whether the committee delivered the report by<extra_id_0> ,the
164,12.144213,I know that our assistant believes whether the committee delivered the report by the<extra_id_0> ,deadline
165,17.815647,You remember that I discovered whether the water ruined the new carpet<extra_id_0> ,during
166,7.8801746,You remember that I discovered whether the water ruined the new carpet during<extra_id_0> ,the
167,4.894339,You remember that I discovered whether the water ruined the new carpet during the<extra_id_0> ,flood
168,17.582104,She told me that the teacher suspects whether the star student stole answers to the test<extra_id_0> ,last
169,16.030704,She told me that the teacher suspects whether the star student stole answers to the test last<extra_id_0> ,semester
170,16.152067,She knows that the expert can tell whether the collector forged the painting<extra_id_0> ,with
171,14.02994,She knows that the expert can tell whether the collector forged the painting with<extra_id_0> ,the
172,6.493561,She knows that the expert can tell whether the collector forged the painting with the<extra_id_0> ,help
173,6.9745765,She knows that the expert can tell whether the collector forged the painting with the help<extra_id_0> ,of
174,17.58223,She knows that the expert can tell whether the collector forged the painting with the help of<extra_id_0> ,modern
175,2.3830543,She knows that the expert can tell whether the collector forged the painting with the help of modern<extra_id_0> ,technology
176,17.276962,We all remember that the politician said whether the convict smuggled a gun<extra_id_0> ,into
177,5.316555,We all remember that the politician said whether the convict smuggled a gun into<extra_id_0> ,the
178,11.480222,We all remember that the politician said whether the convict smuggled a gun into the<extra_id_0> ,prison
179,18.485332,My friend reported that the banker predicts whether the company will sell multiple assets<extra_id_0> ,next
180,15.046127,My friend reported that the banker predicts whether the company will sell multiple assets next<extra_id_0> ,quarter
181,17.836567,I have an idea about that the actor suspects whether her rival sabotaged the audition<extra_id_0> ,last
182,7.9487443,I have an idea about that the actor suspects whether her rival sabotaged the audition last<extra_id_0> ,week
183,9.948906,She can guess that our friend predicts whether the movie star will be awarded an oscar<extra_id_0> ,for
184,11.534036,She can guess that our friend predicts whether the movie star will be awarded an oscar for<extra_id_0> ,her
185,17.53939,She can guess that our friend predicts whether the movie star will be awarded an oscar for her<extra_id_0> ,hard
186,0.6552716,She can guess that our friend predicts whether the movie star will be awarded an oscar for her hard<extra_id_0> ,work
187,12.965577,The newspaper reported that the police know whether the suspect killed the witness<extra_id_0> ,in
188,7.6581893,The newspaper reported that the police know whether the suspect killed the witness in<extra_id_0> ,the
189,7.413263,The newspaper reported that the police know whether the suspect killed the witness in the<extra_id_0> ,middle
190,4.2713313,The newspaper reported that the police know whether the suspect killed the witness in the middle<extra_id_0> ,of
191,1.809229,The newspaper reported that the police know whether the suspect killed the witness in the middle of<extra_id_0> ,the
192,2.9265995,The newspaper reported that the police know whether the suspect killed the witness in the middle of the<extra_id_0> ,night
193,15.862496,We recall that the old lady heard whether the hot tea warmed the young girl<extra_id_0> ,after
194,13.621855,We recall that the old lady heard whether the hot tea warmed the young girl after<extra_id_0> ,the
195,14.106083,We recall that the old lady heard whether the hot tea warmed the young girl after the<extra_id_0> ,shocking
196,3.312933,We recall that the old lady heard whether the hot tea warmed the young girl after the shocking<extra_id_0> ,incident
197,15.417951,I remember that the doctor decided whether the nurse should administer the new medicine<extra_id_0> ,to
198,7.8987594,I remember that the doctor decided whether the nurse should administer the new medicine to<extra_id_0> ,the
199,13.103879,I remember that the doctor decided whether the nurse should administer the new medicine to the<extra_id_0> ,sick
200,10.828201,I remember that the doctor decided whether the nurse should administer the new medicine to the sick<extra_id_0> ,patient
201,17.262506,Our friend guessed that my friend discovered whether the gossip column revealed family secrets<extra_id_0> ,to
202,9.777837,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to<extra_id_0> ,the
203,11.498193,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to the<extra_id_0> ,whole
204,5.405909,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to the whole<extra_id_0> ,town
205,18.924162,The mayor told me that the town clerk heard whether the town repaired the parking lot<extra_id_0> ,over
206,8.7698555,The mayor told me that the town clerk heard whether the town repaired the parking lot over<extra_id_0> ,the
207,3.1766102,The mayor told me that the town clerk heard whether the town repaired the parking lot over the<extra_id_0> ,summer
208,17.230413,My friend remembers that the senator testified about whether the government collected personal data<extra_id_0> ,over
209,8.098988,My friend remembers that the senator testified about whether the government collected personal data over<extra_id_0> ,the
210,7.521311,My friend remembers that the senator testified about whether the government collected personal data over the<extra_id_0> ,past
211,6.8233404,My friend remembers that the senator testified about whether the government collected personal data over the past<extra_id_0> ,decade
212,18.069712,The newspaper said that the bureaucrat discovered whether the manager followed company regulations<extra_id_0> ,during
213,6.231681,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during<extra_id_0> ,the
214,13.606721,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during the<extra_id_0> ,financial
215,7.1389756,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during the financial<extra_id_0> ,crisis
216,19.847849,Our neighbor said that the professor intuits whether the student despised the assigned materials<extra_id_0> ,last
217,17.475742,Our neighbor said that the professor intuits whether the student despised the assigned materials last<extra_id_0> ,semester
218,17.589071,My friend told me that the consultant assumes whether the university hired a new administrator<extra_id_0> ,last
219,6.147383,My friend told me that the consultant assumes whether the university hired a new administrator last<extra_id_0> ,week
220,19.49398,She can not believe that I forgot whether my good friend married my cousin<extra_id_0> ,last
221,12.307368,She can not believe that I forgot whether my good friend married my cousin last<extra_id_0> ,winter
222,17.391172,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon<extra_id_0> ,out
223,9.187071,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out<extra_id_0> ,of
224,5.388348,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out of<extra_id_0> ,the
225,6.203924,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out of the<extra_id_0> ,ditch
226,20.164028,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe<extra_id_0> ,earlier
227,9.336381,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe earlier<extra_id_0> ,that
228,5.7089267,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe earlier that<extra_id_0> ,week
229,15.604847,My sister told me that our mother remembers whether the newspaper published a scandalous story<extra_id_0> ,last
230,8.027205,My sister told me that our mother remembers whether the newspaper published a scandalous story last<extra_id_0> ,month
231,18.130499,We remember that the judge decided whether the lawyer must shred the evidence<extra_id_0> ,before
232,8.231745,We remember that the judge decided whether the lawyer must shred the evidence before<extra_id_0> ,the
233,10.905823,We remember that the judge decided whether the lawyer must shred the evidence before the<extra_id_0> ,trial
234,15.401907,I know that my brother said whether our aunt devoured<extra_id_0> ,at
235,7.615775,I know that my brother said whether our aunt devoured at<extra_id_0> ,the
236,7.5533533,I know that my brother said whether our aunt devoured at the<extra_id_0> ,party
237,14.944269,My neighbor told me that the fireman believes whether the dog caught<extra_id_0> ,in
238,6.645405,My neighbor told me that the fireman believes whether the dog caught in<extra_id_0> ,the
239,5.199767,My neighbor told me that the fireman believes whether the dog caught in the<extra_id_0> ,garage
240,15.741163,I know that our assistant believes whether the committee delivered<extra_id_0> ,by
241,8.003425,I know that our assistant believes whether the committee delivered by<extra_id_0> ,the
242,9.259072,I know that our assistant believes whether the committee delivered by the<extra_id_0> ,deadline
243,15.759563,You remember that I discovered whether the water ruined<extra_id_0> ,during
244,5.836465,You remember that I discovered whether the water ruined during<extra_id_0> ,the
245,5.3332267,You remember that I discovered whether the water ruined during the<extra_id_0> ,flood
246,14.161986,She told me that the teacher suspects whether the star student stole<extra_id_0> ,last
247,16.49025,She told me that the teacher suspects whether the star student stole last<extra_id_0> ,semester
248,15.142087,She knows that the expert can tell whether the collector forged<extra_id_0> ,with
249,12.957017,She knows that the expert can tell whether the collector forged with<extra_id_0> ,the
250,6.1654787,She knows that the expert can tell whether the collector forged with the<extra_id_0> ,help
251,5.3894887,She knows that the expert can tell whether the collector forged with the help<extra_id_0> ,of
252,16.993692,She knows that the expert can tell whether the collector forged with the help of<extra_id_0> ,modern
253,2.9472833,She knows that the expert can tell whether the collector forged with the help of modern<extra_id_0> ,technology
254,12.643904,We all remember that the politician said whether the convict smuggled<extra_id_0> ,into
255,6.3052597,We all remember that the politician said whether the convict smuggled into<extra_id_0> ,the
256,12.929462,We all remember that the politician said whether the convict smuggled into the<extra_id_0> ,prison
257,16.646856,My friend reported that the banker predicts whether the company will sell<extra_id_0> ,next
258,16.039122,My friend reported that the banker predicts whether the company will sell next<extra_id_0> ,quarter
259,14.558377,I have an idea about that the actor suspects whether her rival sabotaged<extra_id_0> ,last
260,5.231254,I have an idea about that the actor suspects whether her rival sabotaged last<extra_id_0> ,week
261,12.135001,She can guess that our friend predicts whether the movie star will be awarded<extra_id_0> ,for
262,9.774141,She can guess that our friend predicts whether the movie star will be awarded for<extra_id_0> ,her
263,17.675797,She can guess that our friend predicts whether the movie star will be awarded for her<extra_id_0> ,hard
264,0.63986593,She can guess that our friend predicts whether the movie star will be awarded for her hard<extra_id_0> ,work
265,12.932004,The newspaper reported that the police know whether the suspect killed<extra_id_0> ,in
266,5.877618,The newspaper reported that the police know whether the suspect killed in<extra_id_0> ,the
267,7.133661,The newspaper reported that the police know whether the suspect killed in the<extra_id_0> ,middle
268,3.5983942,The newspaper reported that the police know whether the suspect killed in the middle<extra_id_0> ,of
269,1.427352,The newspaper reported that the police know whether the suspect killed in the middle of<extra_id_0> ,the
270,3.229141,The newspaper reported that the police know whether the suspect killed in the middle of the<extra_id_0> ,night
271,14.783602,We recall that the old lady heard whether the hot tea warmed<extra_id_0> ,after
272,13.004271,We recall that the old lady heard whether the hot tea warmed after<extra_id_0> ,the
273,11.978836,We recall that the old lady heard whether the hot tea warmed after the<extra_id_0> ,shocking
274,3.355311,We recall that the old lady heard whether the hot tea warmed after the shocking<extra_id_0> ,incident
275,13.323738,I remember that the doctor decided whether the nurse should administer<extra_id_0> ,to
276,7.6997128,I remember that the doctor decided whether the nurse should administer to<extra_id_0> ,the
277,12.849618,I remember that the doctor decided whether the nurse should administer to the<extra_id_0> ,sick
278,11.794344,I remember that the doctor decided whether the nurse should administer to the sick<extra_id_0> ,patient
279,15.3584795,Our friend guessed that my friend discovered whether the gossip column revealed<extra_id_0> ,to
280,8.690577,Our friend guessed that my friend discovered whether the gossip column revealed to<extra_id_0> ,the
281,11.353433,Our friend guessed that my friend discovered whether the gossip column revealed to the<extra_id_0> ,whole
282,5.8058553,Our friend guessed that my friend discovered whether the gossip column revealed to the whole<extra_id_0> ,town
283,12.355521,The mayor told me that the town clerk heard whether the town repaired<extra_id_0> ,over
284,6.416669,The mayor told me that the town clerk heard whether the town repaired over<extra_id_0> ,the
285,7.92193,The mayor told me that the town clerk heard whether the town repaired over the<extra_id_0> ,summer
286,11.887728,My friend remembers that the senator testified about whether the government collected<extra_id_0> ,over
287,8.886005,My friend remembers that the senator testified about whether the government collected over<extra_id_0> ,the
288,9.520933,My friend remembers that the senator testified about whether the government collected over the<extra_id_0> ,past
289,5.476426,My friend remembers that the senator testified about whether the government collected over the past<extra_id_0> ,decade
290,20.141771,The newspaper said that the bureaucrat discovered whether the manager followed<extra_id_0> ,during
291,7.0872164,The newspaper said that the bureaucrat discovered whether the manager followed during<extra_id_0> ,the
292,14.753009,The newspaper said that the bureaucrat discovered whether the manager followed during the<extra_id_0> ,financial
293,5.887232,The newspaper said that the bureaucrat discovered whether the manager followed during the financial<extra_id_0> ,crisis
294,16.198742,Our neighbor said that the professor intuits whether the student despised<extra_id_0> ,last
295,13.3826475,Our neighbor said that the professor intuits whether the student despised last<extra_id_0> ,semester
296,18.459318,My friend told me that the consultant assumes whether the university hired<extra_id_0> ,last
297,6.2207212,My friend told me that the consultant assumes whether the university hired last<extra_id_0> ,week
298,18.582813,She can not believe that I forgot whether my good friend married<extra_id_0> ,last
299,10.650712,She can not believe that I forgot whether my good friend married last<extra_id_0> ,winter
300,12.024464,Our neighbor reminded us that she remembers whether the tow truck hauled<extra_id_0> ,out
301,13.139076,Our neighbor reminded us that she remembers whether the tow truck hauled out<extra_id_0> ,of
302,5.486443,Our neighbor reminded us that she remembers whether the tow truck hauled out of<extra_id_0> ,the
303,8.597699,Our neighbor reminded us that she remembers whether the tow truck hauled out of the<extra_id_0> ,ditch
304,15.464109,The shop owner told me that the baker forgot whether the restaurant prepared<extra_id_0> ,earlier
305,11.481353,The shop owner told me that the baker forgot whether the restaurant prepared earlier<extra_id_0> ,that
306,7.1615915,The shop owner told me that the baker forgot whether the restaurant prepared earlier that<extra_id_0> ,week
307,16.47764,My sister told me that our mother remembers whether the newspaper published<extra_id_0> ,last
308,5.480512,My sister told me that our mother remembers whether the newspaper published last<extra_id_0> ,month
309,18.061634,We remember that the judge decided whether the lawyer must shred<extra_id_0> ,before
310,8.720944,We remember that the judge decided whether the lawyer must shred before<extra_id_0> ,the
311,10.8178835,We remember that the judge decided whether the lawyer must shred before the<extra_id_0> ,trial
