,surprisals,prefix,continuation
38,8.844496,We recall that the blogger drafted a critique of the fossil fuel industry<extra_id_0> ,late
39,1.7020739,We recall that the blogger drafted a critique of the fossil fuel industry late<extra_id_0> ,in
40,1.236451,We recall that the blogger drafted a critique of the fossil fuel industry late in<extra_id_0> ,the
41,5.5144534,We recall that the blogger drafted a critique of the fossil fuel industry late in the<extra_id_0> ,afternoon
42,6.7209435,I remember that the politician wrote a diatribe against the mayor<extra_id_0> ,yesterday
43,4.015885,I remember that the politician wrote a diatribe against the mayor yesterday<extra_id_0> ,night
44,7.630358,Our friend guessed that we saw a picture of the convict<extra_id_0> ,yesterday
45,5.633831,Our friend guessed that we saw a picture of the convict yesterday<extra_id_0> ,afternoon
46,8.979473,The mayor told me that the newspapers printed a photograph of the general<extra_id_0> ,two
47,1.9498776,The mayor told me that the newspapers printed a photograph of the general two<extra_id_0> ,days
48,1.4815782,The mayor told me that the newspapers printed a photograph of the general two days<extra_id_0> ,after
49,1.3818744,The mayor told me that the newspapers printed a photograph of the general two days after<extra_id_0> ,the
50,5.372935,The mayor told me that the newspapers printed a photograph of the general two days after the<extra_id_0> ,battle
51,6.9423814,My friend remembers that the monk penned a description of abbey life<extra_id_0> ,over
52,1.6439396,My friend remembers that the monk penned a description of abbey life over<extra_id_0> ,a
53,2.4161983,My friend remembers that the monk penned a description of abbey life over a<extra_id_0> ,year
54,0.50247437,My friend remembers that the monk penned a description of abbey life over a year<extra_id_0> ,ago
55,8.072816,The newspaper said that I picked out the present for Simon<extra_id_0> ,while
56,1.5656172,The newspaper said that I picked out the present for Simon while<extra_id_0> ,I
57,1.2740988,The newspaper said that I picked out the present for Simon while I<extra_id_0> ,was
58,3.307635,The newspaper said that I picked out the present for Simon while I was<extra_id_0> ,on
59,2.2425804,The newspaper said that I picked out the present for Simon while I was on<extra_id_0> ,vacation
60,6.5746555,Our neighbor said that she won the argument about childcare<extra_id_0> ,yesterday
61,5.676134,My friend told me that he wrote a proposal for the board<extra_id_0> ,last
62,6.2534814,My friend told me that he wrote a proposal for the board last<extra_id_0> ,evening
63,4.194646,She can not believe that we attended a conference on cell evolution<extra_id_0> ,last
64,5.569766,She can not believe that we attended a conference on cell evolution last<extra_id_0> ,spring
65,8.680763,I know that your tears signaled an indication of<extra_id_0> ,last
66,2.1146245,I know that your tears signaled an indication of last<extra_id_0> ,night
67,8.195418,I remember that we all pitched in to buy the gift for<extra_id_0> ,at
68,2.854011,I remember that we all pitched in to buy the gift for at<extra_id_0> ,the
69,4.844219,I remember that we all pitched in to buy the gift for at the<extra_id_0> ,last
70,2.6248274,I remember that we all pitched in to buy the gift for at the last<extra_id_0> ,minute
71,7.2275033,The newspaper reported that the critics reviewed the novel by<extra_id_0> ,in
72,2.6000285,The newspaper reported that the critics reviewed the novel by in<extra_id_0> ,the
73,4.91646,The newspaper reported that the critics reviewed the novel by in the<extra_id_0> ,press
74,9.93537,I know that the family bought the painting by<extra_id_0> ,sometime
75,5.582235,I know that the family bought the painting by sometime<extra_id_0> ,last
76,0.5838906,I know that the family bought the painting by sometime last<extra_id_0> ,year
77,9.081516,You remember that the spy sold the instructions for<extra_id_0> ,much
78,5.5012093,You remember that the spy sold the instructions for much<extra_id_0> ,to
79,6.022095,You remember that the spy sold the instructions for much to<extra_id_0> ,our
80,8.131901,You remember that the spy sold the instructions for much to our<extra_id_0> ,regret
81,10.021464,She told me that he has had an allergy to<extra_id_0> ,ever
82,3.385201,She told me that he has had an allergy to ever<extra_id_0> ,since
83,2.1399872,She told me that he has had an allergy to ever since<extra_id_0> ,he
84,0.51095575,She told me that he has had an allergy to ever since he<extra_id_0> ,was
85,4.568792,She told me that he has had an allergy to ever since he was<extra_id_0> ,young
86,7.18357,She knows that the doorman accepted the delivery for<extra_id_0> ,last
87,5.4014754,She knows that the doorman accepted the delivery for last<extra_id_0> ,Tuesday
88,7.6497054,We all remember that the mailman lost the package for<extra_id_0> ,in
89,3.1402452,We all remember that the mailman lost the package for in<extra_id_0> ,the
90,7.9143405,We all remember that the mailman lost the package for in the<extra_id_0> ,holiday
91,4.840708,We all remember that the mailman lost the package for in the holiday<extra_id_0> ,rush
92,9.052264,My friend reported that we listened to the symphony by<extra_id_0> ,yesterday
93,2.9274902,My friend reported that we listened to the symphony by yesterday<extra_id_0> ,night
94,7.6945434,I have an idea about that I saw the play by<extra_id_0> ,last
95,1.755022,I have an idea about that I saw the play by last<extra_id_0> ,night
96,8.694374,She can guess that my friend wrote a forward for<extra_id_0> ,over
97,3.5751336,She can guess that my friend wrote a forward for over<extra_id_0> ,the
98,2.566022,She can guess that my friend wrote a forward for over the<extra_id_0> ,weekend
99,9.971018,The newspaper reported that she made the salad dressing from a mix of<extra_id_0> ,every
100,8.45506,The newspaper reported that she made the salad dressing from a mix of every<extra_id_0> ,time
101,1.8975857,The newspaper reported that she made the salad dressing from a mix of every time<extra_id_0> ,she
102,4.6774154,The newspaper reported that she made the salad dressing from a mix of every time she<extra_id_0> ,cooked
103,9.777717,We recall that the blogger drafted a critique of<extra_id_0> ,late
104,5.4183207,We recall that the blogger drafted a critique of late<extra_id_0> ,in
105,0.84132653,We recall that the blogger drafted a critique of late in<extra_id_0> ,the
106,4.0150137,We recall that the blogger drafted a critique of late in the<extra_id_0> ,afternoon
107,8.664867,I remember that the politician wrote a diatribe against<extra_id_0> ,yesterday
108,4.377042,I remember that the politician wrote a diatribe against yesterday<extra_id_0> ,night
109,9.517285,Our friend guessed that we saw a picture of<extra_id_0> ,yesterday
110,6.2990236,Our friend guessed that we saw a picture of yesterday<extra_id_0> ,afternoon
111,6.2264585,The mayor told me that the newspapers printed a photograph of<extra_id_0> ,two
112,6.154502,The mayor told me that the newspapers printed a photograph of two<extra_id_0> ,days
113,3.9092565,The mayor told me that the newspapers printed a photograph of two days<extra_id_0> ,after
114,1.0416751,The mayor told me that the newspapers printed a photograph of two days after<extra_id_0> ,the
115,6.4711437,The mayor told me that the newspapers printed a photograph of two days after the<extra_id_0> ,battle
116,9.531741,My friend remembers that the monk penned a description of<extra_id_0> ,over
117,1.9402487,My friend remembers that the monk penned a description of over<extra_id_0> ,a
118,2.1009386,My friend remembers that the monk penned a description of over a<extra_id_0> ,year
119,1.0764766,My friend remembers that the monk penned a description of over a year<extra_id_0> ,ago
120,9.861013,The newspaper said that I picked out the present for<extra_id_0> ,while
121,1.7817197,The newspaper said that I picked out the present for while<extra_id_0> ,I
122,1.5164813,The newspaper said that I picked out the present for while I<extra_id_0> ,was
123,3.5308595,The newspaper said that I picked out the present for while I was<extra_id_0> ,on
124,0.9049375,The newspaper said that I picked out the present for while I was on<extra_id_0> ,vacation
125,7.4250956,Our neighbor said that she won the argument about<extra_id_0> ,yesterday
126,8.761497,My friend told me that he wrote a proposal for<extra_id_0> ,last
127,6.166817,My friend told me that he wrote a proposal for last<extra_id_0> ,evening
128,7.067258,She can not believe that we attended a conference on<extra_id_0> ,last
129,6.3360686,She can not believe that we attended a conference on last<extra_id_0> ,spring
130,8.632233,I know what your tears signaled an indication of depression<extra_id_0> ,last
131,2.8005848,I know what your tears signaled an indication of depression last<extra_id_0> ,night
132,5.8786993,I remember who we all pitched in to buy the gift for Mary<extra_id_0> ,at
133,1.2734387,I remember who we all pitched in to buy the gift for Mary at<extra_id_0> ,the
134,5.2123737,I remember who we all pitched in to buy the gift for Mary at the<extra_id_0> ,last
135,2.8304968,I remember who we all pitched in to buy the gift for Mary at the last<extra_id_0> ,minute
136,4.7566113,The newspaper reported who the critics reviewed the novel by the famous author<extra_id_0> ,in
137,1.4137707,The newspaper reported who the critics reviewed the novel by the famous author in<extra_id_0> ,the
138,4.6065745,The newspaper reported who the critics reviewed the novel by the famous author in the<extra_id_0> ,press
139,12.229754,I know who the family bought the painting by Monet<extra_id_0> ,sometime
140,5.3315086,I know who the family bought the painting by Monet sometime<extra_id_0> ,last
141,0.6020757,I know who the family bought the painting by Monet sometime last<extra_id_0> ,year
142,10.606923,You remember what the spy sold the instructions for the submarine<extra_id_0> ,much
143,4.474749,You remember what the spy sold the instructions for the submarine much<extra_id_0> ,to
144,4.421222,You remember what the spy sold the instructions for the submarine much to<extra_id_0> ,our
145,5.280045,You remember what the spy sold the instructions for the submarine much to our<extra_id_0> ,regret
146,7.5215783,She told me what he has had an allergy to peanuts<extra_id_0> ,ever
147,0.6746384,She told me what he has had an allergy to peanuts ever<extra_id_0> ,since
148,2.0971048,She told me what he has had an allergy to peanuts ever since<extra_id_0> ,he
149,0.88774824,She told me what he has had an allergy to peanuts ever since he<extra_id_0> ,was
150,4.8595552,She told me what he has had an allergy to peanuts ever since he was<extra_id_0> ,young
151,8.050071,She knows who the doorman accepted the delivery for Sarah<extra_id_0> ,last
152,5.028851,She knows who the doorman accepted the delivery for Sarah last<extra_id_0> ,Tuesday
153,5.7538986,We all remember who the mailman lost the package for Robert<extra_id_0> ,in
154,1.9329578,We all remember who the mailman lost the package for Robert in<extra_id_0> ,the
155,8.089714,We all remember who the mailman lost the package for Robert in the<extra_id_0> ,holiday
156,5.1298747,We all remember who the mailman lost the package for Robert in the holiday<extra_id_0> ,rush
157,6.7389135,My friend reported who we listened to the symphony by Mozart<extra_id_0> ,yesterday
158,4.4853835,My friend reported who we listened to the symphony by Mozart yesterday<extra_id_0> ,night
159,8.050556,I have an idea about who I saw the play by the amateur comedian<extra_id_0> ,last
160,1.9593848,I have an idea about who I saw the play by the amateur comedian last<extra_id_0> ,night
161,8.6013155,She can guess what my friend wrote a forward for the new manuscript<extra_id_0> ,over
162,1.5430018,She can guess what my friend wrote a forward for the new manuscript over<extra_id_0> ,the
163,3.5191512,She can guess what my friend wrote a forward for the new manuscript over the<extra_id_0> ,weekend
164,11.038265,The newspaper reported what she made the salad dressing from a mix of oil and vinegar<extra_id_0> ,every
165,2.9077382,The newspaper reported what she made the salad dressing from a mix of oil and vinegar every<extra_id_0> ,time
166,0.8521583,The newspaper reported what she made the salad dressing from a mix of oil and vinegar every time<extra_id_0> ,she
167,4.1384945,The newspaper reported what she made the salad dressing from a mix of oil and vinegar every time she<extra_id_0> ,cooked
168,10.151759,We recall what the blogger drafted a critique of the fossil fuel industry<extra_id_0> ,late
169,2.2451534,We recall what the blogger drafted a critique of the fossil fuel industry late<extra_id_0> ,in
170,1.3075321,We recall what the blogger drafted a critique of the fossil fuel industry late in<extra_id_0> ,the
171,5.668853,We recall what the blogger drafted a critique of the fossil fuel industry late in the<extra_id_0> ,afternoon
172,7.077952,I remember who the politician wrote a diatribe against the mayor<extra_id_0> ,yesterday
173,4.1995554,I remember who the politician wrote a diatribe against the mayor yesterday<extra_id_0> ,night
174,8.503654,Our friend guessed who we saw a picture of the convict<extra_id_0> ,yesterday
175,6.819058,Our friend guessed who we saw a picture of the convict yesterday<extra_id_0> ,afternoon
176,8.929499,The mayor told me who the newspapers printed a photograph of the general<extra_id_0> ,two
177,3.4421628,The mayor told me who the newspapers printed a photograph of the general two<extra_id_0> ,days
178,2.6772552,The mayor told me who the newspapers printed a photograph of the general two days<extra_id_0> ,after
179,1.3986297,The mayor told me who the newspapers printed a photograph of the general two days after<extra_id_0> ,the
180,5.4640307,The mayor told me who the newspapers printed a photograph of the general two days after the<extra_id_0> ,battle
181,7.504962,My friend remembers what the monk penned a description of abbey life<extra_id_0> ,over
182,1.9696864,My friend remembers what the monk penned a description of abbey life over<extra_id_0> ,a
183,2.7575266,My friend remembers what the monk penned a description of abbey life over a<extra_id_0> ,year
184,0.46243954,My friend remembers what the monk penned a description of abbey life over a year<extra_id_0> ,ago
185,8.544698,The newspaper said who I picked out the present for Simon<extra_id_0> ,while
186,3.5079565,The newspaper said who I picked out the present for Simon while<extra_id_0> ,I
187,2.2062502,The newspaper said who I picked out the present for Simon while I<extra_id_0> ,was
188,3.8166957,The newspaper said who I picked out the present for Simon while I was<extra_id_0> ,on
189,2.6546814,The newspaper said who I picked out the present for Simon while I was on<extra_id_0> ,vacation
190,8.796866,Our neighbor said what she won the argument about childcare<extra_id_0> ,yesterday
191,6.467594,My friend told me who he wrote a proposal for the board<extra_id_0> ,last
192,6.0718703,My friend told me who he wrote a proposal for the board last<extra_id_0> ,evening
193,6.40948,She can not believe what we attended a conference on cell evolution<extra_id_0> ,last
194,5.654115,She can not believe what we attended a conference on cell evolution last<extra_id_0> ,spring
195,8.702243,I know what your tears signaled an indication of<extra_id_0> ,last
196,2.2029653,I know what your tears signaled an indication of last<extra_id_0> ,night
197,6.879023,I remember who we all pitched in to buy the gift for<extra_id_0> ,at
198,1.7831463,I remember who we all pitched in to buy the gift for at<extra_id_0> ,the
199,4.860805,I remember who we all pitched in to buy the gift for at the<extra_id_0> ,last
200,2.4889722,I remember who we all pitched in to buy the gift for at the last<extra_id_0> ,minute
201,6.7112107,The newspaper reported who the critics reviewed the novel by<extra_id_0> ,in
202,1.7424402,The newspaper reported who the critics reviewed the novel by in<extra_id_0> ,the
203,6.3627186,The newspaper reported who the critics reviewed the novel by in the<extra_id_0> ,press
204,11.064001,I know who the family bought the painting by<extra_id_0> ,sometime
205,4.9274983,I know who the family bought the painting by sometime<extra_id_0> ,last
206,0.7177533,I know who the family bought the painting by sometime last<extra_id_0> ,year
207,9.635507,You remember what the spy sold the instructions for<extra_id_0> ,much
208,5.3344955,You remember what the spy sold the instructions for much<extra_id_0> ,to
209,6.5522037,You remember what the spy sold the instructions for much to<extra_id_0> ,our
210,8.765462,You remember what the spy sold the instructions for much to our<extra_id_0> ,regret
211,8.972833,She told me what he has had an allergy to<extra_id_0> ,ever
212,2.2654045,She told me what he has had an allergy to ever<extra_id_0> ,since
213,2.015768,She told me what he has had an allergy to ever since<extra_id_0> ,he
214,0.67124987,She told me what he has had an allergy to ever since he<extra_id_0> ,was
215,4.4679246,She told me what he has had an allergy to ever since he was<extra_id_0> ,young
216,7.5809,She knows who the doorman accepted the delivery for<extra_id_0> ,last
217,5.5318856,She knows who the doorman accepted the delivery for last<extra_id_0> ,Tuesday
218,5.3378224,We all remember who the mailman lost the package for<extra_id_0> ,in
219,1.6550384,We all remember who the mailman lost the package for in<extra_id_0> ,the
220,8.25115,We all remember who the mailman lost the package for in the<extra_id_0> ,holiday
221,4.711212,We all remember who the mailman lost the package for in the holiday<extra_id_0> ,rush
222,9.514372,My friend reported who we listened to the symphony by<extra_id_0> ,yesterday
223,3.630307,My friend reported who we listened to the symphony by yesterday<extra_id_0> ,night
224,7.9533186,I have an idea about who I saw the play by<extra_id_0> ,last
225,2.175993,I have an idea about who I saw the play by last<extra_id_0> ,night
226,7.8632197,She can guess what my friend wrote a forward for<extra_id_0> ,over
227,2.860099,She can guess what my friend wrote a forward for over<extra_id_0> ,the
228,2.6794686,She can guess what my friend wrote a forward for over the<extra_id_0> ,weekend
229,9.816856,The newspaper reported what she made the salad dressing from a mix of<extra_id_0> ,every
230,7.1638827,The newspaper reported what she made the salad dressing from a mix of every<extra_id_0> ,time
231,2.6297874,The newspaper reported what she made the salad dressing from a mix of every time<extra_id_0> ,she
232,5.222503,The newspaper reported what she made the salad dressing from a mix of every time she<extra_id_0> ,cooked
233,9.577196,We recall what the blogger drafted a critique of<extra_id_0> ,late
234,4.314413,We recall what the blogger drafted a critique of late<extra_id_0> ,in
235,1.058117,We recall what the blogger drafted a critique of late in<extra_id_0> ,the
236,4.378859,We recall what the blogger drafted a critique of late in the<extra_id_0> ,afternoon
237,5.529677,I remember who the politician wrote a diatribe against<extra_id_0> ,yesterday
238,5.0819626,I remember who the politician wrote a diatribe against yesterday<extra_id_0> ,night
239,7.732103,Our friend guessed who we saw a picture of<extra_id_0> ,yesterday
240,5.9916854,Our friend guessed who we saw a picture of yesterday<extra_id_0> ,afternoon
241,5.7553625,The mayor told me who the newspapers printed a photograph of<extra_id_0> ,two
242,5.434034,The mayor told me who the newspapers printed a photograph of two<extra_id_0> ,days
243,4.0552526,The mayor told me who the newspapers printed a photograph of two days<extra_id_0> ,after
244,1.5013347,The mayor told me who the newspapers printed a photograph of two days after<extra_id_0> ,the
245,7.15841,The mayor told me who the newspapers printed a photograph of two days after the<extra_id_0> ,battle
246,8.315101,My friend remembers what the monk penned a description of<extra_id_0> ,over
247,2.0187924,My friend remembers what the monk penned a description of over<extra_id_0> ,a
248,2.164173,My friend remembers what the monk penned a description of over a<extra_id_0> ,year
249,0.61955315,My friend remembers what the monk penned a description of over a year<extra_id_0> ,ago
250,8.434252,The newspaper said who I picked out the present for<extra_id_0> ,while
251,3.6364987,The newspaper said who I picked out the present for while<extra_id_0> ,I
252,1.8358762,The newspaper said who I picked out the present for while I<extra_id_0> ,was
253,3.8235345,The newspaper said who I picked out the present for while I was<extra_id_0> ,on
254,1.7256622,The newspaper said who I picked out the present for while I was on<extra_id_0> ,vacation
255,7.243312,Our neighbor said what she won the argument about<extra_id_0> ,yesterday
256,6.7295976,My friend told me who he wrote a proposal for<extra_id_0> ,last
257,6.2671547,My friend told me who he wrote a proposal for last<extra_id_0> ,evening
258,6.8074307,She can not believe what we attended a conference on<extra_id_0> ,last
259,6.4181685,She can not believe what we attended a conference on last<extra_id_0> ,spring
