,surprisals,prefix,continuation
30,0.14858611,She can guess that our friend predicts that the movie star will be awarded an oscar for her hard<extra_id_0> ,work
31,2.588636,The newspaper reported that the police know that the suspect killed the witness<extra_id_0> ,in
32,1.163866,The newspaper reported that the police know that the suspect killed the witness in<extra_id_0> ,the
33,7.7355275,The newspaper reported that the police know that the suspect killed the witness in the<extra_id_0> ,middle
34,0.042217053,The newspaper reported that the police know that the suspect killed the witness in the middle<extra_id_0> ,of
35,0.69626033,The newspaper reported that the police know that the suspect killed the witness in the middle of<extra_id_0> ,the
36,1.6857536,The newspaper reported that the police know that the suspect killed the witness in the middle of the<extra_id_0> ,night
37,5.705677,We recall that the old lady heard that the hot tea warmed the young girl<extra_id_0> ,after
38,1.7625203,We recall that the old lady heard that the hot tea warmed the young girl after<extra_id_0> ,the
39,10.223416,We recall that the old lady heard that the hot tea warmed the young girl after the<extra_id_0> ,shocking
40,2.0655859,We recall that the old lady heard that the hot tea warmed the young girl after the shocking<extra_id_0> ,incident
41,1.9448191,I remember that the doctor decided that the nurse should administer the new medicine<extra_id_0> ,to
42,1.3565062,I remember that the doctor decided that the nurse should administer the new medicine to<extra_id_0> ,the
43,5.105857,I remember that the doctor decided that the nurse should administer the new medicine to the<extra_id_0> ,sick
44,2.6103716,I remember that the doctor decided that the nurse should administer the new medicine to the sick<extra_id_0> ,patient
45,3.6647532,Our friend guessed that my friend discovered that the gossip column revealed family secrets<extra_id_0> ,to
46,1.9905546,Our friend guessed that my friend discovered that the gossip column revealed family secrets to<extra_id_0> ,the
47,6.9558406,Our friend guessed that my friend discovered that the gossip column revealed family secrets to the<extra_id_0> ,whole
48,6.1180806,Our friend guessed that my friend discovered that the gossip column revealed family secrets to the whole<extra_id_0> ,town
49,5.786536,The mayor told me that the town clerk heard that the town repaired the parking lot<extra_id_0> ,over
50,0.87679195,The mayor told me that the town clerk heard that the town repaired the parking lot over<extra_id_0> ,the
51,1.8592864,The mayor told me that the town clerk heard that the town repaired the parking lot over the<extra_id_0> ,summer
56,4.664651,The newspaper said that the bureaucrat discovered that the manager followed company regulations<extra_id_0> ,during
57,0.73400795,The newspaper said that the bureaucrat discovered that the manager followed company regulations during<extra_id_0> ,the
58,5.869252,The newspaper said that the bureaucrat discovered that the manager followed company regulations during the<extra_id_0> ,financial
59,1.8113003,The newspaper said that the bureaucrat discovered that the manager followed company regulations during the financial<extra_id_0> ,crisis
60,8.646878,Our neighbor said that the professor intuits that the student despised the assigned materials<extra_id_0> ,last
61,3.053137,Our neighbor said that the professor intuits that the student despised the assigned materials last<extra_id_0> ,semester
62,4.592741,My friend told me that the consultant assumes that the university hired a new administrator<extra_id_0> ,last
63,1.8102711,My friend told me that the consultant assumes that the university hired a new administrator last<extra_id_0> ,week
64,5.9090433,She can not believe that I forgot that my good friend married my cousin<extra_id_0> ,last
65,6.186393,She can not believe that I forgot that my good friend married my cousin last<extra_id_0> ,winter
66,3.9512036,Our neighbor reminded us that she remembers that the tow truck hauled the wagon<extra_id_0> ,out
67,0.9405082,Our neighbor reminded us that she remembers that the tow truck hauled the wagon out<extra_id_0> ,of
68,0.5327211,Our neighbor reminded us that she remembers that the tow truck hauled the wagon out of<extra_id_0> ,the
69,4.8452907,Our neighbor reminded us that she remembers that the tow truck hauled the wagon out of the<extra_id_0> ,ditch
70,6.177482,The shop owner told me that the baker forgot that the restaurant prepared a new recipe<extra_id_0> ,earlier
71,3.0052068,The shop owner told me that the baker forgot that the restaurant prepared a new recipe earlier<extra_id_0> ,that
72,3.047164,The shop owner told me that the baker forgot that the restaurant prepared a new recipe earlier that<extra_id_0> ,week
73,5.3002276,My sister told me that our mother remembers that the newspaper published a scandalous story<extra_id_0> ,last
74,2.1237516,My sister told me that our mother remembers that the newspaper published a scandalous story last<extra_id_0> ,month
75,2.9860945,We remember that the judge decided that the lawyer must shred the evidence<extra_id_0> ,before
76,2.0059528,We remember that the judge decided that the lawyer must shred the evidence before<extra_id_0> ,the
77,2.3328187,We remember that the judge decided that the lawyer must shred the evidence before the<extra_id_0> ,trial
78,7.2707644,I know that my brother said that our aunt devoured<extra_id_0> ,at
79,2.3190088,I know that my brother said that our aunt devoured at<extra_id_0> ,the
80,5.3847566,I know that my brother said that our aunt devoured at the<extra_id_0> ,party
81,3.707564,My neighbor told me that the fireman believes that the dog caught<extra_id_0> ,in
82,0.43217823,My neighbor told me that the fireman believes that the dog caught in<extra_id_0> ,the
83,4.850245,My neighbor told me that the fireman believes that the dog caught in the<extra_id_0> ,garage
84,5.5040984,I know that our assistant believes that the committee delivered<extra_id_0> ,by
85,1.5465448,I know that our assistant believes that the committee delivered by<extra_id_0> ,the
86,8.004509,I know that our assistant believes that the committee delivered by the<extra_id_0> ,deadline
87,9.251909,You remember that I discovered that the water ruined<extra_id_0> ,during
88,0.8977348,You remember that I discovered that the water ruined during<extra_id_0> ,the
89,3.8708718,You remember that I discovered that the water ruined during the<extra_id_0> ,flood
90,8.432818,She told me that the teacher suspects that the star student stole<extra_id_0> ,last
91,5.696585,She told me that the teacher suspects that the star student stole last<extra_id_0> ,semester
92,6.2770214,She knows that the expert can tell that the collector forged<extra_id_0> ,with
93,1.713073,She knows that the expert can tell that the collector forged with<extra_id_0> ,the
94,4.896653,She knows that the expert can tell that the collector forged with the<extra_id_0> ,help
95,0.04939792,She knows that the expert can tell that the collector forged with the help<extra_id_0> ,of
96,7.9224443,She knows that the expert can tell that the collector forged with the help of<extra_id_0> ,modern
97,1.8935859,She knows that the expert can tell that the collector forged with the help of modern<extra_id_0> ,technology
98,4.2247186,We all remember that the politician said that the convict smuggled<extra_id_0> ,into
99,1.1451924,We all remember that the politician said that the convict smuggled into<extra_id_0> ,the
100,3.4173973,We all remember that the politician said that the convict smuggled into the<extra_id_0> ,prison
101,7.870458,My friend reported that the banker predicts that the company will sell<extra_id_0> ,next
102,5.1807976,My friend reported that the banker predicts that the company will sell next<extra_id_0> ,quarter
105,4.201651,She can guess that our friend predicts that the movie star will be awarded<extra_id_0> ,for
106,1.6188405,She can guess that our friend predicts that the movie star will be awarded for<extra_id_0> ,her
107,5.5524383,She can guess that our friend predicts that the movie star will be awarded for her<extra_id_0> ,hard
108,0.13921623,She can guess that our friend predicts that the movie star will be awarded for her hard<extra_id_0> ,work
109,5.1843834,The newspaper reported that the police know that the suspect killed<extra_id_0> ,in
110,1.2075907,The newspaper reported that the police know that the suspect killed in<extra_id_0> ,the
111,8.463309,The newspaper reported that the police know that the suspect killed in the<extra_id_0> ,middle
112,0.11174267,The newspaper reported that the police know that the suspect killed in the middle<extra_id_0> ,of
113,0.7240855,The newspaper reported that the police know that the suspect killed in the middle of<extra_id_0> ,the
114,0.90433663,The newspaper reported that the police know that the suspect killed in the middle of the<extra_id_0> ,night
115,6.9828925,We recall that the old lady heard that the hot tea warmed<extra_id_0> ,after
116,1.5147873,We recall that the old lady heard that the hot tea warmed after<extra_id_0> ,the
117,11.340612,We recall that the old lady heard that the hot tea warmed after the<extra_id_0> ,shocking
118,3.076552,We recall that the old lady heard that the hot tea warmed after the shocking<extra_id_0> ,incident
119,4.902093,I remember that the doctor decided that the nurse should administer<extra_id_0> ,to
120,1.8192811,I remember that the doctor decided that the nurse should administer to<extra_id_0> ,the
121,6.0296984,I remember that the doctor decided that the nurse should administer to the<extra_id_0> ,sick
122,3.1496253,I remember that the doctor decided that the nurse should administer to the sick<extra_id_0> ,patient
123,4.895275,Our friend guessed that my friend discovered that the gossip column revealed<extra_id_0> ,to
124,2.1128852,Our friend guessed that my friend discovered that the gossip column revealed to<extra_id_0> ,the
125,6.627255,Our friend guessed that my friend discovered that the gossip column revealed to the<extra_id_0> ,whole
126,5.224843,Our friend guessed that my friend discovered that the gossip column revealed to the whole<extra_id_0> ,town
127,6.637488,The mayor told me that the town clerk heard that the town repaired<extra_id_0> ,over
128,2.3931322,The mayor told me that the town clerk heard that the town repaired over<extra_id_0> ,the
129,4.7945065,The mayor told me that the town clerk heard that the town repaired over the<extra_id_0> ,summer
134,7.5170608,The newspaper said that the bureaucrat discovered that the manager followed<extra_id_0> ,during
135,0.6466725,The newspaper said that the bureaucrat discovered that the manager followed during<extra_id_0> ,the
136,7.283841,The newspaper said that the bureaucrat discovered that the manager followed during the<extra_id_0> ,financial
137,0.7753568,The newspaper said that the bureaucrat discovered that the manager followed during the financial<extra_id_0> ,crisis
138,9.199576,Our neighbor said that the professor intuits that the student despised<extra_id_0> ,last
139,4.605606,Our neighbor said that the professor intuits that the student despised last<extra_id_0> ,semester
140,8.589101,My friend told me that the consultant assumes that the university hired<extra_id_0> ,last
141,2.0503538,My friend told me that the consultant assumes that the university hired last<extra_id_0> ,week
142,6.7690854,She can not believe that I forgot that my good friend married<extra_id_0> ,last
143,6.179869,She can not believe that I forgot that my good friend married last<extra_id_0> ,winter
144,3.7858634,Our neighbor reminded us that she remembers that the tow truck hauled<extra_id_0> ,out
145,4.4349656,Our neighbor reminded us that she remembers that the tow truck hauled out<extra_id_0> ,of
146,0.96547955,Our neighbor reminded us that she remembers that the tow truck hauled out of<extra_id_0> ,the
147,6.297306,Our neighbor reminded us that she remembers that the tow truck hauled out of the<extra_id_0> ,ditch
148,9.662985,The shop owner told me that the baker forgot that the restaurant prepared<extra_id_0> ,earlier
149,4.157322,The shop owner told me that the baker forgot that the restaurant prepared earlier<extra_id_0> ,that
150,3.9696965,The shop owner told me that the baker forgot that the restaurant prepared earlier that<extra_id_0> ,week
151,6.728139,My sister told me that our mother remembers that the newspaper published<extra_id_0> ,last
152,2.258989,My sister told me that our mother remembers that the newspaper published last<extra_id_0> ,month
153,6.919359,We remember that the judge decided that the lawyer must shred<extra_id_0> ,before
154,1.6338389,We remember that the judge decided that the lawyer must shred before<extra_id_0> ,the
155,3.6345215,We remember that the judge decided that the lawyer must shred before the<extra_id_0> ,trial
156,5.11842,I know that my brother said whether our aunt devoured the cake<extra_id_0> ,at
157,1.445304,I know that my brother said whether our aunt devoured the cake at<extra_id_0> ,the
158,3.5851152,I know that my brother said whether our aunt devoured the cake at the<extra_id_0> ,party
159,3.8382554,My neighbor told me that the fireman believes whether the dog caught the cat<extra_id_0> ,in
160,0.45155746,My neighbor told me that the fireman believes whether the dog caught the cat in<extra_id_0> ,the
161,3.9860086,My neighbor told me that the fireman believes whether the dog caught the cat in the<extra_id_0> ,garage
162,4.785803,I know that our assistant believes whether the committee delivered the report<extra_id_0> ,by
163,1.6300027,I know that our assistant believes whether the committee delivered the report by<extra_id_0> ,the
164,4.7533255,I know that our assistant believes whether the committee delivered the report by the<extra_id_0> ,deadline
165,7.7217703,You remember that I discovered whether the water ruined the new carpet<extra_id_0> ,during
166,0.731561,You remember that I discovered whether the water ruined the new carpet during<extra_id_0> ,the
167,4.6727834,You remember that I discovered whether the water ruined the new carpet during the<extra_id_0> ,flood
168,6.7814417,She told me that the teacher suspects whether the star student stole answers to the test<extra_id_0> ,last
169,5.4922905,She told me that the teacher suspects whether the star student stole answers to the test last<extra_id_0> ,semester
170,6.2837257,She knows that the expert can tell whether the collector forged the painting<extra_id_0> ,with
171,1.7206914,She knows that the expert can tell whether the collector forged the painting with<extra_id_0> ,the
172,3.5899558,She knows that the expert can tell whether the collector forged the painting with the<extra_id_0> ,help
173,0.040273495,She knows that the expert can tell whether the collector forged the painting with the help<extra_id_0> ,of
174,7.3450856,She knows that the expert can tell whether the collector forged the painting with the help of<extra_id_0> ,modern
175,1.8493906,She knows that the expert can tell whether the collector forged the painting with the help of modern<extra_id_0> ,technology
176,3.581467,We all remember that the politician said whether the convict smuggled a gun<extra_id_0> ,into
177,0.9090511,We all remember that the politician said whether the convict smuggled a gun into<extra_id_0> ,the
178,2.7245393,We all remember that the politician said whether the convict smuggled a gun into the<extra_id_0> ,prison
179,6.4094915,My friend reported that the banker predicts whether the company will sell multiple assets<extra_id_0> ,next
180,4.4628153,My friend reported that the banker predicts whether the company will sell multiple assets next<extra_id_0> ,quarter
183,2.1043708,She can guess that our friend predicts whether the movie star will be awarded an oscar<extra_id_0> ,for
184,1.3035357,She can guess that our friend predicts whether the movie star will be awarded an oscar for<extra_id_0> ,her
185,5.3897133,She can guess that our friend predicts whether the movie star will be awarded an oscar for her<extra_id_0> ,hard
186,0.2145872,She can guess that our friend predicts whether the movie star will be awarded an oscar for her hard<extra_id_0> ,work
187,3.392014,The newspaper reported that the police know whether the suspect killed the witness<extra_id_0> ,in
188,0.98916674,The newspaper reported that the police know whether the suspect killed the witness in<extra_id_0> ,the
189,8.461099,The newspaper reported that the police know whether the suspect killed the witness in the<extra_id_0> ,middle
190,0.08551674,The newspaper reported that the police know whether the suspect killed the witness in the middle<extra_id_0> ,of
191,0.56101894,The newspaper reported that the police know whether the suspect killed the witness in the middle of<extra_id_0> ,the
192,1.790423,The newspaper reported that the police know whether the suspect killed the witness in the middle of the<extra_id_0> ,night
193,5.7171926,We recall that the old lady heard whether the hot tea warmed the young girl<extra_id_0> ,after
194,1.8265474,We recall that the old lady heard whether the hot tea warmed the young girl after<extra_id_0> ,the
195,9.948074,We recall that the old lady heard whether the hot tea warmed the young girl after the<extra_id_0> ,shocking
196,2.1122425,We recall that the old lady heard whether the hot tea warmed the young girl after the shocking<extra_id_0> ,incident
197,2.7180388,I remember that the doctor decided whether the nurse should administer the new medicine<extra_id_0> ,to
198,1.349025,I remember that the doctor decided whether the nurse should administer the new medicine to<extra_id_0> ,the
199,5.0968466,I remember that the doctor decided whether the nurse should administer the new medicine to the<extra_id_0> ,sick
200,2.257219,I remember that the doctor decided whether the nurse should administer the new medicine to the sick<extra_id_0> ,patient
201,4.1100025,Our friend guessed that my friend discovered whether the gossip column revealed family secrets<extra_id_0> ,to
202,1.9016737,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to<extra_id_0> ,the
203,7.2696724,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to the<extra_id_0> ,whole
204,5.880302,Our friend guessed that my friend discovered whether the gossip column revealed family secrets to the whole<extra_id_0> ,town
205,6.089481,The mayor told me that the town clerk heard whether the town repaired the parking lot<extra_id_0> ,over
206,0.8453134,The mayor told me that the town clerk heard whether the town repaired the parking lot over<extra_id_0> ,the
207,2.1111903,The mayor told me that the town clerk heard whether the town repaired the parking lot over the<extra_id_0> ,summer
212,4.5814424,The newspaper said that the bureaucrat discovered whether the manager followed company regulations<extra_id_0> ,during
213,0.6951098,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during<extra_id_0> ,the
214,6.229061,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during the<extra_id_0> ,financial
215,2.327074,The newspaper said that the bureaucrat discovered whether the manager followed company regulations during the financial<extra_id_0> ,crisis
216,8.833688,Our neighbor said that the professor intuits whether the student despised the assigned materials<extra_id_0> ,last
217,2.87935,Our neighbor said that the professor intuits whether the student despised the assigned materials last<extra_id_0> ,semester
218,5.6111293,My friend told me that the consultant assumes whether the university hired a new administrator<extra_id_0> ,last
219,2.0093927,My friend told me that the consultant assumes whether the university hired a new administrator last<extra_id_0> ,week
220,7.691831,She can not believe that I forgot whether my good friend married my cousin<extra_id_0> ,last
221,6.29964,She can not believe that I forgot whether my good friend married my cousin last<extra_id_0> ,winter
222,5.0342746,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon<extra_id_0> ,out
223,1.2055433,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out<extra_id_0> ,of
224,0.45096576,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out of<extra_id_0> ,the
225,4.516769,Our neighbor reminded us that she remembers whether the tow truck hauled the wagon out of the<extra_id_0> ,ditch
226,6.9570074,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe<extra_id_0> ,earlier
227,3.9185123,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe earlier<extra_id_0> ,that
228,2.865855,The shop owner told me that the baker forgot whether the restaurant prepared a new recipe earlier that<extra_id_0> ,week
229,5.748671,My sister told me that our mother remembers whether the newspaper published a scandalous story<extra_id_0> ,last
230,2.19537,My sister told me that our mother remembers whether the newspaper published a scandalous story last<extra_id_0> ,month
231,4.241651,We remember that the judge decided whether the lawyer must shred the evidence<extra_id_0> ,before
232,1.8966389,We remember that the judge decided whether the lawyer must shred the evidence before<extra_id_0> ,the
233,2.5010252,We remember that the judge decided whether the lawyer must shred the evidence before the<extra_id_0> ,trial
234,6.8967204,I know that my brother said whether our aunt devoured<extra_id_0> ,at
235,1.9214606,I know that my brother said whether our aunt devoured at<extra_id_0> ,the
236,5.3194246,I know that my brother said whether our aunt devoured at the<extra_id_0> ,party
237,4.2871795,My neighbor told me that the fireman believes whether the dog caught<extra_id_0> ,in
238,0.4979754,My neighbor told me that the fireman believes whether the dog caught in<extra_id_0> ,the
239,5.142924,My neighbor told me that the fireman believes whether the dog caught in the<extra_id_0> ,garage
240,5.3165274,I know that our assistant believes whether the committee delivered<extra_id_0> ,by
241,1.6685842,I know that our assistant believes whether the committee delivered by<extra_id_0> ,the
242,7.7413836,I know that our assistant believes whether the committee delivered by the<extra_id_0> ,deadline
243,8.490441,You remember that I discovered whether the water ruined<extra_id_0> ,during
244,0.87070847,You remember that I discovered whether the water ruined during<extra_id_0> ,the
245,4.033322,You remember that I discovered whether the water ruined during the<extra_id_0> ,flood
246,9.018595,She told me that the teacher suspects whether the star student stole<extra_id_0> ,last
247,5.5193324,She told me that the teacher suspects whether the star student stole last<extra_id_0> ,semester
248,6.7198434,She knows that the expert can tell whether the collector forged<extra_id_0> ,with
249,1.8469644,She knows that the expert can tell whether the collector forged with<extra_id_0> ,the
250,4.6559215,She knows that the expert can tell whether the collector forged with the<extra_id_0> ,help
251,0.051613405,She knows that the expert can tell whether the collector forged with the help<extra_id_0> ,of
252,7.448021,She knows that the expert can tell whether the collector forged with the help of<extra_id_0> ,modern
253,2.0972695,She knows that the expert can tell whether the collector forged with the help of modern<extra_id_0> ,technology
254,4.5434155,We all remember that the politician said whether the convict smuggled<extra_id_0> ,into
255,1.1683637,We all remember that the politician said whether the convict smuggled into<extra_id_0> ,the
256,3.8833323,We all remember that the politician said whether the convict smuggled into the<extra_id_0> ,prison
257,7.3689137,My friend reported that the banker predicts whether the company will sell<extra_id_0> ,next
258,5.2416863,My friend reported that the banker predicts whether the company will sell next<extra_id_0> ,quarter
261,4.1853395,She can guess that our friend predicts whether the movie star will be awarded<extra_id_0> ,for
262,2.0988505,She can guess that our friend predicts whether the movie star will be awarded for<extra_id_0> ,her
263,6.021073,She can guess that our friend predicts whether the movie star will be awarded for her<extra_id_0> ,hard
264,0.1861727,She can guess that our friend predicts whether the movie star will be awarded for her hard<extra_id_0> ,work
265,5.37792,The newspaper reported that the police know whether the suspect killed<extra_id_0> ,in
266,1.2578132,The newspaper reported that the police know whether the suspect killed in<extra_id_0> ,the
267,8.552826,The newspaper reported that the police know whether the suspect killed in the<extra_id_0> ,middle
268,0.21720277,The newspaper reported that the police know whether the suspect killed in the middle<extra_id_0> ,of
269,0.70590323,The newspaper reported that the police know whether the suspect killed in the middle of<extra_id_0> ,the
270,1.0072588,The newspaper reported that the police know whether the suspect killed in the middle of the<extra_id_0> ,night
271,6.8407426,We recall that the old lady heard whether the hot tea warmed<extra_id_0> ,after
272,1.7019494,We recall that the old lady heard whether the hot tea warmed after<extra_id_0> ,the
273,10.991532,We recall that the old lady heard whether the hot tea warmed after the<extra_id_0> ,shocking
274,2.852667,We recall that the old lady heard whether the hot tea warmed after the shocking<extra_id_0> ,incident
275,5.243258,I remember that the doctor decided whether the nurse should administer<extra_id_0> ,to
276,1.8280116,I remember that the doctor decided whether the nurse should administer to<extra_id_0> ,the
277,5.974262,I remember that the doctor decided whether the nurse should administer to the<extra_id_0> ,sick
278,2.7571156,I remember that the doctor decided whether the nurse should administer to the sick<extra_id_0> ,patient
279,5.3310227,Our friend guessed that my friend discovered whether the gossip column revealed<extra_id_0> ,to
280,2.0528996,Our friend guessed that my friend discovered whether the gossip column revealed to<extra_id_0> ,the
281,6.8380065,Our friend guessed that my friend discovered whether the gossip column revealed to the<extra_id_0> ,whole
282,5.298216,Our friend guessed that my friend discovered whether the gossip column revealed to the whole<extra_id_0> ,town
283,7.5716124,The mayor told me that the town clerk heard whether the town repaired<extra_id_0> ,over
284,1.7496094,The mayor told me that the town clerk heard whether the town repaired over<extra_id_0> ,the
285,4.4666843,The mayor told me that the town clerk heard whether the town repaired over the<extra_id_0> ,summer
290,8.027216,The newspaper said that the bureaucrat discovered whether the manager followed<extra_id_0> ,during
291,0.6073721,The newspaper said that the bureaucrat discovered whether the manager followed during<extra_id_0> ,the
292,7.4506984,The newspaper said that the bureaucrat discovered whether the manager followed during the<extra_id_0> ,financial
293,0.94362414,The newspaper said that the bureaucrat discovered whether the manager followed during the financial<extra_id_0> ,crisis
294,9.604955,Our neighbor said that the professor intuits whether the student despised<extra_id_0> ,last
295,4.595225,Our neighbor said that the professor intuits whether the student despised last<extra_id_0> ,semester
296,9.033027,My friend told me that the consultant assumes whether the university hired<extra_id_0> ,last
297,2.1290326,My friend told me that the consultant assumes whether the university hired last<extra_id_0> ,week
298,7.650891,She can not believe that I forgot whether my good friend married<extra_id_0> ,last
299,6.3334455,She can not believe that I forgot whether my good friend married last<extra_id_0> ,winter
300,4.7791395,Our neighbor reminded us that she remembers whether the tow truck hauled<extra_id_0> ,out
301,4.667201,Our neighbor reminded us that she remembers whether the tow truck hauled out<extra_id_0> ,of
302,0.9382006,Our neighbor reminded us that she remembers whether the tow truck hauled out of<extra_id_0> ,the
303,6.6421723,Our neighbor reminded us that she remembers whether the tow truck hauled out of the<extra_id_0> ,ditch
304,9.588182,The shop owner told me that the baker forgot whether the restaurant prepared<extra_id_0> ,earlier
305,4.537498,The shop owner told me that the baker forgot whether the restaurant prepared earlier<extra_id_0> ,that
306,3.9035149,The shop owner told me that the baker forgot whether the restaurant prepared earlier that<extra_id_0> ,week
307,6.80833,My sister told me that our mother remembers whether the newspaper published<extra_id_0> ,last
308,2.0229297,My sister told me that our mother remembers whether the newspaper published last<extra_id_0> ,month
309,7.296836,We remember that the judge decided whether the lawyer must shred<extra_id_0> ,before
310,1.2812717,We remember that the judge decided whether the lawyer must shred before<extra_id_0> ,the
311,3.7231414,We remember that the judge decided whether the lawyer must shred before the<extra_id_0> ,trial
